ahn_shipmentid,ahn_name,ahn_salesorderid,ahn_customerid,ahn_warehouse,ahn_sourcing,ahn_carrier,ahn_orderedtons,ahn_loadedtons,ahn_truckloads,ahn_stockreadyon,ahn_loadedon,ahn_dispatchedon,ahn_deliveredon,ahn_waybillnumber,ahn_podreceived,createdon,statecode,statuscode
d2f16bec-2e19-4082-a290-82e15fc27c57,SHP-000070,67fafcda-6921-4be0-a7e7-c28d5954369a,3c847821-4f10-4422-9fc2-2517e593562b,100000001,100000000,100000000,45.0,44.98,2,2024-12-16T13:52:04Z,2024-12-22T00:20:02Z,2024-12-22T01:02:16Z,2024-12-22T08:51:00Z,WB-000070,True,2024-12-16T11:00:00Z,1,2
12c49c90-02b5-4033-93c8-67965a760963,SHP-000071,76af5875-d668-4668-9c72-2c55d80c6d2a,5a4edcb7-ad37-4eb6-84e0-6472e1c60b7b,100000000,100000000,100000000,5.0,5.0,1,2024-12-24T13:23:20Z,2024-12-28T01:27:56Z,2024-12-28T03:26:36Z,2024-12-28T09:15:00Z,WB-000071,False,2024-12-24T10:57:00Z,1,2
28d91929-e0f8-4355-92ca-8d3e7851caa7,SHP-000072,00282c85-be95-4daf-83b7-1074fdc05d54,5503b3e2-adc3-4d66-99aa-5d3fe9912230,100000002,100000000,100000000,10.0,10.0,1,2025-01-11T08:14:05Z,2025-01-13T03:05:27Z,2025-01-13T04:27:12Z,2025-01-13T09:33:00Z,WB-000072,True,2025-01-11T05:03:00Z,1,2
8dc631af-7e4d-43bc-9be7-a63aafbd33ed,SHP-000073,11c8deeb-e0e1-4ce6-9bb8-fd430bf387a2,bca61571-8e26-4057-bf11-97271b2bae11,100000001,100000000,100000002,50.0,50.1,3,2025-01-15T10:13:48Z,2025-01-22T02:25:38Z,2025-01-22T03:30:13Z,2025-01-22T07:35:00Z,WB-000073,True,2025-01-15T09:50:00Z,1,2
cf147254-1b2d-40dc-b97a-30054d9d9592,SHP-000074,603a8090-df89-4abd-8ed3-fa89bdd1018b,72652f1e-47b0-41ec-8a32-7480ba9583c5,100000002,100000000,100000000,85.0,84.35,4,2024-12-25T08:56:53Z,2024-12-28T02:12:54Z,2024-12-28T02:46:27Z,2024-12-28T08:27:00Z,WB-000074,False,2024-12-25T06:50:00Z,1,2
c38a0333-168d-4148-952b-92f6ca6916bc,SHP-000075,aa22012f-9174-4b8a-b0c0-cf38fc16a8ce,7388b94e-fcde-4b81-bf9b-cd4addf82d38,100000001,100000000,100000000,40.0,39.96,2,2025-01-20T16:45:07Z,2025-01-23T06:26:52Z,2025-01-23T07:16:10Z,2025-01-23T12:55:00Z,WB-000075,True,2025-01-20T13:53:00Z,1,2
36f4332e-0565-467f-8a6e-4b6ff7b231a6,SHP-000076,8d395898-3f04-43c1-996f-eddb6bc6e8c0,9b4e4fb0-8008-4255-8392-2b0f9d64f431,100000001,100000000,100000000,10.0,9.99,1,2024-12-25T11:01:16Z,2024-12-27T23:05:20Z,2024-12-28T00:58:44Z,2024-12-28T07:56:00Z,WB-000076,True,2024-12-25T11:01:00Z,1,2
e5cd1097-7db8-427c-84c2-5f40affd776e,SHP-000077,ca0b6af7-572d-4d61-aaa1-5b6a0216cd40,e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,100000001,100000000,100000000,85.0,85.42,4,2025-01-08T11:45:02Z,2025-01-14T07:01:30Z,2025-01-14T08:00:21Z,2025-01-14T12:35:00Z,WB-000077,True,2025-01-08T08:41:00Z,1,2
fd9e9ead-d0ae-4da5-a8a0-806330dd1fe1,SHP-000078,d169dc5f-3ae4-42a4-8f4c-86882d59cdbe,ef95d35a-d7e3-4b19-ad02-af6c55cc57fe,100000005,100000000,100000000,415.0,414.82,18,2025-02-01T15:52:32Z,2025-02-08T01:06:07Z,2025-02-08T01:40:07Z,2025-02-08T07:46:00Z,WB-000078,True,2025-02-01T12:47:00Z,1,2
fb599d39-6896-4f81-8010-be14fda6f115,SHP-000079,8d7d8726-28ad-478d-8c28-0a8fb25d9eb0,a2a5ef39-c163-4f1b-9f32-f343a562f0a0,100000003,100000000,100000000,45.0,45.15,2,2025-01-27T14:00:00Z,2025-01-28T21:52:01Z,2025-01-28T23:28:30Z,2025-01-29T05:06:00Z,WB-000079,True,2025-01-27T11:59:00Z,1,2
18b7478b-c31c-4be6-8b9e-1f5c8e3d545e,SHP-000080,1d816760-bb10-438d-84aa-3398975a7a37,3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,100000001,100000000,100000000,110.0,110.05,5,2025-01-18T12:10:57Z,2025-01-24T16:48:53Z,2025-01-24T17:47:04Z,2025-01-25T07:06:00Z,WB-000080,True,2025-01-18T10:53:00Z,1,2
0a61179e-0302-4665-99be-13f9e166ad89,SHP-000081,00344c1d-5134-4aea-9a0f-08b3d3861047,313d5bd8-b2d9-4bef-ab67-87c270775ba2,100000000,100000000,100000000,25.0,25.05,2,2025-01-29T08:08:37Z,2025-02-04T00:02:43Z,2025-02-04T01:09:48Z,2025-02-04T05:55:00Z,WB-000081,True,2025-01-29T06:12:00Z,1,2
e3449cc9-35e4-476b-b860-0b8d95eb425b,SHP-000082,04929028-71f6-4ec1-a711-5a553bca4dbf,ee93a4d0-cd24-420c-8d34-6977d41bd8bf,100000004,100000000,100000001,39.5,39.44,2,2025-02-03T11:06:48Z,2025-02-09T01:47:46Z,2025-02-09T02:56:35Z,2025-02-09T11:01:00Z,WB-000082,True,2025-02-03T08:58:00Z,1,2
77a7df28-cc2d-406f-9dcd-d3b9e65574a1,SHP-000083,8e5e8130-4bc0-4b5b-9301-6ab9e1cc8b5b,46457263-d8ef-4511-abd6-b7c00a440d7f,100000000,100000000,100000002,10.0,10.01,1,2025-01-26T08:03:22Z,2025-01-31T22:04:13Z,2025-01-31T23:49:15Z,2025-02-01T05:31:00Z,WB-000083,True,2025-01-26T08:01:00Z,1,2
fc19cff3-d20a-4122-b4b4-be04aaf74d72,SHP-000084,a5531f42-ef5d-45d9-9d58-d0bb976ecaec,f9da4f55-bef9-4394-928f-af652f068e12,100000005,100000000,100000000,50.0,50.02,3,2025-01-29T11:00:02Z,2025-02-01T04:16:37Z,2025-02-01T04:51:04Z,2025-02-01T08:02:00Z,WB-000084,True,2025-01-29T10:56:00Z,1,2
5bc5d1d3-f09e-4267-bea6-3823c26d22c9,SHP-000085,45db82fc-3f7e-4e2d-a35a-7f2f682209c1,da948cdf-6637-4dc7-91f4-48bb28802cff,100000002,100000001,100000002,90.0,90.26,4,2025-02-01T10:53:32Z,2025-02-02T03:55:54Z,2025-02-02T04:52:42Z,2025-02-02T09:36:00Z,WB-000085,True,2025-01-29T09:42:00Z,1,2
d5a3e094-694a-4538-8b10-577f343f4b5e,SHP-000086,a95f9395-caff-4791-92ea-b2bd5182fc6a,4087be6a-4514-4416-ac44-821eaf051764,100000000,100000000,100000000,40.0,40.2,2,2025-02-08T13:22:40Z,2025-02-12T03:32:42Z,2025-02-12T05:08:25Z,2025-02-12T10:23:00Z,WB-000086,True,2025-02-08T12:43:00Z,1,2
e7bc4338-8e66-46cb-8bb5-eff6e76274ff,SHP-000087,91cfccef-2c21-4528-8c87-30e10bfaf3a5,89eb56c1-7f42-4889-8ca1-7f756b2d470a,100000000,100000000,100000002,40.0,40.16,2,2025-01-29T13:14:26Z,2025-01-31T23:08:55Z,2025-02-01T00:59:44Z,2025-02-01T06:22:00Z,WB-000087,True,2025-01-29T11:46:00Z,1,2
9189d959-7b6e-474d-bffb-773f273bc8ab,SHP-000088,7c8cf76b-e7a1-43ee-b117-88ef84d0b556,2233212a-f526-4ea2-b953-3cb78ef1a114,100000003,100000000,100000000,90.0,90.11,4,2025-02-02T12:13:04Z,2025-02-06T04:05:15Z,2025-02-06T05:27:12Z,2025-02-06T09:22:00Z,WB-000088,True,2025-02-02T10:08:00Z,1,2
9190422d-447d-4f63-abcb-719d58de51c6,SHP-000089,22013a2f-a832-45b1-831e-5ca628eef579,dff4cc91-3164-4c14-b1a0-051f0acae683,100000000,100000001,100000000,275.0,275.42,12,2025-02-14T17:15:17Z,2025-02-15T19:59:00Z,2025-02-15T21:42:43Z,2025-02-16T05:06:00Z,WB-000089,True,2025-02-09T13:47:00Z,1,2
c0a31107-faeb-4f8d-b66d-c14ae45994b2,SHP-000090,e8656f06-324f-4928-a920-246e6a2c8a90,2207cb65-b197-4ed1-857a-e3fff8ed08ae,100000000,100000000,100000001,235.0,235.33,10,2025-02-19T09:23:40Z,2025-02-20T03:40:06Z,2025-02-20T05:11:06Z,2025-02-20T10:54:00Z,WB-000090,True,2025-02-19T07:10:00Z,1,2
a9c8815e-7fe9-4714-a235-2be82e2f7255,SHP-000091,e34b2dab-5590-4abf-92ab-7f212cdf8f26,cf52d3bb-f777-4d24-b1e3-25066e3f4391,100000002,100000000,100000000,110.0,109.81,5,2025-02-12T12:26:44Z,2025-02-14T22:20:05Z,2025-02-14T23:46:58Z,2025-02-15T04:48:00Z,WB-000091,True,2025-02-12T08:51:00Z,1,2
890d84a7-6f58-47a5-b60c-2e7320e60632,SHP-000092,5d8a61fa-c1d0-45d4-b06a-9b4576467626,8378ede6-85ae-4def-ba5a-46ff5d4b7012,100000002,100000000,100000000,35.0,34.89,2,2025-02-26T10:37:00Z,2025-03-04T21:00:08Z,2025-03-04T22:31:47Z,2025-03-05T07:38:00Z,WB-000092,True,2025-02-26T09:28:00Z,1,2
2f2ec1e8-c855-4900-872e-2d1b0858a237,SHP-000093,b1edd3e6-6d56-44ab-9806-79127d5fc92a,e58d67fe-7fcf-4fd6-b337-ac967f2cd3dc,100000000,100000000,100000001,85.0,85.13,4,2025-02-15T08:59:30Z,2025-02-17T06:59:16Z,2025-02-17T07:47:59Z,2025-02-17T11:28:00Z,WB-000093,True,2025-02-15T06:04:00Z,1,2
56e6a222-1b5e-4827-86af-a90c9c865751,SHP-000094,487fa3e2-c4cb-45b3-8899-8ac2f7d4510b,eea00af9-6283-450f-9fdd-c20aebee30cf,100000004,100000000,100000000,45.0,45.17,2,2025-03-03T08:15:53Z,2025-03-08T02:18:10Z,2025-03-08T03:39:02Z,2025-03-08T09:22:00Z,WB-000094,True,2025-03-03T06:10:00Z,1,2
5cf7445e-9d29-452c-bc9f-959ab4ce1e5c,SHP-000095,f3bbd68b-d6f2-4e3c-a5d3-1f40db56a0f7,1fda98c9-40a6-4de4-9271-e2959b21c065,100000001,100000000,100000001,290.0,290.22,13,2025-02-25T13:52:15Z,2025-03-01T05:52:03Z,2025-03-01T07:16:13Z,2025-03-01T10:39:00Z,WB-000095,True,2025-02-25T10:55:00Z,1,2
77118d79-93c9-431a-9396-f57cc1dfe673,SHP-000096,cc2be061-2eeb-4167-ac25-9b7f7cbe134d,c1cb8d69-8fa7-4dec-a5a6-1a06a8422325,100000000,100000000,100000003,55.0,55.18,3,2025-02-19T16:07:15Z,2025-02-19T22:06:31Z,2025-02-19T23:25:15Z,2025-02-20T04:31:00Z,WB-000096,True,2025-02-19T12:57:00Z,1,2
7029d3d2-83de-4f19-ace4-5de9cc37eee0,SHP-000097,f571f2d3-2f45-4a76-83ea-0a5ee2d9fa59,f27efe6c-0564-4530-8e6c-3463f6ea1983,100000004,100000000,100000002,90.0,89.87,4,2025-03-01T07:16:32Z,2025-03-03T00:54:34Z,2025-03-03T01:43:50Z,2025-03-03T06:52:00Z,WB-000097,True,2025-03-01T06:14:00Z,1,2
7d299cca-7e2d-4797-a4ac-1fc336d67735,SHP-000098,b9576096-f67d-496d-9e05-cfc62b79da36,c3f67602-0879-4480-87ab-777056724b4c,100000000,100000000,100000002,70.0,70.15,3,2025-03-02T17:08:39Z,2025-03-05T04:10:36Z,2025-03-05T05:01:17Z,2025-03-05T09:00:00Z,WB-000098,True,2025-03-02T13:50:00Z,1,2
ab13be30-1699-41ec-b3a7-bf18d398a314,SHP-000099,08b0a7dd-66cb-46bd-b68f-180a53f8f29c,61652fd3-41dd-4edf-acfa-a174ba059e68,100000000,100000000,100000002,35.0,35.04,2,2025-02-24T06:44:57Z,2025-02-27T05:07:37Z,2025-02-27T06:21:56Z,2025-02-27T11:58:00Z,WB-000099,True,2025-02-24T06:18:00Z,1,2
fa91ef2a-7d6c-4004-994b-36b0e44f3664,SHP-000100,33738b87-65a4-4813-939c-457043444bee,8b609d1e-6c72-4cf8-a11d-b3501169d505,100000001,100000000,100000000,110.0,111.02,5,2025-03-06T11:17:22Z,2025-03-08T04:01:11Z,2025-03-08T05:03:18Z,2025-03-08T09:13:00Z,WB-000100,True,2025-03-06T09:12:00Z,1,2
2871c52d-004b-4646-a176-57ca5ca06e17,SHP-000101,c4d4c863-b2a6-40a8-aa86-86b972ce353e,497de16d-d4ea-420a-9e65-96540e9058b6,100000002,100000000,100000003,100.0,100.36,5,2025-03-18T11:52:30Z,2025-03-18T22:59:34Z,2025-03-18T23:50:49Z,2025-03-19T07:46:00Z,WB-000101,True,2025-03-18T11:40:00Z,1,2
2ea1ef3a-b805-4fb3-9061-36b99d9ee00b,SHP-000102,00e68083-587e-44be-a9fb-1ff4c7356ba3,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,100000000,100000000,100000000,130.0,129.92,6,2025-03-08T13:25:16Z,2025-03-15T00:10:52Z,2025-03-15T00:51:46Z,2025-03-15T07:19:00Z,WB-000102,True,2025-03-08T13:28:00Z,1,2
4ad17984-ebd7-4c14-8f25-b05e5ce627c7,SHP-000103,124e508d-4966-4fc4-bd72-3799d6474f5c,79150e99-8ed3-4834-bd72-1fc205e0c019,100000004,100000000,100000000,290.0,290.29,13,2025-02-26T14:49:26Z,2025-03-01T03:24:59Z,2025-03-01T04:14:26Z,2025-03-01T08:57:00Z,WB-000103,True,2025-02-26T11:48:00Z,1,2
a867a09e-883f-4550-9c5d-c600477b198e,SHP-000104,99a8e218-a85f-4b39-90fe-889224236328,293572d3-fb63-43cb-8c35-bf2dec4fa141,100000001,100000000,100000000,160.0,161.25,7,2025-03-09T10:29:29Z,2025-03-16T04:46:19Z,2025-03-16T06:36:31Z,2025-03-16T11:44:00Z,WB-000104,True,2025-03-09T10:55:00Z,1,2
09368df4-08d3-4a82-af7a-34e8ae7fa2c3,SHP-000105,68417a4e-494b-4981-88ad-140801936d10,aee8eca4-d95f-4dd3-9cb9-54c890b312ca,100000005,100000000,100000000,40.0,40.09,2,2025-02-27T05:50:27Z,2025-03-01T21:15:08Z,2025-03-01T22:14:20Z,2025-03-02T06:07:00Z,WB-000105,True,2025-02-27T05:19:00Z,1,2
4b719ae7-f7a7-4ade-b75b-30263280ea27,SHP-000106,a8e372d6-e2e7-4aa3-aabb-0de993666707,9a437632-7231-4218-933e-721871c8fb57,100000001,100000001,100000002,285.0,285.92,12,2025-03-11T11:54:28Z,2025-03-12T04:16:58Z,2025-03-12T05:23:30Z,2025-03-12T09:53:00Z,WB-000106,True,2025-03-08T09:10:00Z,1,2
cca80463-dd95-43c2-9618-7890a6641a81,SHP-000107,f366bc5e-e537-4fd0-a30f-7d44bd78da81,504bd946-93c9-4ed3-b937-3c139a706219,100000000,100000000,100000000,215.0,215.12,9,2025-03-01T13:35:05Z,2025-03-08T01:17:52Z,2025-03-08T03:02:44Z,2025-03-08T10:07:00Z,WB-000107,True,2025-03-01T12:06:00Z,1,2
ca543d9c-af3d-49d3-93e5-607e8032fb01,SHP-000108,5d12ca2f-092d-4d23-b7c2-be053764a51b,063c91f9-4eb5-4e55-bc16-470d2e112dcc,100000000,100000001,100000002,445.0,446.78,19,2025-03-09T02:35:41Z,2025-03-10T01:05:49Z,2025-03-10T02:34:55Z,2025-03-10T08:30:00Z,WB-000108,True,2025-03-04T06:30:00Z,1,2
d30c0d48-3079-4148-b072-fd65cf06d777,SHP-000109,743be35f-2492-422f-8260-1b455b254ba7,b8fcc7fd-f729-4f09-868a-00a99a2f99a7,100000001,100000000,100000000,25.0,25.0,2,2025-04-09T15:02:29Z,2025-04-12T05:23:54Z,2025-04-12T06:07:06Z,2025-04-12T12:21:00Z,WB-000109,True,2025-04-09T13:59:00Z,1,2
6da9f66a-5ad3-4dda-83e2-e0e69ef7952f,SHP-000110,207b7acf-dd39-4b8d-a336-54254fdcdd46,7ee385c2-274f-4207-a8b1-ca19b6b581af,100000003,100000000,100000001,55.0,54.81,3,2025-03-06T09:09:45Z,2025-03-08T01:03:54Z,2025-03-08T01:46:19Z,2025-03-08T07:41:00Z,WB-000110,True,2025-03-06T08:48:00Z,1,2
0c50cfc7-7c55-41f2-9d1e-7ae75bd173f1,SHP-000111,6adebef5-7b40-4189-bc27-f285c4abff60,aa99c64c-8950-4eb1-9595-bdbf33f0831a,100000000,100000000,100000002,40.0,40.02,2,2025-03-04T16:15:19Z,2025-03-05T00:18:30Z,2025-03-05T02:06:27Z,2025-03-05T10:14:00Z,WB-000111,True,2025-03-04T13:25:00Z,1,2
0f4d29a8-87de-491a-a3c5-d45f9e5d559a,SHP-000112,d9d319a1-f088-4723-88d7-78027eb410ff,1842b7ee-bfdb-4ed8-ac4b-1f95d4f3df52,100000000,100000001,100000002,25.0,24.97,2,2025-04-17T18:34:46Z,2025-04-18T22:39:23Z,2025-04-19T00:10:22Z,2025-04-19T05:20:00Z,WB-000112,True,2025-04-12T13:27:00Z,1,2
cd742175-e25a-49be-977d-9909445bbbeb,SHP-000113,1f77e93a-f059-4038-a38a-bca559d33f50,2c785b5d-a50f-4e4c-82b6-9b8b6d26c41d,100000002,100000000,100000000,15.0,15.02,1,2025-03-15T14:41:43Z,2025-03-19T02:59:12Z,2025-03-19T04:50:12Z,2025-03-19T10:18:00Z,WB-000113,True,2025-03-15T13:21:00Z,1,2
91e7eb8c-6f1e-43ca-95f8-cca90e5202d1,SHP-000114,4502cff1-ff5e-43e5-988a-7be0ff4fef13,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,100000001,100000001,100000000,40.0,40.13,2,2025-03-22T09:27:33Z,2025-03-23T22:01:37Z,2025-03-23T23:09:55Z,2025-03-24T05:02:00Z,WB-000114,True,2025-03-17T11:26:00Z,1,2
41ca6af7-95a1-45aa-b04f-d6ba6b74d418,SHP-000115,b1d9deb7-8ac0-4308-bac9-222493b66c15,fa75b5fc-7921-40b3-aa0a-8302276f8e0d,100000004,100000001,100000001,150.0,149.74,7,2025-04-12T22:20:38Z,2025-04-13T22:55:29Z,2025-04-14T00:53:27Z,2025-04-14T08:19:00Z,WB-000115,True,2025-04-08T09:11:00Z,1,2
00b7886e-e5f3-498c-92d2-dfc44d0ea3c7,SHP-000116,1bccd5ec-54a9-4836-9886-bcc46c056af8,0187074b-e16d-4a59-8971-42bcbe1a45f7,100000000,100000000,100000000,40.0,39.98,2,2025-03-18T16:08:40Z,2025-03-23T02:44:20Z,2025-03-23T04:00:33Z,2025-03-23T09:47:00Z,WB-000116,True,2025-03-18T13:43:00Z,1,2
ecd462b3-a541-4539-8f38-d1a8b3d31018,SHP-000117,bbc9ed6f-c2b3-491c-9583-fab339855011,5b33cb3f-1551-4ef5-8916-54e6473eb4b1,100000000,100000000,100000001,180.0,179.83,8,2025-03-03T11:30:28Z,2025-03-08T03:38:12Z,2025-03-08T05:30:58Z,2025-03-08T09:51:00Z,WB-000117,True,2025-03-03T10:27:00Z,1,2
c5143010-ef44-4535-80e2-ab69a4cf8c20,SHP-000118,667d3564-2dbe-4949-a6ae-221675233adb,ed49e068-e810-4af4-9fc4-db20265db946,100000000,100000001,100000000,370.0,368.47,16,2025-05-17T18:22:15Z,2025-05-19T01:22:06Z,2025-05-19T02:18:49Z,2025-05-19T06:47:00Z,WB-000118,True,2025-05-15T09:30:00Z,1,2
3eee6a21-e534-4c29-92ae-502f1b81da5f,SHP-000119,344927b3-a4a7-4bd2-a51e-32b29a2d7598,0dd7cac2-8a10-45c5-b4b0-738e3e040782,100000000,100000000,100000002,80.0,80.03,4,2025-03-23T10:01:16Z,2025-03-29T02:30:04Z,2025-03-29T04:01:58Z,2025-03-29T08:28:00Z,WB-000119,True,2025-03-23T07:41:00Z,1,2
700d3b61-10b5-4287-88d0-f42f23dc1d77,SHP-000120,e477d800-dec4-4536-8335-64a9caa8c484,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,100000000,100000000,100000000,60.0,59.87,3,2025-03-20T11:10:21Z,2025-03-21T22:05:25Z,2025-03-21T22:48:00Z,2025-03-22T05:35:00Z,WB-000120,True,2025-03-20T11:01:00Z,1,2
ca8cd8f5-e46a-431b-b05d-3614e14d77c7,SHP-000121,490f937a-fe99-4bb5-8b37-83bda4607a75,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000001,100000002,380.0,379.11,16,2025-03-29T15:16:38Z,2025-03-30T00:59:44Z,2025-03-30T02:24:03Z,2025-03-30T09:34:00Z,WB-000121,True,2025-03-26T11:33:00Z,1,2
491823ab-6508-4485-9eec-4812c72c8ccc,SHP-000122,d4a1f06a-329c-4cec-8fe4-a9923fef21c2,811414f8-d9df-4d0e-a25a-ed6cf0458043,100000000,100000000,100000000,545.0,546.5,23,2025-05-31T14:12:58Z,2025-06-03T01:12:16Z,2025-06-03T02:01:41Z,2025-06-03T06:04:00Z,WB-000122,True,2025-05-31T13:41:00Z,1,2
35ff4d49-d6fd-47d5-8e6b-ba24983fef65,SHP-000123,26c6c6ff-4018-4c59-84f8-8f98f0b5330c,4c618a43-6f04-4c76-b3e6-922da5044925,100000001,100000000,100000001,90.0,89.58,4,2025-03-24T11:58:40Z,2025-03-25T06:26:28Z,2025-03-25T07:19:00Z,2025-03-25T12:11:00Z,WB-000123,True,2025-03-24T10:58:00Z,1,2
af23a67d-e425-4888-8e92-2c9cd908a711,SHP-000124,4638a157-5d5c-420e-92ff-259b064df700,652d4876-2dd2-45e6-aff3-4f0cc65341a2,100000004,100000000,100000001,20.0,20.12,1,2025-04-05T13:08:56Z,2025-04-06T08:48:43Z,2025-04-06T09:14:49Z,2025-04-06T13:29:00Z,WB-000124,True,2025-04-05T11:45:00Z,1,2
ea810d13-b0eb-4a79-b56a-906b7c1524a0,SHP-000125,152a8638-ab52-400f-8f69-da5b77ec26b2,07f7009a-8a51-419f-9c31-5267cf9ad7aa,100000004,100000000,100000000,85.0,84.68,4,2025-04-01T14:32:53Z,2025-04-05T04:02:59Z,2025-04-05T05:27:33Z,2025-04-05T11:15:00Z,WB-000125,True,2025-04-01T13:30:00Z,1,2
80d73c16-f4e0-4256-9cf4-04387496d65e,SHP-000126,8a2a9c24-db48-4ee2-9588-9b91b5704770,cfc150f3-96f2-45b5-a6a9-ded1eac3c934,100000001,100000000,100000002,80.0,79.83,4,2025-04-05T08:50:07Z,2025-04-07T01:50:44Z,2025-04-07T03:38:14Z,2025-04-07T09:14:00Z,WB-000126,True,2025-04-05T07:13:00Z,1,2
69cd1439-4eca-418b-9acb-e69ac26b7cc8,SHP-000127,23b55749-95dd-4c7d-8d34-28e7a2ce9d90,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,100000001,100000000,100000000,40.0,40.11,2,2025-03-20T09:57:43Z,2025-03-22T02:16:47Z,2025-03-22T02:50:37Z,2025-03-22T12:33:00Z,WB-000127,True,2025-03-20T07:24:00Z,1,2
dbe296b8-2b24-44b3-a8d1-2f90fe5680ee,SHP-000128,59e17c9f-3773-4211-bb7c-1723184dab14,8f964685-3514-4890-84c8-6c4623595fa4,100000000,100000000,100000000,80.0,79.65,4,2025-03-30T06:18:26Z,2025-03-30T19:43:24Z,2025-03-30T21:39:34Z,2025-03-31T04:57:00Z,WB-000128,True,2025-03-30T06:17:00Z,1,2
50779fc1-45c7-4d21-b81c-bcb75901c314,SHP-000129,fbadf5bb-30b8-4777-9ee4-ce9f6def1ab0,0511a147-5aae-47ff-9722-6456b74c2e80,100000000,100000000,100000001,30.0,29.89,2,2025-04-27T10:36:21Z,2025-04-30T03:47:09Z,2025-04-30T05:09:06Z,2025-04-30T12:26:00Z,WB-000129,True,2025-04-27T08:52:00Z,1,2
d1e63e9b-ac1f-4565-bbd4-6f5cbe093aa7,SHP-000130,3338ec24-9a6a-46a0-8a8f-fd65aed80127,be065757-06e7-4c94-9ff1-e6313d474260,100000004,100000000,100000001,55.0,54.88,3,2025-04-09T12:59:49Z,2025-04-10T02:55:43Z,2025-04-10T03:25:12Z,2025-04-10T11:18:00Z,WB-000130,True,2025-04-09T11:03:00Z,1,2
df253106-c183-4ace-acdb-0bbf7dd3ab3e,SHP-000131,e4f05cef-e1e4-4f15-bda5-a12d25dac12f,64c71071-8f17-44f0-92c0-06cd3f6f25a2,100000001,100000000,100000002,80.0,79.79,4,2025-04-29T09:22:03Z,2025-04-30T01:02:54Z,2025-04-30T02:59:56Z,2025-04-30T07:43:00Z,WB-000131,True,2025-04-29T07:08:00Z,1,2
489584f5-4404-47b7-97e7-46307342ed4c,SHP-000132,ad2a583e-5ee8-4605-bb69-303acf1533af,eebd342d-22d9-4b18-8680-55f355114558,100000002,100000000,100000001,45.0,45.3,2,2025-04-26T10:59:36Z,2025-05-03T00:38:46Z,2025-05-03T02:38:03Z,2025-05-03T08:23:00Z,WB-000132,True,2025-04-26T09:43:00Z,1,2
e64462a6-3085-4166-96f8-2fd2236b3333,SHP-000133,628f0288-f5d0-4058-a068-1b8d0dd0a151,41a5bf2e-76f4-4d2d-9981-9f9d349de483,100000003,100000000,100000001,170.0,170.02,8,2025-05-11T12:37:25Z,2025-05-17T04:36:29Z,2025-05-17T05:32:05Z,2025-05-17T12:32:00Z,WB-000133,True,2025-05-11T11:33:00Z,1,2
eecc3d48-dedd-49f3-a05e-18be83ce91b5,SHP-000134,9c4531e1-f0be-4cc8-a520-a499af90ad17,bedd7a60-6e8f-4cb2-9d1f-f71a64e37441,100000000,100000001,100000002,190.0,190.05,8,2025-05-14T13:38:30Z,2025-05-16T22:25:10Z,2025-05-16T23:01:42Z,2025-05-17T04:31:00Z,WB-000134,True,2025-05-10T11:52:00Z,1,2
d5e7d482-efc8-4d99-b228-05afe0d80657,SHP-000135,bab29c3a-1da5-4449-a64e-861739e3966c,18e9ef77-64ce-4589-8c4a-62badb335860,100000000,100000000,100000003,245.0,244.42,11,2025-05-12T14:31:10Z,2025-05-12T23:42:12Z,2025-05-13T01:01:11Z,2025-05-13T05:11:00Z,WB-000135,True,2025-05-12T12:56:00Z,1,2
776caacb-e693-488e-9145-99c3ebf05489,SHP-000136,bad4af4d-f837-471d-b23a-b6346cd63361,267eddce-df8f-4197-9a4a-99b2e806133c,100000001,100000000,100000000,85.0,85.17,4,2025-06-16T12:45:58Z,2025-06-17T05:34:05Z,2025-06-17T07:21:59Z,2025-06-17T11:35:00Z,WB-000136,True,2025-06-16T09:14:00Z,1,2
40779a7d-b62e-4fd2-a33c-2c516ea27e60,SHP-000137,89516fc6-a1c3-4d95-a5bc-77259b8a512d,b73b35fe-e917-4ed1-9c9e-1d5702968285,100000000,100000001,100000001,25.0,25.04,2,2025-05-17T02:46:56Z,2025-05-18T05:35:18Z,2025-05-18T07:10:08Z,2025-05-18T13:27:00Z,WB-000137,True,2025-05-15T08:34:00Z,1,2
434411f2-853a-48d8-b037-0eaedc3fbf21,SHP-000138,4e512a7d-0ce0-46f8-92e0-52156311a742,ca6c2829-1d72-46bf-b89e-0e3026909126,100000000,100000000,100000002,20.0,20.06,1,2025-05-13T10:41:15Z,2025-05-17T03:42:44Z,2025-05-17T05:09:49Z,2025-05-17T09:18:00Z,WB-000138,True,2025-05-13T08:54:00Z,1,2
6991538e-81cd-4cea-951f-42f68a89b1af,SHP-000139,9474e768-f83f-481b-a9ac-d633051e04ee,e6273e93-114e-495b-9de3-a9a053b20d16,100000000,100000000,100000000,110.0,110.24,5,2025-05-10T08:20:13Z,2025-05-14T00:37:10Z,2025-05-14T02:19:33Z,2025-05-14T06:21:00Z,WB-000139,True,2025-05-10T05:14:00Z,1,2
