invoiceid,invoicenumber,salesorderid,opportunityid,customerid,customeridtype,ownerid,createdon,duedate,totalamount,paymenttermscode,ahn_paidon,statecode,statuscode,transactioncurrencyid
104d5b14-21f4-4412-95fd-0b443b93503f,INV-000061,db88d6ff-6799-46f8-b8a2-8fa08801646e,c6aba64f-da41-4fb6-b057-ffbf89711599,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-11-23T04:49:00Z,2024-11-23,6824542000,100000000,2024-11-20T04:49:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4ee8f8f0-633d-4f14-af19-1d382a3ac5e2,INV-000062,1b657a6b-0978-4000-b68e-974d6a2f3280,ad3970d1-125d-43d8-a465-2ac74b06dd1d,485f7888-1e23-4a4b-9e21-741fb8011026,account,5304317f-af42-412f-b838-b3268e944239,2024-11-16T04:38:00Z,2024-12-16,19150352000,1,2024-12-22T13:25:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0ef974a9-e72b-4e03-b356-131b699dba9b,INV-000063,c4b3486f-c68a-4cec-ac52-8ec320aad273,3577f4b0-fd3d-40bc-8e34-df76d1298de6,7ec59e55-1b98-467e-8cc8-8dc68127a367,account,5304317f-af42-412f-b838-b3268e944239,2024-12-01T05:05:00Z,2024-12-31,25705521000,1,2025-01-01T09:06:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c42eb83e-fc63-40de-a22b-d1ea5bff04ad,INV-000064,8ab2e4dc-0ae2-4162-aab4-1975bff2e281,1df3b6e5-a175-4db6-aeea-e4ecbbe3775d,0a3169f7-29a9-4bf0-9a82-95a04b1b9280,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-01T10:58:00Z,2024-12-31,21416857000,1,2025-01-26T06:59:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ca612392-0b42-406b-9156-a4bb31031fa0,INV-000065,1980de61-b893-46e5-9d25-386f90b4e432,87413547-923d-4464-8775-86ed0c9ec773,bd2d09f7-0ca2-4bc7-b31d-3a4143eb3c09,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-11-23T08:23:00Z,2024-12-23,50401862000,1,2025-01-02T07:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7dbf8eb3-314c-4337-b00e-5bdc22c49c1d,INV-000066,3644faf7-b089-4bfb-b26a-2ccf1938180b,34c3de25-f45f-40b6-a020-8323371a66b9,24eeb4a6-c145-45c7-9d98-6115f05eeefe,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-07T06:03:00Z,2025-01-06,35115387000,1,2025-01-23T06:59:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f064d78a-7df5-4320-8492-82df77506cb8,INV-000067,b9fffe81-dd49-4b10-8efe-9e88a2e07952,0b202de9-48d4-4aa5-b9d5-12ce01bb76bb,d5e82907-d66c-4553-92dc-4248f169e2ce,account,5304317f-af42-412f-b838-b3268e944239,2024-12-21T07:28:00Z,2024-12-21,9021430000,100000000,2024-12-18T07:28:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a9e23756-713b-4fea-b32d-e58998de44da,INV-000068,e7b5e004-eb94-48da-b4b9-37475ae7039d,a293108b-88e1-40bd-b858-db8a910a525a,1ab88733-80e1-4c41-8a9a-727fb2a12a55,account,5304317f-af42-412f-b838-b3268e944239,2024-12-09T06:41:00Z,2025-01-08,2716220000,1,2025-01-11T12:35:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a36054c6-00c6-4f57-b7c5-540a3fa0a14a,INV-000069,e0ba46f3-feb7-4b5e-b5bc-a0caf919db88,e89a991b-99b7-4476-91db-60b1f41870ea,afe05f6d-66ab-44ad-a4c1-b6ef25896340,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-01-02T12:45:00Z,2025-02-01,7658813000,1,2025-04-17T12:14:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0df403ed-04e2-4d04-9530-abe7664d4670,INV-000070,67fafcda-6921-4be0-a7e7-c28d5954369a,ec68e82f-de38-41b8-9be6-7de9628184b8,3c847821-4f10-4422-9fc2-2517e593562b,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-22T08:51:00Z,2024-12-22,12140310000,100000000,2024-12-21T08:51:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9cc37e56-c9f0-4339-953c-c03a3f64ec06,INV-000071,76af5875-d668-4668-9c72-2c55d80c6d2a,948cbadd-0937-43d8-bf88-9a792bc9ba8f,5a4edcb7-ad37-4eb6-84e0-6472e1c60b7b,account,5304317f-af42-412f-b838-b3268e944239,2024-12-28T09:15:00Z,2024-12-28,2400532000,100000000,2024-12-28T09:15:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d36616ff-1df8-4175-a3fd-46820edf31bc,INV-000072,00282c85-be95-4daf-83b7-1074fdc05d54,02d13793-4405-43b4-b3b5-f5132df65903,5503b3e2-adc3-4d66-99aa-5d3fe9912230,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-01-13T09:33:00Z,2025-02-12,3666133000,1,2025-02-10T08:04:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9cfc4b73-6696-465a-936c-569f9628a222,INV-000073,11c8deeb-e0e1-4ce6-9bb8-fd430bf387a2,68ec8547-e5a8-4f5f-813a-939a1b86a899,bca61571-8e26-4057-bf11-97271b2bae11,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-01-22T07:35:00Z,2025-03-23,13133949000,4,2025-03-22T10:13:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0f15c338-2d03-4f33-bd00-f3ccabef8dca,INV-000074,603a8090-df89-4abd-8ed3-fa89bdd1018b,eb2d923f-4179-4c0c-beea-7c13f6ee0d07,72652f1e-47b0-41ec-8a32-7480ba9583c5,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-12-28T08:27:00Z,2024-12-28,23125103000,100000000,2024-12-25T08:27:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
41179726-1052-4f28-a415-003a98578afa,INV-000075,aa22012f-9174-4b8a-b0c0-cf38fc16a8ce,0a316b9e-76df-46d4-9925-1ad714b77c79,7388b94e-fcde-4b81-bf9b-cd4addf82d38,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-01-23T12:55:00Z,2025-02-22,13686687000,1,2025-02-20T06:39:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
95025258-cb4d-4140-b793-55c4bd89d93a,INV-000076,8d395898-3f04-43c1-996f-eddb6bc6e8c0,9d82e80b-e6e8-4ef1-9a90-0b3d92daa1eb,9b4e4fb0-8008-4255-8392-2b0f9d64f431,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-28T07:56:00Z,2024-12-28,3801306000,100000000,2024-12-28T07:56:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ddeb79c1-8b5d-4aaf-8b36-3edd875fbe9c,INV-000077,ca0b6af7-572d-4d61-aaa1-5b6a0216cd40,0a44b9ff-133d-401a-bede-cbbeffb4a107,e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-01-14T12:35:00Z,2025-03-15,30502073000,4,2025-03-15T08:45:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
df2ab4d1-44e5-45c2-8e15-d23ee699e308,INV-000078,d169dc5f-3ae4-42a4-8f4c-86882d59cdbe,415d1bd7-36bf-46e7-b98e-7c2e9ca37b40,ef95d35a-d7e3-4b19-ad02-af6c55cc57fe,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-02-08T07:46:00Z,2025-04-09,110841988000,4,2025-09-16T09:05:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
01d45f1b-aa8e-408d-84b5-35ecee26922e,INV-000079,8d7d8726-28ad-478d-8c28-0a8fb25d9eb0,80b6911a-f5cc-4563-a5a4-ca9d856fb61d,a2a5ef39-c163-4f1b-9f32-f343a562f0a0,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-01-29T05:06:00Z,2025-01-29,12389573000,100000000,2025-01-26T05:06:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
38c4719e-568d-44e8-a96b-5d751e401048,INV-000080,1d816760-bb10-438d-84aa-3398975a7a37,a9c8e14e-fd0a-44e4-b1ee-cd8e992c980f,3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-01-25T07:06:00Z,2025-02-24,45132456000,1,2025-02-27T07:19:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5e0d2664-cc67-4183-88ff-063e9885e2b5,INV-000081,00344c1d-5134-4aea-9a0f-08b3d3861047,32d35e74-fef1-4c10-af40-0d8340a2b276,313d5bd8-b2d9-4bef-ab67-87c270775ba2,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-04T05:55:00Z,2025-02-04,9469471000,100000000,2025-02-04T05:55:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d1b1cd0b-e2f4-4e23-a8a6-8f5ffaa9742c,INV-000082,04929028-71f6-4ec1-a711-5a553bca4dbf,6660ec52-07f8-4ef3-9913-b83903b8c5c6,ee93a4d0-cd24-420c-8d34-6977d41bd8bf,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-02-09T11:01:00Z,2025-03-11,15194711000,1,2025-03-11T08:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1ad0df11-4eed-4b88-8b46-8e77a20b2d63,INV-000083,8e5e8130-4bc0-4b5b-9301-6ab9e1cc8b5b,0d8dbb08-597b-49e2-9ab8-14f0a32514d6,46457263-d8ef-4511-abd6-b7c00a440d7f,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-01T05:31:00Z,2025-04-02,3238855000,4,2025-03-30T08:13:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
10251ac0-a0e8-4c1b-88ab-bf9b9512e893,INV-000084,a5531f42-ef5d-45d9-9d58-d0bb976ecaec,f7c3dc66-7fda-48e0-8eab-1e72c488dc5b,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-02-01T08:02:00Z,2025-02-01,17213953000,100000000,2025-01-30T08:02:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2a603c3c-06ee-4a6f-94f6-746bda1f5365,INV-000085,45db82fc-3f7e-4e2d-a35a-7f2f682209c1,af12102a-34ba-479e-ab4e-1180d3caf1ed,da948cdf-6637-4dc7-91f4-48bb28802cff,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-02T09:36:00Z,2025-04-03,31739691000,4,2025-04-02T08:14:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
758867c2-925b-4dca-ac9c-0527b2f22637,INV-000086,a95f9395-caff-4791-92ea-b2bd5182fc6a,023d5ffc-bfe1-4a7a-ba53-8d7fc797e0f3,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-12T10:23:00Z,2025-05-13,13865243000,100000001,2025-05-18T10:37:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b350fe40-63ae-4d8b-927a-3a82ff4fd05e,INV-000087,91cfccef-2c21-4528-8c87-30e10bfaf3a5,c0fed388-c8a0-4df4-a1ac-b714262d0dee,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2025-02-01T06:22:00Z,2025-03-03,19049021000,1,2025-03-01T07:17:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
77c23725-5132-4306-bc24-7acbe9659f05,INV-000088,7c8cf76b-e7a1-43ee-b117-88ef84d0b556,d8bb6fad-44d1-4c54-96ff-ed78701d5127,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-02-06T09:22:00Z,2025-02-06,30315737000,100000000,2025-02-04T09:22:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b77505e6-732a-4bb0-9ebd-53571da7ce46,INV-000089,22013a2f-a832-45b1-831e-5ca628eef579,3b8c7da5-39ed-470d-bbff-b5b6d72a03c0,dff4cc91-3164-4c14-b1a0-051f0acae683,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-02-16T05:06:00Z,2025-02-16,74826060000,100000000,2025-02-14T05:06:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c12ad892-9249-41e9-a9ce-baca1141365e,INV-000090,e8656f06-324f-4928-a920-246e6a2c8a90,cb74b50e-0761-4383-b1c1-15a6cbc666c2,2207cb65-b197-4ed1-857a-e3fff8ed08ae,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-20T10:54:00Z,2025-04-21,96930125000,4,2025-04-19T09:42:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
22b4d170-7e8c-45a4-8682-7f120be50937,INV-000091,e34b2dab-5590-4abf-92ab-7f212cdf8f26,7acc0b9c-6496-468e-8b9a-85bc41e7528b,cf52d3bb-f777-4d24-b1e3-25066e3f4391,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-15T04:48:00Z,2025-02-15,36006379000,100000000,2025-02-15T04:48:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1c0eb646-7756-4b24-b0d5-018277125b33,INV-000092,5d8a61fa-c1d0-45d4-b06a-9b4576467626,2ce80248-4d2a-4902-80cf-2e665663fe16,8378ede6-85ae-4def-ba5a-46ff5d4b7012,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-03-05T07:38:00Z,2025-04-04,11473206000,1,2025-04-01T07:53:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7f5c6add-c366-47fd-97e6-78cb909e188b,INV-000093,b1edd3e6-6d56-44ab-9806-79127d5fc92a,b34dfd44-8249-43f6-9263-92a1a74b03a8,e58d67fe-7fcf-4fd6-b337-ac967f2cd3dc,account,5304317f-af42-412f-b838-b3268e944239,2025-02-17T11:28:00Z,2025-03-19,30404388000,1,2025-03-16T08:25:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7e89b114-e9e4-4546-84c9-279d71958eac,INV-000094,487fa3e2-c4cb-45b3-8899-8ac2f7d4510b,63bc1c09-316a-4f4a-807b-32cb7af41f8f,eea00af9-6283-450f-9fdd-c20aebee30cf,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-03-08T09:22:00Z,2025-04-07,17022987000,1,2025-04-05T12:56:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
99a0afd8-0771-4287-9050-20dc7e6653b5,INV-000095,f3bbd68b-d6f2-4e3c-a5d3-1f40db56a0f7,2cb8c184-d61f-4486-9986-3519b58196bb,1fda98c9-40a6-4de4-9271-e2959b21c065,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-03-01T10:39:00Z,2025-03-01,94540635000,100000000,2025-02-26T10:39:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b953544e-072f-4955-810f-685a80030607,INV-000096,cc2be061-2eeb-4167-ac25-9b7f7cbe134d,d66173ce-c185-41dc-931b-194bb59a135e,c1cb8d69-8fa7-4dec-a5a6-1a06a8422325,account,5304317f-af42-412f-b838-b3268e944239,2025-02-20T04:31:00Z,2025-02-20,14623145000,100000000,2025-02-20T04:31:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c76c5a12-ad6d-4077-8912-e293e158142d,INV-000097,f571f2d3-2f45-4a76-83ea-0a5ee2d9fa59,e10af9ba-ef8e-4806-8df4-2e88408efdad,f27efe6c-0564-4530-8e6c-3463f6ea1983,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-03-03T06:52:00Z,2025-04-02,35185870000,1,2025-10-04T09:14:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
666411d9-37ae-4469-83d8-152588662609,INV-000098,b9576096-f67d-496d-9e05-cfc62b79da36,ede453cb-5da0-42c7-8f23-f0e291f20dce,c3f67602-0879-4480-87ab-777056724b4c,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-05T09:00:00Z,2025-04-04,22698841000,1,2025-04-10T06:54:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5b444ff0-f9bd-47ea-bbee-00d897e7253f,INV-000099,08b0a7dd-66cb-46bd-b68f-180a53f8f29c,aaf776a0-a269-4bf9-8924-4e4211a4a490,61652fd3-41dd-4edf-acfa-a174ba059e68,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-27T11:58:00Z,2025-02-27,12323518000,100000000,2025-02-26T11:58:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aea2c1a1-7265-4447-803e-27f6e26d6c97,INV-000100,33738b87-65a4-4813-939c-457043444bee,a9c5baf4-14fe-4842-9064-f897e713ca88,8b609d1e-6c72-4cf8-a11d-b3501169d505,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-03-08T09:13:00Z,2025-04-07,45437309000,1,2025-04-15T08:29:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8974789e-d820-4fba-a6d2-ec57057d355e,INV-000101,c4d4c863-b2a6-40a8-aa86-86b972ce353e,d1015796-3cf8-4641-a5e6-53b9413d54e0,497de16d-d4ea-420a-9e65-96540e9058b6,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-03-19T07:46:00Z,2025-04-18,37416593000,1,2025-04-17T09:48:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c3b34932-ef0f-46ec-8b85-142bc35e48ae,INV-000102,00e68083-587e-44be-a9fb-1ff4c7356ba3,0a0c4ea6-0007-4233-9519-c716eeca9950,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-03-15T07:19:00Z,2025-04-14,54049475000,1,2025-04-28T06:00:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1b400871-4c54-47ac-9ac6-439759331d07,INV-000103,124e508d-4966-4fc4-bd72-3799d6474f5c,edbbf695-185c-41fd-b3c3-d82deb3bbe4c,79150e99-8ed3-4834-bd72-1fc205e0c019,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-03-01T08:57:00Z,2025-03-01,93379322000,100000000,2025-02-27T08:57:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ad3f527c-eca6-442a-8336-520b14b8bd95,INV-000104,99a8e218-a85f-4b39-90fe-889224236328,bb9a86d6-8fa6-428d-87ba-fd4261388aad,293572d3-fb63-43cb-8c35-bf2dec4fa141,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-03-16T11:44:00Z,2025-04-15,89372940000,1,2025-04-17T06:21:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
48cf59b3-86b9-45fb-8f7a-d640e5dc4c99,INV-000105,68417a4e-494b-4981-88ad-140801936d10,099e875e-2306-4f89-8128-75e312004e76,aee8eca4-d95f-4dd3-9cb9-54c890b312ca,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-03-02T06:07:00Z,2025-04-01,14524287000,1,2025-04-06T09:04:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2384e812-a2bb-4375-9d45-fadfe063383f,INV-000106,a8e372d6-e2e7-4aa3-aabb-0de993666707,dcb3be81-f6a2-49ad-98e1-872304871f92,9a437632-7231-4218-933e-721871c8fb57,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-03-12T09:53:00Z,2025-05-11,117515159000,4,2025-05-12T10:35:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5d0c6156-7b95-4ece-ac8d-cdfe41b1419e,INV-000107,f366bc5e-e537-4fd0-a30f-7d44bd78da81,7bae0ac4-76f2-4be1-8ddd-cc4f0dec0e1c,504bd946-93c9-4ed3-b937-3c139a706219,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-08T10:07:00Z,2025-04-07,104966578000,1,2025-04-06T05:55:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
966391a2-94b7-4cf3-914f-81460dabf86b,INV-000108,5d12ca2f-092d-4d23-b7c2-be053764a51b,07a60d80-f2f5-48b6-875c-13b9ed6cd0e7,063c91f9-4eb5-4e55-bc16-470d2e112dcc,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-10T08:30:00Z,2025-04-09,202978200000,1,2025-04-12T11:33:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
db3f94af-636c-4195-8b82-7cb5a1232bc8,INV-000109,743be35f-2492-422f-8260-1b455b254ba7,76e239a2-d97a-49a0-af60-3cf459fec3fe,b8fcc7fd-f729-4f09-868a-00a99a2f99a7,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-04-12T12:21:00Z,2025-04-12,8150497000,100000000,2025-04-09T12:21:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9fc2810b-1d4d-444d-a8e8-c27e77ab931a,INV-000110,207b7acf-dd39-4b8d-a336-54254fdcdd46,96371f60-9f3c-40f6-a894-6734f7b6320d,7ee385c2-274f-4207-a8b1-ca19b6b581af,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-03-08T07:41:00Z,2025-03-08,22586802000,100000000,2025-03-05T07:41:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8d3e1005-e056-4fff-a7cc-0ee4dab7fdcc,INV-000111,6adebef5-7b40-4189-bc27-f285c4abff60,6a2619ef-e1d8-464c-afa4-cc4bbaaef35b,aa99c64c-8950-4eb1-9595-bdbf33f0831a,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-03-05T10:14:00Z,2025-05-04,12523531000,4,2025-05-03T08:26:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f8f2390d-38eb-4c56-9b4a-5a768c1708b8,INV-000112,d9d319a1-f088-4723-88d7-78027eb410ff,f032befa-bc04-4a1c-a018-c1fac988641d,1842b7ee-bfdb-4ed8-ac4b-1f95d4f3df52,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-04-19T05:20:00Z,2025-04-19,9887744000,100000000,2025-04-19T05:20:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4c10db39-7d21-4ec7-b0a7-53fd67d45400,INV-000113,1f77e93a-f059-4038-a38a-bca559d33f50,babaaedd-400d-4df1-99a7-cae4882f8f28,2c785b5d-a50f-4e4c-82b6-9b8b6d26c41d,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-03-19T10:18:00Z,2025-04-18,8463546000,1,2025-04-19T07:09:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
35f3e7dd-566d-4209-bd01-30b7fbc3f5b1,INV-000114,4502cff1-ff5e-43e5-988a-7be0ff4fef13,bb8983ee-10ba-4b7f-a4cc-2319a4037d84,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-03-24T05:02:00Z,2025-06-22,19678012000,100000001,2025-06-23T12:37:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4b33a88e-4f40-47fd-a56b-1be9a4ada718,INV-000115,b1d9deb7-8ac0-4308-bac9-222493b66c15,ed84c7a3-383f-4a63-9c55-c19cdfd47ee5,fa75b5fc-7921-40b3-aa0a-8302276f8e0d,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-04-14T08:19:00Z,2025-04-14,46931263000,100000000,2025-04-12T08:19:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e29a40db-f3e0-4569-b477-ce4b27a512db,INV-000116,1bccd5ec-54a9-4836-9886-bcc46c056af8,4257ee34-fc85-4065-ad67-92bb5b327b7b,0187074b-e16d-4a59-8971-42bcbe1a45f7,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-03-23T09:47:00Z,2025-05-22,15976901000,4,2025-05-20T13:18:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
729b4f6d-6bfb-4e67-83c2-366ea8c8267a,INV-000117,bbc9ed6f-c2b3-491c-9583-fab339855011,a48258b9-4948-49b4-8eb4-489319d60226,5b33cb3f-1551-4ef5-8916-54e6473eb4b1,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-08T09:51:00Z,2025-04-07,60124680000,1,2025-05-10T11:41:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8311a336-0d76-43fe-95bf-103fa6ffaa62,INV-000118,667d3564-2dbe-4949-a6ae-221675233adb,d3741d58-e2c1-4800-8390-b4dab0987d19,ed49e068-e810-4af4-9fc4-db20265db946,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-05-19T06:47:00Z,2025-08-17,119655257000,100000001,2025-10-28T08:32:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
24a88faa-76be-487c-a56e-5aef6451fba0,INV-000119,344927b3-a4a7-4bd2-a51e-32b29a2d7598,6f5022f6-8db9-46fb-8204-6c6e12406ad5,0dd7cac2-8a10-45c5-b4b0-738e3e040782,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-03-29T08:28:00Z,2025-03-29,29028640000,100000000,2025-03-29T08:28:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
745b6cc3-69e5-418c-82cb-dfddeb01bebd,INV-000120,e477d800-dec4-4536-8335-64a9caa8c484,642ff652-23a5-496e-9586-2c7539ce3af7,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-22T05:35:00Z,2025-03-22,23346206000,100000000,2025-03-22T05:35:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
