salesorderid,ordernumber,opportunityid,quoteid,customerid,customeridtype,ownerid,submitdate,requestdeliveryby,datefulfilled,totalamount,paymenttermscode,statecode,statuscode,createdon,transactioncurrencyid
b89cd9fd-ded0-4368-b1f0-ef7f1373ec3a,ORD-000057,8065a12d-0c23-4d1d-bb8b-ce563a2c0dd7,3fbe4437-e723-417f-8db1-1f0448872477,453b45fe-636c-4499-9254-aad3809cd839,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-11-16T08:39:00Z,2024-11-21,2024-11-20T12:31:00Z,92683073000,1,4,100003,2024-11-16T08:39:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5f7a51ba-7f33-4ead-a808-9c29e55ed31a,ORD-000058,6b5bf291-7227-4a6b-a594-5e9d4767fe83,baa545e9-676a-41aa-99e1-7e8cd707bfa1,73e7f042-516c-4b0a-9385-3918bc4015fa,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-11-24T07:40:00Z,2024-11-30,2024-11-26T08:41:00Z,14916195000,100000000,4,100003,2024-11-24T07:40:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
240a2db9-c6ac-4fa0-94b4-f289317bfb2d,ORD-000059,907fdee6-364d-463a-8fb5-6a91ebca02d3,be896831-1e16-499f-877c-250575a0b9a7,00fa0eb4-5c5f-48d4-8df4-07b82751ab86,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-11-09T07:53:00Z,2024-11-14,2024-11-16T06:04:00Z,37705560000,100000000,4,100003,2024-11-09T07:53:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
71e7f679-4cf2-4c15-b0fa-4d187c3772a1,ORD-000060,603a77f6-ef7e-48b7-855e-bd5aec8bc81d,ba68d886-8ce1-4d40-b8f9-08e5821f6689,614c721d-a921-4b4c-95fb-e976ae007b7e,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-12-04T11:12:00Z,2024-12-10,2024-12-08T04:45:00Z,223585226000,100000001,4,100003,2024-12-04T11:12:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
db88d6ff-6799-46f8-b8a2-8fa08801646e,ORD-000061,c6aba64f-da41-4fb6-b057-ffbf89711599,aad87ea5-68e9-42e3-9ff8-7d850e054e26,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-11-20T13:15:00Z,2024-11-25,2024-11-23T04:49:00Z,6824542000,100000000,4,100003,2024-11-20T13:15:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1b657a6b-0978-4000-b68e-974d6a2f3280,ORD-000062,ad3970d1-125d-43d8-a465-2ac74b06dd1d,807606ac-9da2-44b2-a0ed-a54220176399,485f7888-1e23-4a4b-9e21-741fb8011026,account,5304317f-af42-412f-b838-b3268e944239,2024-11-10T08:10:00Z,2024-11-16,2024-11-16T04:38:00Z,19150352000,1,4,100003,2024-11-10T08:10:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c4b3486f-c68a-4cec-ac52-8ec320aad273,ORD-000063,3577f4b0-fd3d-40bc-8e34-df76d1298de6,f563dbb4-6f46-4eca-b71a-a8547253c3e9,7ec59e55-1b98-467e-8cc8-8dc68127a367,account,5304317f-af42-412f-b838-b3268e944239,2024-11-26T10:57:00Z,2024-12-01,2024-12-01T05:05:00Z,25705521000,1,4,100003,2024-11-26T10:57:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8ab2e4dc-0ae2-4162-aab4-1975bff2e281,ORD-000064,1df3b6e5-a175-4db6-aeea-e4ecbbe3775d,c9c7f74f-5553-4222-94c6-4b99305c2c8c,0a3169f7-29a9-4bf0-9a82-95a04b1b9280,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-11-27T13:09:00Z,2024-12-02,2024-12-01T10:58:00Z,21416857000,1,4,100003,2024-11-27T13:09:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1980de61-b893-46e5-9d25-386f90b4e432,ORD-000065,87413547-923d-4464-8775-86ed0c9ec773,dd4f1bfe-03f8-4d95-9963-ef91d5f6b874,bd2d09f7-0ca2-4bc7-b31d-3a4143eb3c09,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-11-18T05:52:00Z,2024-11-23,2024-11-23T08:23:00Z,50401862000,1,4,100003,2024-11-18T05:52:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3644faf7-b089-4bfb-b26a-2ccf1938180b,ORD-000066,34c3de25-f45f-40b6-a020-8323371a66b9,96be4edd-f874-4339-a50f-036f20de7852,24eeb4a6-c145-45c7-9d98-6115f05eeefe,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-03T10:07:00Z,2024-12-09,2024-12-07T06:03:00Z,35115387000,1,4,100003,2024-12-03T10:07:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b9fffe81-dd49-4b10-8efe-9e88a2e07952,ORD-000067,0b202de9-48d4-4aa5-b9d5-12ce01bb76bb,42ff8aed-fe90-4da9-81c1-6d96747b2111,d5e82907-d66c-4553-92dc-4248f169e2ce,account,5304317f-af42-412f-b838-b3268e944239,2024-12-14T08:01:00Z,2024-12-21,2024-12-21T07:28:00Z,9021430000,100000000,4,100003,2024-12-14T08:01:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e7b5e004-eb94-48da-b4b9-37475ae7039d,ORD-000068,a293108b-88e1-40bd-b858-db8a910a525a,60ebefc9-94a5-4da4-875f-abdccda3faa2,1ab88733-80e1-4c41-8a9a-727fb2a12a55,account,5304317f-af42-412f-b838-b3268e944239,2024-12-07T07:34:00Z,2024-12-12,2024-12-09T06:41:00Z,2716220000,1,4,100003,2024-12-07T07:34:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e0ba46f3-feb7-4b5e-b5bc-a0caf919db88,ORD-000069,e89a991b-99b7-4476-91db-60b1f41870ea,3130300d-2213-45fa-8644-322e69568285,afe05f6d-66ab-44ad-a4c1-b6ef25896340,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-12-31T09:57:00Z,2025-01-05,2025-01-02T12:45:00Z,7658813000,1,4,100003,2024-12-31T09:57:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
67fafcda-6921-4be0-a7e7-c28d5954369a,ORD-000070,ec68e82f-de38-41b8-9be6-7de9628184b8,41bb36a7-b4ec-45dc-a62d-3bb37b837ae6,3c847821-4f10-4422-9fc2-2517e593562b,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-16T10:04:00Z,2024-12-21,2024-12-22T08:51:00Z,12140310000,100000000,4,100003,2024-12-16T10:04:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
76af5875-d668-4668-9c72-2c55d80c6d2a,ORD-000071,948cbadd-0937-43d8-bf88-9a792bc9ba8f,4614100a-97e7-4ae7-8d31-4e44b41217b1,5a4edcb7-ad37-4eb6-84e0-6472e1c60b7b,account,5304317f-af42-412f-b838-b3268e944239,2024-12-24T10:39:00Z,2024-12-29,2024-12-28T09:15:00Z,2400532000,100000000,4,100003,2024-12-24T10:39:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
00282c85-be95-4daf-83b7-1074fdc05d54,ORD-000072,02d13793-4405-43b4-b3b5-f5132df65903,1c376ed3-ede7-4d32-916a-391e3f62eb29,5503b3e2-adc3-4d66-99aa-5d3fe9912230,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-01-11T04:37:00Z,2025-01-16,2025-01-13T09:33:00Z,3666133000,1,4,100003,2025-01-11T04:37:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
11c8deeb-e0e1-4ce6-9bb8-fd430bf387a2,ORD-000073,68ec8547-e5a8-4f5f-813a-939a1b86a899,148e0d1e-5071-46fe-bbea-1575d2b25bdd,bca61571-8e26-4057-bf11-97271b2bae11,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-01-15T08:59:00Z,2025-01-20,2025-01-22T07:35:00Z,13133949000,4,4,100003,2025-01-15T08:59:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
603a8090-df89-4abd-8ed3-fa89bdd1018b,ORD-000074,eb2d923f-4179-4c0c-beea-7c13f6ee0d07,83936e82-8c5d-4e7a-8467-e462690affcb,72652f1e-47b0-41ec-8a32-7480ba9583c5,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-12-25T06:01:00Z,2024-12-30,2024-12-28T08:27:00Z,23125103000,100000000,4,100003,2024-12-25T06:01:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aa22012f-9174-4b8a-b0c0-cf38fc16a8ce,ORD-000075,0a316b9e-76df-46d4-9925-1ad714b77c79,15b9561e-1d2d-4085-8b55-62ec87f53d0b,7388b94e-fcde-4b81-bf9b-cd4addf82d38,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-01-20T13:02:00Z,2025-01-25,2025-01-23T12:55:00Z,13686687000,1,4,100003,2025-01-20T13:02:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8d395898-3f04-43c1-996f-eddb6bc6e8c0,ORD-000076,9d82e80b-e6e8-4ef1-9a90-0b3d92daa1eb,e0e138d6-b155-4a80-872e-625043bf0692,9b4e4fb0-8008-4255-8392-2b0f9d64f431,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-25T10:07:00Z,2024-12-30,2024-12-28T07:56:00Z,3801306000,100000000,4,100003,2024-12-25T10:07:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ca0b6af7-572d-4d61-aaa1-5b6a0216cd40,ORD-000077,0a44b9ff-133d-401a-bede-cbbeffb4a107,2f99bc94-54e0-4b03-921a-93dc0c4d0bfc,e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-01-08T08:09:00Z,2025-01-13,2025-01-14T12:35:00Z,30502073000,4,4,100003,2025-01-08T08:09:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d169dc5f-3ae4-42a4-8f4c-86882d59cdbe,ORD-000078,415d1bd7-36bf-46e7-b98e-7c2e9ca37b40,c87d746b-a8c7-47b0-82c1-602a16538655,ef95d35a-d7e3-4b19-ad02-af6c55cc57fe,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-02-01T12:06:00Z,2025-02-06,2025-02-08T07:46:00Z,110841988000,4,4,100003,2025-02-01T12:06:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8d7d8726-28ad-478d-8c28-0a8fb25d9eb0,ORD-000079,80b6911a-f5cc-4563-a5a4-ca9d856fb61d,9b4caa1d-e041-40aa-9b9e-c6eaf5aafb37,a2a5ef39-c163-4f1b-9f32-f343a562f0a0,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-01-27T11:38:00Z,2025-02-01,2025-01-29T05:06:00Z,12389573000,100000000,4,100003,2025-01-27T11:38:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1d816760-bb10-438d-84aa-3398975a7a37,ORD-000080,a9c8e14e-fd0a-44e4-b1ee-cd8e992c980f,53e6ec05-38ac-4f0f-bcdc-75627b1960d8,3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-01-18T09:57:00Z,2025-01-25,2025-01-25T07:06:00Z,45132456000,1,4,100003,2025-01-18T09:57:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
00344c1d-5134-4aea-9a0f-08b3d3861047,ORD-000081,32d35e74-fef1-4c10-af40-0d8340a2b276,a27a7d89-79be-47a2-ad1a-d2750fc0cca8,313d5bd8-b2d9-4bef-ab67-87c270775ba2,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-01-29T05:45:00Z,2025-02-03,2025-02-04T05:55:00Z,9469471000,100000000,4,100003,2025-01-29T05:45:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
04929028-71f6-4ec1-a711-5a553bca4dbf,ORD-000082,6660ec52-07f8-4ef3-9913-b83903b8c5c6,48fc185f-5830-47e5-87bd-84a92e161f52,ee93a4d0-cd24-420c-8d34-6977d41bd8bf,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-02-03T08:38:00Z,2025-02-08,2025-02-09T11:01:00Z,15194711000,1,4,100003,2025-02-03T08:38:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8e5e8130-4bc0-4b5b-9301-6ab9e1cc8b5b,ORD-000083,0d8dbb08-597b-49e2-9ab8-14f0a32514d6,e2f40b2a-0131-4a47-8955-9411cdcc67df,46457263-d8ef-4511-abd6-b7c00a440d7f,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-01-26T07:19:00Z,2025-02-01,2025-02-01T05:31:00Z,3238855000,4,4,100003,2025-01-26T07:19:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a5531f42-ef5d-45d9-9d58-d0bb976ecaec,ORD-000084,f7c3dc66-7fda-48e0-8eab-1e72c488dc5b,e84ca8f2-c1d7-4e3b-9c0a-a72e8321ad53,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-01-29T10:01:00Z,2025-02-03,2025-02-01T08:02:00Z,17213953000,100000000,4,100003,2025-01-29T10:01:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
45db82fc-3f7e-4e2d-a35a-7f2f682209c1,ORD-000085,af12102a-34ba-479e-ab4e-1180d3caf1ed,a72ec4ed-116c-49b8-a5a6-55983c8ec0ac,da948cdf-6637-4dc7-91f4-48bb28802cff,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-01-29T08:53:00Z,2025-02-04,2025-02-02T09:36:00Z,31739691000,4,4,100003,2025-01-29T08:53:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a95f9395-caff-4791-92ea-b2bd5182fc6a,ORD-000086,023d5ffc-bfe1-4a7a-ba53-8d7fc797e0f3,c95612c2-a4cd-48be-8474-495e761a8f3b,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-08T12:14:00Z,2025-02-13,2025-02-12T10:23:00Z,13865243000,100000001,4,100003,2025-02-08T12:14:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
91cfccef-2c21-4528-8c87-30e10bfaf3a5,ORD-000087,c0fed388-c8a0-4df4-a1ac-b714262d0dee,a5e01dc4-85f2-4ff7-ae9a-3c6cb85cfeda,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2025-01-29T11:21:00Z,2025-02-03,2025-02-01T06:22:00Z,19049021000,1,4,100003,2025-01-29T11:21:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7c8cf76b-e7a1-43ee-b117-88ef84d0b556,ORD-000088,d8bb6fad-44d1-4c54-96ff-ed78701d5127,a8a36936-6670-4b4f-8d5d-d304fd7178f6,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-02-02T09:38:00Z,2025-02-08,2025-02-06T09:22:00Z,30315737000,100000000,4,100003,2025-02-02T09:38:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
22013a2f-a832-45b1-831e-5ca628eef579,ORD-000089,3b8c7da5-39ed-470d-bbff-b5b6d72a03c0,ee24d23e-b92e-4406-88bf-1c6a3f2423f2,dff4cc91-3164-4c14-b1a0-051f0acae683,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-02-09T13:09:00Z,2025-02-15,2025-02-16T05:06:00Z,74826060000,100000000,4,100003,2025-02-09T13:09:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e8656f06-324f-4928-a920-246e6a2c8a90,ORD-000090,cb74b50e-0761-4383-b1c1-15a6cbc666c2,1bbb5a1d-8ba3-499f-bb8e-8dede897cab8,2207cb65-b197-4ed1-857a-e3fff8ed08ae,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-19T06:28:00Z,2025-02-24,2025-02-20T10:54:00Z,96930125000,4,4,100003,2025-02-19T06:28:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e34b2dab-5590-4abf-92ab-7f212cdf8f26,ORD-000091,7acc0b9c-6496-468e-8b9a-85bc41e7528b,89ad04f3-f2f0-4595-9cc1-7f6cb2d21a7e,cf52d3bb-f777-4d24-b1e3-25066e3f4391,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-12T08:43:00Z,2025-02-17,2025-02-15T04:48:00Z,36006379000,100000000,4,100003,2025-02-12T08:43:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5d8a61fa-c1d0-45d4-b06a-9b4576467626,ORD-000092,2ce80248-4d2a-4902-80cf-2e665663fe16,e804f03b-b0f8-45a2-bc1b-83802e009106,8378ede6-85ae-4def-ba5a-46ff5d4b7012,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-26T09:13:00Z,2025-03-03,2025-03-05T07:38:00Z,11473206000,1,4,100003,2025-02-26T09:13:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b1edd3e6-6d56-44ab-9806-79127d5fc92a,ORD-000093,b34dfd44-8249-43f6-9263-92a1a74b03a8,5a3ff163-06cd-4f2f-a84a-d9cc466da5cf,e58d67fe-7fcf-4fd6-b337-ac967f2cd3dc,account,5304317f-af42-412f-b838-b3268e944239,2025-02-15T05:55:00Z,2025-02-20,2025-02-17T11:28:00Z,30404388000,1,4,100003,2025-02-15T05:55:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
487fa3e2-c4cb-45b3-8899-8ac2f7d4510b,ORD-000094,63bc1c09-316a-4f4a-807b-32cb7af41f8f,c837777b-15dc-41df-907a-8b7de8f2bc1b,eea00af9-6283-450f-9fdd-c20aebee30cf,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-03-03T05:28:00Z,2025-03-08,2025-03-08T09:22:00Z,17022987000,1,4,100003,2025-03-03T05:28:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f3bbd68b-d6f2-4e3c-a5d3-1f40db56a0f7,ORD-000095,2cb8c184-d61f-4486-9986-3519b58196bb,13692872-d0cb-4783-ac14-897375afbb89,1fda98c9-40a6-4de4-9271-e2959b21c065,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-02-25T09:56:00Z,2025-03-02,2025-03-01T10:39:00Z,94540635000,100000000,4,100003,2025-02-25T09:56:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cc2be061-2eeb-4167-ac25-9b7f7cbe134d,ORD-000096,d66173ce-c185-41dc-931b-194bb59a135e,3324a111-9b9b-4dcb-9a27-9621bc71df3f,c1cb8d69-8fa7-4dec-a5a6-1a06a8422325,account,5304317f-af42-412f-b838-b3268e944239,2025-02-19T12:27:00Z,2025-02-24,2025-02-20T04:31:00Z,14623145000,100000000,4,100003,2025-02-19T12:27:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f571f2d3-2f45-4a76-83ea-0a5ee2d9fa59,ORD-000097,e10af9ba-ef8e-4806-8df4-2e88408efdad,f97ffcbd-d05f-4c4a-b534-843973ea3d41,f27efe6c-0564-4530-8e6c-3463f6ea1983,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-03-01T05:20:00Z,2025-03-06,2025-03-03T06:52:00Z,35185870000,1,4,100003,2025-03-01T05:20:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b9576096-f67d-496d-9e05-cfc62b79da36,ORD-000098,ede453cb-5da0-42c7-8f23-f0e291f20dce,548dea62-21ec-405a-8bbd-93915133e308,c3f67602-0879-4480-87ab-777056724b4c,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-02T13:28:00Z,2025-03-08,2025-03-05T09:00:00Z,22698841000,1,4,100003,2025-03-02T13:28:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
08b0a7dd-66cb-46bd-b68f-180a53f8f29c,ORD-000099,aaf776a0-a269-4bf9-8924-4e4211a4a490,2eaba5c6-b7c3-4d7a-adc7-dacd067f3774,61652fd3-41dd-4edf-acfa-a174ba059e68,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-24T05:50:00Z,2025-03-01,2025-02-27T11:58:00Z,12323518000,100000000,4,100003,2025-02-24T05:50:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
33738b87-65a4-4813-939c-457043444bee,ORD-000100,a9c5baf4-14fe-4842-9064-f897e713ca88,9f243ccb-6a5f-4051-b07b-738b67f85205,8b609d1e-6c72-4cf8-a11d-b3501169d505,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-03-06T08:42:00Z,2025-03-11,2025-03-08T09:13:00Z,45437309000,1,4,100003,2025-03-06T08:42:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c4d4c863-b2a6-40a8-aa86-86b972ce353e,ORD-000101,d1015796-3cf8-4641-a5e6-53b9413d54e0,3372d3fe-c770-4f1b-906a-a3a54f1ef738,497de16d-d4ea-420a-9e65-96540e9058b6,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-03-18T11:13:00Z,2025-03-23,2025-03-19T07:46:00Z,37416593000,1,4,100003,2025-03-18T11:13:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
00e68083-587e-44be-a9fb-1ff4c7356ba3,ORD-000102,0a0c4ea6-0007-4233-9519-c716eeca9950,8f8bc81e-776c-4a6b-970c-8a75d95d5ba1,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-03-08T12:48:00Z,2025-03-13,2025-03-15T07:19:00Z,54049475000,1,4,100003,2025-03-08T12:48:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
124e508d-4966-4fc4-bd72-3799d6474f5c,ORD-000103,edbbf695-185c-41fd-b3c3-d82deb3bbe4c,38fe4364-3476-473a-b5df-482f21cc9e40,79150e99-8ed3-4834-bd72-1fc205e0c019,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-02-26T11:29:00Z,2025-03-03,2025-03-01T08:57:00Z,93379322000,100000000,4,100003,2025-02-26T11:29:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
99a8e218-a85f-4b39-90fe-889224236328,ORD-000104,bb9a86d6-8fa6-428d-87ba-fd4261388aad,308995d4-f393-4c18-ab37-ab3a2fdfef50,293572d3-fb63-43cb-8c35-bf2dec4fa141,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-03-09T10:04:00Z,2025-03-15,2025-03-16T11:44:00Z,89372940000,1,4,100003,2025-03-09T10:04:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
68417a4e-494b-4981-88ad-140801936d10,ORD-000105,099e875e-2306-4f89-8128-75e312004e76,811f5131-346f-45d0-82dd-c5d8a3d02e51,aee8eca4-d95f-4dd3-9cb9-54c890b312ca,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-02-27T04:55:00Z,2025-03-04,2025-03-02T06:07:00Z,14524287000,1,4,100003,2025-02-27T04:55:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a8e372d6-e2e7-4aa3-aabb-0de993666707,ORD-000106,dcb3be81-f6a2-49ad-98e1-872304871f92,376ce05b-9ebb-4d98-a4c0-b72abb6c3688,9a437632-7231-4218-933e-721871c8fb57,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-03-08T08:43:00Z,2025-03-15,2025-03-12T09:53:00Z,117515159000,4,4,100003,2025-03-08T08:43:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f366bc5e-e537-4fd0-a30f-7d44bd78da81,ORD-000107,7bae0ac4-76f2-4be1-8ddd-cc4f0dec0e1c,afe5a779-01dd-45e7-b29b-44cb32049bc9,504bd946-93c9-4ed3-b937-3c139a706219,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-01T11:40:00Z,2025-03-06,2025-03-08T10:07:00Z,104966578000,1,4,100003,2025-03-01T11:40:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5d12ca2f-092d-4d23-b7c2-be053764a51b,ORD-000108,07a60d80-f2f5-48b6-875c-13b9ed6cd0e7,bd595248-53a4-4fcc-ba54-9ee09a2bfc15,063c91f9-4eb5-4e55-bc16-470d2e112dcc,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-04T05:33:00Z,2025-03-10,2025-03-10T08:30:00Z,202978200000,1,4,100003,2025-03-04T05:33:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
743be35f-2492-422f-8260-1b455b254ba7,ORD-000109,76e239a2-d97a-49a0-af60-3cf459fec3fe,5c0c0646-cdc0-4d46-a57c-4c9d35ced857,b8fcc7fd-f729-4f09-868a-00a99a2f99a7,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-04-09T13:09:00Z,2025-04-14,2025-04-12T12:21:00Z,8150497000,100000000,4,100003,2025-04-09T13:09:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
207b7acf-dd39-4b8d-a336-54254fdcdd46,ORD-000110,96371f60-9f3c-40f6-a894-6734f7b6320d,91ea7157-8de1-473e-a163-425ea303e768,7ee385c2-274f-4207-a8b1-ca19b6b581af,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-03-06T07:55:00Z,2025-03-11,2025-03-08T07:41:00Z,22586802000,100000000,4,100003,2025-03-06T07:55:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6adebef5-7b40-4189-bc27-f285c4abff60,ORD-000111,6a2619ef-e1d8-464c-afa4-cc4bbaaef35b,1deb97c0-a448-4d54-b6bb-c95281cb8f6d,aa99c64c-8950-4eb1-9595-bdbf33f0831a,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-03-04T13:16:00Z,2025-03-10,2025-03-05T10:14:00Z,12523531000,4,4,100003,2025-03-04T13:16:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d9d319a1-f088-4723-88d7-78027eb410ff,ORD-000112,f032befa-bc04-4a1c-a018-c1fac988641d,2041fc4e-3f15-493d-881c-0bf9794deba8,1842b7ee-bfdb-4ed8-ac4b-1f95d4f3df52,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-04-12T13:09:00Z,2025-04-19,2025-04-19T05:20:00Z,9887744000,100000000,4,100003,2025-04-12T13:09:00Z,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
