opportunitycompetitorid,opportunityid,competitorid
9f6fafab-c5c8-4deb-b546-5a86966fb451,eca74d46-dc97-4cb8-aa8b-6b0e76a3fc22,12fe28bf-81e0-4489-9a18-e2a30e614bcd
860739ff-2b4a-47e9-83de-56823a961713,61d0ef4f-6470-4bde-966a-f76f456ebbd0,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
b146aed4-f0c2-487a-8fbc-d825c14bf19f,ee86998f-679c-411d-98b6-d8c2e6121a25,12fe28bf-81e0-4489-9a18-e2a30e614bcd
bdf2d2ca-f332-4769-af87-ba205e145aef,56e03e97-2d42-4f7f-9326-5657a56a0e3a,70944bdb-26a5-44e3-90ee-7a92a09151e0
e2b94f55-dd4f-474c-8335-68df97dd6541,a160085f-ee9c-4ba6-b0be-d7e6be6a9aa5,12fe28bf-81e0-4489-9a18-e2a30e614bcd
c09bdc4c-3c2c-46b3-a488-aaa41754803d,51c04ecb-bb60-43e3-8123-8e20f98dd6a8,70944bdb-26a5-44e3-90ee-7a92a09151e0
91ea2904-95b2-4a8d-bb68-de4c81e3213b,30950ae5-bc09-47c4-b609-66943c35b27d,a1a27485-7134-4c2a-b80b-3657117b355b
3c78f8f3-4416-475c-9e84-3e0d8bac7e4b,34e46f07-380c-452f-a294-5c5936981525,12fe28bf-81e0-4489-9a18-e2a30e614bcd
42e26965-6b31-4530-88a1-0b40478ba882,ec3fd2c2-515b-4539-83b1-940e3434a281,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
aeb000b4-5836-48d5-82b5-33d237c406b9,cbcb02f0-2518-4946-bbd3-9f0f41721720,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
b4f52d44-910e-4484-81a9-2f51eede7e78,b2b5c888-9931-4197-af02-7617cbbf61c3,97674900-4651-4367-8bdc-43184d85a3d2
d8348456-854e-4330-becd-0ffc54e9764f,22536c0f-b9a3-4f8c-b84d-1c98c44a425c,97674900-4651-4367-8bdc-43184d85a3d2
647e9ed0-6b65-4a96-84ba-d0a2171d7629,26f4a4ef-dec3-4eb3-b79a-ff9651e29252,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3ec41a40-705e-49ca-b82c-4a06d4ac17e4,326ab4b1-c251-43c7-8991-2512a304d72d,97674900-4651-4367-8bdc-43184d85a3d2
016866e8-625c-45e7-9478-71fd0c3547d1,4bd82444-ddd4-4c7a-8d5a-ebc4891297de,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ed3b08d2-db21-4812-9cde-641fd02535b2,487aad88-1ed1-43e4-a4de-ce0981dd1eaa,70944bdb-26a5-44e3-90ee-7a92a09151e0
aa211b1a-0584-4985-bdd6-818f6814cde4,9e78bc4b-a70f-4a18-b631-ba811edfb542,a1a27485-7134-4c2a-b80b-3657117b355b
4b3e597a-956b-4a88-a419-e351edd820ee,6f3c1308-be0a-4197-a9ea-fe0c576cacea,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3906a2a9-63e3-417a-9e6c-5cebd69472d5,48f99917-b5cd-413a-a13c-fcebac89ba55,a1a27485-7134-4c2a-b80b-3657117b355b
6a8a2a4a-5d2c-4ba0-9196-7559eb9b21a1,de29e205-6d0d-4a98-a100-b8a2e4165c92,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
99c13484-6c4f-46be-b36b-172e488bc5ed,50c12d97-c052-400b-a4ae-4c4aaffdfbca,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5ccfadcd-a9de-4b5d-a9c8-ec82cead2e4e,a17f0299-7284-4edf-b1a8-a02448d08dd9,97674900-4651-4367-8bdc-43184d85a3d2
08ac88fd-ad39-4cc2-9449-cc2e1d4f3938,700a051c-bc0e-4d13-9c0b-2aa657884e3d,70944bdb-26a5-44e3-90ee-7a92a09151e0
b3ddb61e-cd77-4f7e-af68-bf0aa1544001,c84044b3-3759-4cb4-8046-745aae9080db,97674900-4651-4367-8bdc-43184d85a3d2
f05b483f-2e23-4c84-8829-22a5ec83f4f8,c985a48b-5918-41c9-8018-68fa4f5e403c,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
bdf034c0-7b19-4c51-a89f-162eb0c65abe,c0e7e1a7-e84d-42e6-9712-00edc4922fe4,a1a27485-7134-4c2a-b80b-3657117b355b
ff032ea1-dc9d-44e7-bc2a-e503164e4780,5cc62a30-c2e6-4058-9c69-32b64caef27a,12fe28bf-81e0-4489-9a18-e2a30e614bcd
77b28ef7-cbd6-41f2-a3f6-1b0f4bf0d344,e3408018-be2b-447a-b32c-bcd0cbbbd89a,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f3d95893-9c0b-45a8-969e-f2b5273ea833,94e0f8d0-9c35-444e-9b45-eb213bcf8fdf,a1a27485-7134-4c2a-b80b-3657117b355b
57b919a4-fbbc-498b-a10f-214cb9f8d477,eafa0f6e-fdc0-449d-b921-643e27ff70a8,97674900-4651-4367-8bdc-43184d85a3d2
e72f3acb-a16c-45eb-874a-abc61e9c4a25,f45dbbd1-e021-43f9-b04b-dd28ad20aba4,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0dd7d5ca-1510-4ac2-96cd-51b5348b9ddf,9a1e373b-3c60-4cd5-a395-e4926de9026b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
218986b0-ffe6-462c-a4dc-618a8022588d,75bb16db-dc4c-44a0-8a4f-fb7c24486381,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
758919a8-8d0e-42c8-917d-d36f78d340bd,4c1cbb45-b06e-4c9c-95e0-d06bed2ac32b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a31b4949-e33b-47c6-a633-09284a443c7b,7ee8f866-6bb3-4df2-90a1-8d9b83a35a85,70944bdb-26a5-44e3-90ee-7a92a09151e0
66de99c7-4ad4-4ade-a865-7a0b05912a14,8d59a0ee-d0fd-476a-99a2-b7c71ae41748,12fe28bf-81e0-4489-9a18-e2a30e614bcd
ead6a157-3e93-48f0-a6df-3370eaf7588f,1b7810a0-58b3-40cf-9314-4c013b1d0b20,97674900-4651-4367-8bdc-43184d85a3d2
b947ccbd-a0ee-49c4-9b96-ba66111c2bcb,438fd1e8-22de-462f-9659-b3532a9d05d5,70944bdb-26a5-44e3-90ee-7a92a09151e0
0aa2d334-cd55-440c-b7af-d188653107e3,e0824b23-d64c-46f6-902e-d02eb198aae1,a1a27485-7134-4c2a-b80b-3657117b355b
05fd3611-fb53-4b5c-b88c-bda715b9a6f1,f0f95657-3162-4152-aecb-87443ac410cc,70944bdb-26a5-44e3-90ee-7a92a09151e0
9a27f594-becb-4785-a924-b9b647dc75da,63d33f97-b5ae-4e64-8fc8-993dd9d4ba45,12fe28bf-81e0-4489-9a18-e2a30e614bcd
f861a05e-7326-483e-87be-75b13f9a3b13,ea2babf3-e23a-480b-9593-4c5f00f52497,70944bdb-26a5-44e3-90ee-7a92a09151e0
38bae5e6-83d1-4db9-8e03-7e5a41b3ea5b,baddaf6c-c58c-47b2-811c-75e0ea37966b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
1228bbdb-7563-4124-9883-26635478dcf7,e2970c5b-6eea-493d-816c-5b72c1a4b3c6,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
efa8972c-d4c4-4e39-b6c1-11ada2e6f414,7e10c75d-c123-41b1-9064-5e3be9fa3a5a,70944bdb-26a5-44e3-90ee-7a92a09151e0
d041bfbc-0718-4cc2-9dae-b8abf25bce3f,28daa155-12dc-446f-b9de-5e8c7ee797b3,12fe28bf-81e0-4489-9a18-e2a30e614bcd
afda6a51-74e4-4750-bdc3-501d28465616,305c70a2-3a3e-4b9f-b637-a2faa44b6f98,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
36d0340e-8715-4751-9a98-a51aeeccb80a,477c5c1e-97c3-4d09-a37a-84ebf75646bc,70944bdb-26a5-44e3-90ee-7a92a09151e0
fb2e358c-6ff4-4bb8-997c-b8d22ba9eee7,dffe5691-cd41-4e43-81d8-f990ce1c4c84,12fe28bf-81e0-4489-9a18-e2a30e614bcd
391d39d4-8a37-4205-a6f8-4523163bfb8f,f984aa7d-e896-4288-9d70-0abb1b6b71b8,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
b0ec919f-99bc-4a56-bcb5-ed092bf24e83,03a3f80f-51e0-4ae2-b0a6-4f2cdc413634,70944bdb-26a5-44e3-90ee-7a92a09151e0
70068cce-94e4-4c3f-8898-bab0b31b8c07,2513673b-d189-46b5-9542-a1efe0911435,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
63f6c0d8-d28d-46aa-a18b-47ed5cffd12f,fd40504c-2c5d-4a22-a062-e7f485041e4e,70944bdb-26a5-44e3-90ee-7a92a09151e0
6d861a6f-c8e9-45bd-8d57-21e96cff1fb2,72061d39-1a4c-4283-a067-87d0a13b7a72,70944bdb-26a5-44e3-90ee-7a92a09151e0
8e0f4617-3c4e-4d0c-a4fa-95c15d029c3c,21e094fc-15db-469e-991a-86896626978d,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0b2c7790-9e19-4755-9d2e-7eec15de2c3b,a7186dec-f0f4-4e60-b832-f963318f8cd8,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
c053b8d4-a6cc-49a5-8d39-aa69776132d8,cb38a2f4-52a6-447a-8a9e-9e6f33630786,70944bdb-26a5-44e3-90ee-7a92a09151e0
857eaa97-7c97-44db-9607-b8a0627081aa,c5951e02-eb12-4636-b21d-09d29ed9e494,70944bdb-26a5-44e3-90ee-7a92a09151e0
96e1ee24-d631-41cb-9833-60522b99b45d,d4ba1caf-17f2-41e8-8ca8-e68abeff8feb,12fe28bf-81e0-4489-9a18-e2a30e614bcd
2e865d50-86ec-4471-96fa-f49ddc8a12a7,65f7f7c3-0746-4ece-b6d3-573dcc6c7bc2,12fe28bf-81e0-4489-9a18-e2a30e614bcd
ae990cf9-debe-430e-87a2-3fd9772e6680,e1fb2a96-30a7-4f20-8006-944818d05bc5,12fe28bf-81e0-4489-9a18-e2a30e614bcd
6582a48e-4d87-4bfd-b6db-9de7d67b2ef2,7a7882f1-5814-4e5b-96bd-53b9f93018d0,a1a27485-7134-4c2a-b80b-3657117b355b
5985ec97-5f76-460f-bfd0-843e2d099670,ef0392d4-0b3e-46d4-a3f0-6a8d0fc56ed0,12fe28bf-81e0-4489-9a18-e2a30e614bcd
9adc0718-9f12-45b3-9fc2-02eb7a4b93f6,18ddd0ec-3161-4d58-b580-2785bab619b7,a1a27485-7134-4c2a-b80b-3657117b355b
8503fc26-7cfb-4370-ae6b-75cd24ffa5f6,2980f7b5-e86b-4300-bc20-0b625be3dc80,a1a27485-7134-4c2a-b80b-3657117b355b
9741389c-13a2-4651-9012-4c6aaf50eb84,d31740a5-179e-4b03-bc25-797e6a05be46,70944bdb-26a5-44e3-90ee-7a92a09151e0
b541ce2e-00e7-467c-9d08-86fdc0a03dd1,10593602-b47f-4245-adff-75792ec694f6,70944bdb-26a5-44e3-90ee-7a92a09151e0
82ca0555-f0f5-44f0-81c9-938b6e89b1f5,54cb5255-8c4c-412f-83d8-aac926fa4004,12fe28bf-81e0-4489-9a18-e2a30e614bcd
4205dca4-7ee4-4a9e-b41e-f8e301d8fb45,2f289654-ef43-4f20-8f09-47c5d25d5ca7,70944bdb-26a5-44e3-90ee-7a92a09151e0
9035717c-e59a-48c4-a7f3-b5fea7e00a21,0032ef19-3a16-4059-bd21-a6c80891807e,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ceb312a0-1056-4d08-b8a3-c268147a4262,d66aac3f-4edc-4550-8bb0-ed44a5d08e8a,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
794426ba-7961-4064-9763-086412952600,6b267371-5b26-45b8-a30d-56d15d274d4f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
df1fe433-23a7-4cef-9172-300d5eaaae6d,6dab734b-89de-489e-9188-0d4dd96f7b22,12fe28bf-81e0-4489-9a18-e2a30e614bcd
72f59bd6-bbf0-438a-8ac0-a5ab6c46f485,e69728df-12f1-4feb-bfd6-c3d422ecc266,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
712d5b03-c23d-4f55-a946-3b4aa3f864ba,2514ca68-7856-4682-90f6-ccbb0ab9f72e,70944bdb-26a5-44e3-90ee-7a92a09151e0
ce9102f2-ee98-4ecf-936b-00cd6fe3b95a,99e235d4-a989-43f3-a34a-8573cb2428c2,12fe28bf-81e0-4489-9a18-e2a30e614bcd
4e5b2424-385c-4e81-8aca-c467ecba5167,79bcc938-efe8-4d94-a7a6-871dd122d40b,97674900-4651-4367-8bdc-43184d85a3d2
63ca7157-ab2a-44d1-acad-4c0803429bdd,af56b50c-80fc-4e83-8abf-977905c674db,a1a27485-7134-4c2a-b80b-3657117b355b
c1e8915d-b0a4-4c34-8c6a-ac6e74abea5e,b074dba9-a443-4c87-9ff8-05c5ac6bbaf7,a1a27485-7134-4c2a-b80b-3657117b355b
d7d6eed7-7580-4b15-a918-d4eb0e28a8b2,e0c8feae-9c28-46c4-bd0b-e862ce349cdf,70944bdb-26a5-44e3-90ee-7a92a09151e0
48a75792-106d-4a06-a39f-f129ada97165,3ed1ad49-3ff8-4ab9-96e1-c50a83464c9d,70944bdb-26a5-44e3-90ee-7a92a09151e0
c731cda0-6a3e-4af6-bbfd-2d24b1dfe8eb,fcf06884-f212-42b2-b2d6-040a8e9bc438,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
7877eb1b-6dce-4030-b386-6294c3621c18,b875a387-8658-4489-8f65-51758c820c63,12fe28bf-81e0-4489-9a18-e2a30e614bcd
f6c10da8-6a0f-443e-9d8a-168d0d46cc19,74192c56-0375-4da8-9d5a-e17d428d92f6,97674900-4651-4367-8bdc-43184d85a3d2
c7a0cb17-4111-4f28-ae06-6e9004d91b42,e5d06000-8a76-47f3-ab05-f2eded496551,97674900-4651-4367-8bdc-43184d85a3d2
f638d4be-4f58-48f5-9776-bca2651a8fe9,e927932c-23ae-4eb9-bb01-9bdb294b3bf9,70944bdb-26a5-44e3-90ee-7a92a09151e0
acd25e1e-fed5-4765-ae54-a44ead9864c9,73916a61-4719-422e-9920-a4cc7a53bfc6,70944bdb-26a5-44e3-90ee-7a92a09151e0
b6690746-55aa-47bc-8be2-589c7136a8a1,0ed20759-07c4-49b4-af0f-4ceabcb93301,a1a27485-7134-4c2a-b80b-3657117b355b
d53751ea-f481-4ce0-8b74-ff70bdca6cc9,a92ef612-dac7-4bf8-9f80-c141fd3977fc,12fe28bf-81e0-4489-9a18-e2a30e614bcd
7bcafdde-4487-404d-90ec-02d17bd155be,7d484435-98e4-4f1a-84f5-42a38716cc42,a1a27485-7134-4c2a-b80b-3657117b355b
e168dc4a-1f46-414d-be16-d0c69a754325,065309bf-32e4-4e4b-a57b-03bf658724d2,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
6dc71354-5f83-4ce0-a908-797c58d1167e,42cdb371-d6e2-4074-8156-99ebf4573c64,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
7fa3b886-6674-479b-bf3d-f1cdeee87d19,7b187acd-2a2c-43e8-972a-f9f24f0d4723,a1a27485-7134-4c2a-b80b-3657117b355b
de7414e2-23e9-4d4f-a273-e6ccf57f9267,02af111a-0e6a-4ca8-b7da-843adec3dbbd,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a171ddd1-a3d5-452a-b02a-901dfc73ee08,780764ed-8336-4449-a992-45585dac7cae,97674900-4651-4367-8bdc-43184d85a3d2
a766964c-bace-4410-b8ac-5e14ab8f1796,8d6ffda7-79da-48a7-8694-b4b14dda6ecf,97674900-4651-4367-8bdc-43184d85a3d2
14fb05c7-0c36-43f7-b68c-0f81f3b96ed7,cbd8631b-9bea-4b80-8fa7-43e1f20f7bfb,70944bdb-26a5-44e3-90ee-7a92a09151e0
fa5a78e7-ce25-4b6d-9fc7-0cf80576efb4,cc2365d3-c7e9-4322-a223-19b123acb5d2,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
1365ca43-b622-4d76-b4fe-993361eec66e,37b217a1-96b6-4589-bbf6-60cb28f74483,70944bdb-26a5-44e3-90ee-7a92a09151e0
48b513df-33f1-4da2-a116-1150e082bf2d,ef62be19-f918-407d-96de-9d003975ad3f,70944bdb-26a5-44e3-90ee-7a92a09151e0
24b4c7bb-6b20-4aa6-9f37-d94a457e572d,ba89a2d2-d33e-4334-b549-581d71d61d83,a1a27485-7134-4c2a-b80b-3657117b355b
ced77ca3-7926-4748-8d86-5569608251be,223120f0-5b35-4b91-b49d-d9ebb116b982,70944bdb-26a5-44e3-90ee-7a92a09151e0
890a4043-e4c2-4429-a8ec-1167cb148792,f09faaab-7762-4118-8fd8-ef066e8d142c,a1a27485-7134-4c2a-b80b-3657117b355b
8779d03b-8f09-4a65-8179-e53dd794d207,6e4691e0-8295-4645-9e84-2edd2e398fbb,12fe28bf-81e0-4489-9a18-e2a30e614bcd
45d6b302-14b3-4d32-8809-15f28049c350,87aa1fab-fb84-47c0-9941-9750eeb6ed8e,a1a27485-7134-4c2a-b80b-3657117b355b
01c4225e-be40-4b83-89c6-2b6b58974643,1a997d6c-3074-48bf-b24b-c957ad40ff0f,12fe28bf-81e0-4489-9a18-e2a30e614bcd
1664ae9a-f5f4-4347-b199-8a670602efcb,c7071fe9-f87a-4b62-8545-1d2399f2e459,70944bdb-26a5-44e3-90ee-7a92a09151e0
ab41390e-b08f-4862-b3ee-10bc661936df,ef4ec715-e716-44e8-860f-de4d25507280,12fe28bf-81e0-4489-9a18-e2a30e614bcd
84c94678-25aa-49a1-a528-55eec50c3cfa,363b92df-ed5e-410b-bdcc-8d93fe0a110b,70944bdb-26a5-44e3-90ee-7a92a09151e0
f447b2c2-9df1-4fb1-bca1-ac088b656f3c,f0541699-0ad6-4ad3-93a9-40acbf5d7d34,a1a27485-7134-4c2a-b80b-3657117b355b
fef7c3eb-25ed-44f1-8499-3a0af90a7bce,342f2b72-0cac-4cbc-b7be-cf511c1cb8f8,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
15ed2b3e-eca2-498c-9af7-cff51ee4e17d,32e9550e-2afc-4dbb-9ca5-b92de584c24c,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
45fc43ad-cb6c-49b9-899d-710a0a475309,86ade6a1-5635-489d-986a-852e66eaf779,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
176198bf-5499-43f7-ae9a-68cb1c30feb3,9a44efd2-9be1-4647-b87e-fe3a3ee2ef2b,70944bdb-26a5-44e3-90ee-7a92a09151e0
54bf9da4-241b-4952-81dc-1f56cb9b4f96,082a2dbe-aa7b-43ff-a3c0-612578c51409,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
34c21102-56ec-46d2-8e10-962a8714b335,a78b2a26-e67f-42b4-bf1a-69dc4c507a04,12fe28bf-81e0-4489-9a18-e2a30e614bcd
9631e292-bc57-46ae-88f4-815003aa8309,e488354f-2933-4ae9-b8e2-9c5209a73699,12fe28bf-81e0-4489-9a18-e2a30e614bcd
6499c67e-c68f-4b66-9cc8-2ba87fba11ab,61c7b381-7d7a-4cc6-b594-315afd021f6f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3b52a2af-ca2d-4974-aa27-16a0478ad0e2,c7258528-8b8a-4ef6-a8a2-7e542edc6ad4,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5d6c174c-1f24-4cbb-a95b-4e9e5d21854e,e7c81a53-0b92-436a-b1b7-606a8a68746b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
fc0099cb-78e3-44f0-9f68-60f67d6507a2,2ea3e572-2c57-4753-8ffe-c73321b667a0,a1a27485-7134-4c2a-b80b-3657117b355b
a8e3dc0a-a1b8-4efc-81ba-40e6d17e6106,b89b2022-6aa0-4d73-9089-761085decdb7,12fe28bf-81e0-4489-9a18-e2a30e614bcd
911760e1-a7d9-43bb-bedc-d1a8923837f2,4f365aaf-d1f2-4528-bce1-37b2b8c4db09,a1a27485-7134-4c2a-b80b-3657117b355b
a420182d-d64b-4494-855a-68139d29a9d6,0d8d5a25-e9d3-4b1e-9621-1731b18f71d1,12fe28bf-81e0-4489-9a18-e2a30e614bcd
4d6fd0e1-30b3-4d69-ab99-09f95ef09db3,4f618aed-7078-4fb1-9a91-8875603e10d2,70944bdb-26a5-44e3-90ee-7a92a09151e0
6832da19-b9e2-49ca-ac9a-a2fd42d348f7,ea99fb4c-ea5d-4f77-8680-545d119b9565,97674900-4651-4367-8bdc-43184d85a3d2
bef6f3c1-b4f4-4177-9467-04bb8277ed8c,cd7b7c9f-bdb4-464c-8215-256005759ce6,12fe28bf-81e0-4489-9a18-e2a30e614bcd
aef2a647-193f-4491-a2b7-dd2158a5c8cd,3c6058fa-4a7c-48fc-ba4d-d289824a5090,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0b60818e-5add-482a-9be2-2aad8b26e4bb,7505bb0b-b415-4637-8a27-6c0f0afd5240,12fe28bf-81e0-4489-9a18-e2a30e614bcd
78c338e9-2ee6-4318-a6f1-7acae4f3e404,64ae18f3-a9ff-4ef1-bbae-2a5b22b0e7da,70944bdb-26a5-44e3-90ee-7a92a09151e0
afb1c9bb-3374-4bd8-bb97-de39a3de2ec1,8bd80039-4667-42ab-8d03-b2a78812f198,12fe28bf-81e0-4489-9a18-e2a30e614bcd
fa5a7564-0989-4b6c-97ea-f223a51d58dc,f452eecf-ef26-4b4e-a433-d979cd4d0c9c,12fe28bf-81e0-4489-9a18-e2a30e614bcd
f019d6e8-3e6b-4776-902c-cf083df7305a,dcd51e40-80e7-4e70-97b5-0ca253464483,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
247a5b1e-cc4b-4943-af89-ebbf8c02e4ab,eafc39f1-47f2-497e-9777-2b6150a4d135,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
af03bb43-699c-473c-b7c8-b31cdcb31045,3df19f29-eea1-4e36-afc6-c9815271ccf7,97674900-4651-4367-8bdc-43184d85a3d2
768aaa3d-7ccb-46ed-9659-f7f22fd9f71a,8526c172-9f32-4bd5-a6ec-0a5fa9857c35,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f6a3de07-8178-4515-9dcf-81eff2b8a69b,1d9b190a-c9c7-4b94-b61b-c0a8a578bb4d,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
16afefb8-2ebb-452d-a8e3-534b367ae64c,da27e9c8-4a9a-442c-a76e-d38e82d9f782,12fe28bf-81e0-4489-9a18-e2a30e614bcd
79722288-f45b-4309-99a2-cabe8ab69473,64b52752-4280-4638-8e75-7f67f60ff0e4,97674900-4651-4367-8bdc-43184d85a3d2
5fb29060-aa4b-45d1-a615-0ed57f6810b4,0c43a97a-6b98-49f2-8775-76d2e7232cf4,97674900-4651-4367-8bdc-43184d85a3d2
807d003f-9f61-4055-b7bc-76e3f591a1a7,8bb4c5bf-2720-4e9f-97e7-9024e4e526fd,70944bdb-26a5-44e3-90ee-7a92a09151e0
698652df-f1a2-4849-a097-ef170cdfa254,f09772e8-2e4d-41f3-b400-ca487cb3b641,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
1d3505fa-90b3-46c5-b9e0-348373c2dafe,3b6ceb07-fb56-41bd-9cd5-5f02b2a9e6ee,70944bdb-26a5-44e3-90ee-7a92a09151e0
f8b18079-b9fc-422a-9663-6008f5d0a5d7,e1e378f1-bfc2-480a-bcfc-bb464d0a68cc,a1a27485-7134-4c2a-b80b-3657117b355b
105037d1-498f-4246-ae90-f9e040f6fbb4,1aee6084-fb61-4247-b1ce-0f3ee40a7a9f,70944bdb-26a5-44e3-90ee-7a92a09151e0
97f545e9-752a-43b8-be4c-c719b02f41c6,c143f0a5-53f4-4980-94e9-49094bf588f8,70944bdb-26a5-44e3-90ee-7a92a09151e0
712009ca-b282-49de-bae5-daff4a902a72,34c0361c-f481-4ccb-8783-8bdb8546ad58,70944bdb-26a5-44e3-90ee-7a92a09151e0
d0cab89c-9e3e-456a-bf2e-e58ccf164ed5,97080153-547b-4fda-9299-4c9f5ebc7f2a,70944bdb-26a5-44e3-90ee-7a92a09151e0
f440a53b-51b9-4dad-947f-61e0b4541280,187de90d-f3a9-4ed8-9990-e3a8010b063d,a1a27485-7134-4c2a-b80b-3657117b355b
bd4b1451-2b34-4e8b-8a66-5808e7689e00,f3050b10-2ba0-47c4-9cc6-ce209ae724d9,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
d2a8ee9b-8c2b-4c97-9bfb-38e6bfdd4216,52ad4e84-07ba-4340-aec2-0503844f439b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
563944a9-520b-44f6-ba16-4462ecfb6b4e,a4653880-fd6b-45f1-9d6d-21718d490faf,a1a27485-7134-4c2a-b80b-3657117b355b
7f25da6f-14e5-480d-b8b1-0e1c48ae0b81,b544e56f-5edc-400b-972b-b0b2b63324d8,70944bdb-26a5-44e3-90ee-7a92a09151e0
48a5141b-ebb0-4784-a5a2-30f7b4fdb956,4a653e49-5c61-4b93-bf2d-32e36fa6634a,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
09526b6e-99cb-4e9d-b660-80aedca6e424,7a395524-98c6-4140-b4f6-365d1bcc5ae9,70944bdb-26a5-44e3-90ee-7a92a09151e0
691fd43a-3127-4484-89a9-4a7edfa3c085,c40d5ffa-ab92-4bef-a658-991ae8225e0b,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b5e1d326-14d3-4755-a4ae-b1c4db32e323,1609a740-7529-49f1-b8da-2bfdd4145970,a1a27485-7134-4c2a-b80b-3657117b355b
883f5857-1113-4e4d-8d58-e938a5bec48d,d511787f-e97f-48e1-a42b-c40c42cd9c7a,a1a27485-7134-4c2a-b80b-3657117b355b
716b8eba-90b6-4fdf-8136-acf1c883d36f,034da95f-5667-43a7-8582-fd806958589e,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
9cb7ac24-70a8-4066-aeaa-6a7bd8fe3413,97096c7d-10e8-4fb1-b103-86ef0fb2b7a1,12fe28bf-81e0-4489-9a18-e2a30e614bcd
d407c6bd-e15e-4469-8f87-8bc15988ff28,e6b40a5f-9e3b-4357-bd88-0ea4e37b918e,70944bdb-26a5-44e3-90ee-7a92a09151e0
eeae37ef-3e7b-46e3-a920-dd0f7618e6b7,cfb0565d-a775-48cc-9bc4-575cb3cf4e2b,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b456592f-c9ac-4d72-99e5-9cba5f647466,1dc8dd0f-c0ee-4f1c-9a7e-f0b3c99f2552,12fe28bf-81e0-4489-9a18-e2a30e614bcd
a5b5fc5e-9b27-4454-a924-ead5439412db,654dcee3-578a-433d-b9ff-125cd7ca82ef,70944bdb-26a5-44e3-90ee-7a92a09151e0
96e74f4d-885a-4ce4-b39a-817f2cda52df,8e0bb873-102c-4ffb-ae5f-a86eae7cbf30,70944bdb-26a5-44e3-90ee-7a92a09151e0
356e6421-8b3c-44dd-8351-8e575e59e75d,677ffb7b-2b98-4895-afa3-fb1d79a376bd,a1a27485-7134-4c2a-b80b-3657117b355b
a0f7b2fa-e66a-4ca4-87ee-7ea4d2586e3a,c7db4d53-ff41-4150-a796-c5763f1c8371,12fe28bf-81e0-4489-9a18-e2a30e614bcd
70e87f11-9e80-4b91-b94b-0d6514b2b93e,04369592-7989-4384-bebb-fd51faddde38,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
9d71986c-1f22-410c-9e2e-5a03f422a50b,d57a17f4-45f9-4cfd-ab69-d28fe5d2c9b6,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
