activityid,regardingobjectid,responsecode,channeltypecode,receivedon,createdon,companyname,ownerid,statecode,statuscode
cbc72f1a-cf08-4a54-b429-9924c0986750,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T13:01:00Z,2024-10-22T13:01:00Z,Rayan Dam & Water Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ccac2fb5-1a0c-4c04-93cd-129110042d82,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T07:41:00Z,2024-10-22T07:41:00Z,Sadaf Fabrication Works Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
503b4078-a39c-4ec6-b746-4c02871854c1,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T07:17:00Z,2024-10-21T07:17:00Z,Ilia Ahan Forooshi Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
647dc392-9c7e-4575-a37d-dcd698d3148b,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T08:32:00Z,2024-10-20T08:32:00Z,Kian Foolad Trading Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5a1baf0e-5911-46dc-9d3e-503a9645f0e4,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T12:26:00Z,2024-10-23T12:26:00Z,Golestan Auto Parts Mfg.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1df05d18-4e2d-4255-bd13-1a3d1e2c2e7d,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T06:18:00Z,2024-10-20T06:18:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
243012da-b185-4eb8-9f90-fc872edc017e,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-22T07:24:00Z,2024-10-22T07:24:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
98af5cca-6b11-47cb-a372-542482c56b21,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T08:27:00Z,2024-10-22T08:27:00Z,Sahand Urban Infrastructure Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6c4c450b-623a-40fc-9326-7d25234b4562,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T09:48:00Z,2024-10-22T09:48:00Z,Aban Eskelet Felezi Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T09:00:00Z,2024-10-21T09:00:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ee4205ee-a52f-43ec-ab4e-2281b184d1fc,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-21T09:11:00Z,2024-10-21T09:11:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2ab7b2ef-8e0e-4033-ac59-1da8fff96acf,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T08:51:00Z,2024-10-23T08:51:00Z,Zagros Agri-Steel Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T04:46:00Z,2024-10-21T04:46:00Z,Parsian Builders Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2ad11fe8-7d1b-495e-b1a0-449dd703262f,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T08:05:00Z,2024-10-21T08:05:00Z,Iman Agri-Steel Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cbbed980-07e6-4cb0-90bd-e9001529e6f5,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T10:55:00Z,2024-10-21T10:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
085eb489-4ac6-4780-b874-9f3cc2d49b56,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-23T11:36:00Z,2024-10-23T11:36:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
49e64c22-89a0-47eb-b98f-569b465cc2cb,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T11:26:00Z,2024-10-22T11:26:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
90ce77e9-7513-43b9-87de-96ea2b0fbe44,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-23T05:38:00Z,2024-10-23T05:38:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T06:00:00Z,2024-10-20T06:00:00Z,Javid Omran Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bc69c155-1a37-46bd-acd6-f011fd61f13b,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T05:14:00Z,2024-10-20T05:14:00Z,Gohar Golkhaneh Sazan Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cfd7f3b9-c68f-4ba5-9e0d-02b5fe7402cd,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T10:23:00Z,2024-10-21T10:23:00Z,Jahan Steel Depot Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c8ebe27a-23a4-470e-9dbc-15c02a7dc57c,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T08:58:00Z,2024-10-21T08:58:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ce315937-34fa-42b6-9043-7e4c34e50699,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T11:50:00Z,2024-10-23T11:50:00Z,Mehr Metal Center Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f3d04ffb-4470-4848-929e-cc924a11be44,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T09:48:00Z,2024-10-21T09:48:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e67093a0-fc48-4615-83b0-b35cdba6fdf8,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T11:52:00Z,2024-10-22T11:52:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
22b5f457-1860-4d28-90af-b235ade68f51,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T08:44:00Z,2024-10-21T08:44:00Z,Rayan Construction Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
695e5ea9-c923-4c64-8006-2b5bf67839b2,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T07:35:00Z,2024-10-22T07:35:00Z,Orang Ahan Bazar Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
257035db-3fea-490a-a1f8-072dddb7570e,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T12:03:00Z,2024-10-23T12:03:00Z,Fardis Pipe & Profile Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cb6ad0c7-a235-4dd4-9355-08d073b5bad5,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T08:52:00Z,2024-10-22T08:52:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
67213a70-17d5-4f59-84d5-98f7e14fe093,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T09:52:00Z,2024-10-22T09:52:00Z,Arvand Auto Parts Mfg.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f8ded777-bb1e-4ae8-97d8-21b8bb93cd40,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T05:53:00Z,2024-10-20T05:53:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b28187c4-aa05-4442-a284-e8fd755cee2a,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T04:56:00Z,2024-10-22T04:56:00Z,Mehrgan Construction Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c9ce44bd-7c3f-4add-9a38-5db590eeb067,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T06:33:00Z,2024-10-21T06:33:00Z,Kian Omran Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
28719b9b-db8f-4e32-adef-50031fce01e3,c5144d98-b41c-404f-a346-f415e5267a2b,4,4,2024-10-23T09:29:00Z,2024-10-23T09:29:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
fde91c42-002c-4c22-b4de-5f7070f81dba,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T07:27:00Z,2024-10-22T07:27:00Z,Tina Builders Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1519830c-4019-4303-9c45-7e4da79313b8,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T06:38:00Z,2024-10-23T06:38:00Z,Iman Press Works Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a61f0b96-e75f-445a-aa1d-3fc65f31273d,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T06:40:00Z,2024-10-21T06:40:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a0279a18-6576-4410-8d41-ee472a5fda18,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T11:23:00Z,2024-10-21T11:23:00Z,Nima Urban Infrastructure Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
97fb613a-21f8-4d06-93f3-cade7a10013f,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-22T11:30:00Z,2024-10-22T11:30:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
71efe72a-ae13-491e-84fa-4c7239e7a4f1,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T09:08:00Z,2024-10-20T09:08:00Z,Bamdad Eskelet Felezi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4c9bff5c-e188-4eaf-9e18-85c35037cd6b,c5144d98-b41c-404f-a346-f415e5267a2b,4,4,2024-10-21T09:13:00Z,2024-10-21T09:13:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d038e153-c601-418b-a1fa-01ba231ae7c7,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T06:58:00Z,2024-10-22T06:58:00Z,Fardis Omran Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
59e7703a-70aa-4b0d-aa03-8ad4a667b982,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T07:46:00Z,2024-10-20T07:46:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T09:48:00Z,2024-10-21T09:48:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9db7284b-6965-41d1-ab7e-2e6426c0747e,c5144d98-b41c-404f-a346-f415e5267a2b,4,4,2024-10-23T05:10:00Z,2024-10-23T05:10:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
379d58f9-dc26-4108-b140-11a1afc2ccfc,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-23T05:08:00Z,2024-10-23T05:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
23d7e6a1-19b8-44fc-a587-1d8916312fc6,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T09:03:00Z,2024-10-23T09:03:00Z,Tous Profile Sazan Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3f87dfc2-1591-42f2-a505-da9c46e75a2c,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T05:43:00Z,2024-10-21T05:43:00Z,Mehrgan Abadgaran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b89f3a92-999a-4d86-99db-13028dab66d3,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T10:14:00Z,2024-10-20T10:14:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T08:47:00Z,2024-10-21T08:47:00Z,Iranmehr Steel Structures Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
304b2370-8270-4238-9b5f-8f39848b34f0,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T13:27:00Z,2024-10-21T13:27:00Z,Iranmehr Urban Infrastructure Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
62c965b2-7eb0-462a-bd45-74ebf4655a21,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T07:33:00Z,2024-10-20T07:33:00Z,Tous Contracting Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5c70ee97-fca4-4567-8316-d2d6fa4a58ef,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T08:16:00Z,2024-10-22T08:16:00Z,Orang Loleh Sazi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6307d4d1-21c9-415d-9104-5a16ef15ab72,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T11:22:00Z,2024-10-21T11:22:00Z,Mahan Construction Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
373aedf8-431e-430f-8387-f74d1149d096,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T08:07:00Z,2024-10-21T08:07:00Z,Espadana Sakhteman Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f2dcb12b-0f7a-4302-ac2e-28150a3217d2,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T06:10:00Z,2024-10-22T06:10:00Z,Atlas Auto Parts Mfg.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
15669e36-4708-403b-a716-10c19db54283,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T09:02:00Z,2024-10-22T09:02:00Z,Mehr Fabrication Works Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a65be22b-d5a3-46d9-8362-a810a2611b8d,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T12:44:00Z,2024-10-23T12:44:00Z,Arvand Steel Depot Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1db14bfc-6f3a-4115-acb4-678c16120aa6,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T06:21:00Z,2024-10-22T06:21:00Z,Helia Golkhaneh Sazan Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
58c1aad6-f3f8-4ea4-bf14-eafa29f0ef7c,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-20T04:35:00Z,2024-10-20T04:35:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d28fcf68-c871-47b3-8468-b74d85e3ade5,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T10:43:00Z,2024-10-21T10:43:00Z,Arvand Fabrication Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5f32d5d8-2abe-4585-825e-0259b88416d2,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T11:13:00Z,2024-10-20T11:13:00Z,Rahyab Metal Center Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
861b4f5b-45a0-4539-ade8-370ace9e9ebd,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T11:38:00Z,2024-10-22T11:38:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f99cea5c-b65a-40f1-8350-ab061059ea28,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T06:29:00Z,2024-10-21T06:29:00Z,Saba Press Works Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7f0386fa-13ba-4c91-a0a5-fde6939f71a2,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T07:33:00Z,2024-10-23T07:33:00Z,Dena Steel Merchants Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bda3c162-3a78-464a-9d86-80cbb90800f3,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-23T07:59:00Z,2024-10-23T07:59:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
dbd30aec-0b46-4173-80a8-547382425912,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T05:25:00Z,2024-10-23T05:25:00Z,Hirad Construction Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0bc57207-3e9a-4c86-8325-4fbddce8e1c5,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T06:12:00Z,2024-10-21T06:12:00Z,Iman Loleh Sazi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a7dc2bc0-bd9c-4693-b6ca-1127e9f87970,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T11:42:00Z,2024-10-22T11:42:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3f8e2d0d-5261-4dec-b979-d5f56b5bc975,c5144d98-b41c-404f-a346-f415e5267a2b,4,4,2024-10-22T10:03:00Z,2024-10-22T10:03:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
51e744e4-b864-4a08-aa75-752d6a8fcacb,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T06:38:00Z,2024-10-20T06:38:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
92502e59-13f0-4822-9374-8a1145712959,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T10:32:00Z,2024-10-21T10:32:00Z,Laleh Contracting Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0bc1f9e5-fb3d-4063-8409-c5eacde918b3,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-23T08:41:00Z,2024-10-23T08:41:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e0827f76-11a5-49b4-a6a3-02d6f43e8c48,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T10:21:00Z,2024-10-20T10:21:00Z,Parsian Steel Structures Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c605e58a-4845-4343-9db4-49dc77106966,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T06:19:00Z,2024-10-20T06:19:00Z,Zarrin Sakhteman Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
161d5c87-53c9-4e59-8f89-e3b2d847dc53,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T10:27:00Z,2024-10-21T10:27:00Z,Kavir Sabz Abadgaran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8beb4e78-e683-43a3-bb82-b7963207343e,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-23T09:54:00Z,2024-10-23T09:54:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
268b84b6-3ec0-4285-8bc4-ec0ec2aef674,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T07:24:00Z,2024-10-22T07:24:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
061efb95-68f8-4063-aeb1-9ad201a1fb0f,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T10:12:00Z,2024-10-21T10:12:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T12:09:00Z,2024-10-20T12:09:00Z,Bamdad Profile Sazan Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
34879e41-1a9c-472a-8eb9-047dba2ac3d9,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T08:17:00Z,2024-10-20T08:17:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6b790d01-3cf8-4d20-bbad-793f87a1ec02,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T10:49:00Z,2024-10-22T10:49:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f8f9a45d-0f55-4896-b610-396b7df59abf,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T09:26:00Z,2024-10-20T09:26:00Z,Atlas Fabrication Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
69be173a-850e-40ad-9872-f72ee5b4a1ae,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T12:12:00Z,2024-10-20T12:12:00Z,Golestan Ahan Forooshi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
755d814b-5f5b-4255-a544-9887b36ab3ed,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T11:51:00Z,2024-10-21T11:51:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
94ad6252-15bc-4a3e-bf76-55d7f97c6c3c,c5144d98-b41c-404f-a346-f415e5267a2b,4,4,2024-10-21T08:12:00Z,2024-10-21T08:12:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a3209116-222d-46a4-8163-b6ce1877bc06,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T12:36:00Z,2024-10-22T12:36:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
97867b12-1328-4726-a4f4-34d6d1e91691,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-22T10:17:00Z,2024-10-22T10:17:00Z,Kimia Sakhteman Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f18cccdc-131e-4723-bbcd-f203459ee674,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T13:17:00Z,2024-10-20T13:17:00Z,Ilia Loleh Sazi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
da3c45ca-43d7-4f2b-b69d-e1e34eed4124,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T12:18:00Z,2024-10-20T12:18:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cebeabaa-2859-4b34-9725-d2c71eb2a7b8,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T08:14:00Z,2024-10-21T08:14:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b46788bd-d38e-43e4-8de1-087bafa14a55,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T10:16:00Z,2024-10-21T10:16:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
370b9a29-0a53-4df9-9a72-083cb266986c,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T10:56:00Z,2024-10-20T10:56:00Z,Mahtab Omran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d1f16485-429a-4a7c-8c80-d33aad5be3c8,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T06:54:00Z,2024-10-21T06:54:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f3bc9a71-07f4-4ee5-ac82-989ffd9cfbb0,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T07:36:00Z,2024-10-21T07:36:00Z,Tarava Construction Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
38e7e019-fb89-46c8-87ec-fe71d49347fc,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T05:19:00Z,2024-10-20T05:19:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T06:37:00Z,2024-10-21T06:37:00Z,Javid Foolad Trading Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
13325c31-d010-418a-aadc-9960424211e2,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-23T06:49:00Z,2024-10-23T06:49:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
329fc417-1081-4d45-bf45-f8a20594b24f,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T09:10:00Z,2024-10-21T09:10:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cf2e3296-7184-4713-a55f-65b7e709fba6,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-20T06:14:00Z,2024-10-20T06:14:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d8e70aeb-e7b3-4085-978b-e96820f87ba2,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T11:05:00Z,2024-10-20T11:05:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1f5df912-54e0-4431-8f13-3b65d450afa2,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-21T07:27:00Z,2024-10-21T07:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0cf697a5-7603-436c-b139-4e3c0aee2557,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T12:10:00Z,2024-10-23T12:10:00Z,Tina Steel Merchants Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6ee35607-92ea-4324-ac93-e5962b015723,c5144d98-b41c-404f-a346-f415e5267a2b,3,4,2024-10-20T09:36:00Z,2024-10-20T09:36:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7f0223bc-651e-4252-b974-4cded259f960,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-23T11:04:00Z,2024-10-23T11:04:00Z,Rayan Contracting Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9d3616a1-08de-4921-a60c-b547e2280fe3,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T07:09:00Z,2024-10-21T07:09:00Z,Kian Sakhteman Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6b52f93c-2321-464e-a20d-4a1f479f6628,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-23T08:26:00Z,2024-10-23T08:26:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cc152a1b-e278-4642-a484-e035330faaa3,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-20T08:08:00Z,2024-10-20T08:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
fe7c80e9-a179-4e93-bfc8-25ac869bc00f,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-22T07:43:00Z,2024-10-22T07:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
04ffeab2-cb7b-4b3a-8b2d-158acd5ae324,c5144d98-b41c-404f-a346-f415e5267a2b,2,4,2024-10-21T10:46:00Z,2024-10-21T10:46:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b69f75c5-c82b-41be-a1eb-64e6fd498e20,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T04:52:00Z,2024-10-21T04:52:00Z,Karun Metal Center Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
98dc9e0b-51a1-45df-86ac-10102e0869c1,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-20T08:54:00Z,2024-10-20T08:54:00Z,Dena Press Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cf89569d-e550-4736-8780-6e713811b519,c5144d98-b41c-404f-a346-f415e5267a2b,1,4,2024-10-21T11:07:00Z,2024-10-21T11:07:00Z,Behsaz Metal Center Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
