leadid,subject,companyname,jobtitle,industrycode,address1_stateorprovince,leadsourcecode,campaignid,relatedobjectid,ahn_productgroup,ahn_estimatedtonnage,parentaccountid,ownerid,createdon,modifiedon,statecode,statuscode,qualifyingopportunityid
5e717fca-020a-4497-b4ed-51458d9765c7,"Rebar, 95 t - Kavir Sabz Abadgaran Co.",Kavir Sabz Abadgaran Co.,Project Manager,100000000,Khorasan Razavi,7,c5144d98-b41c-404f-a346-f415e5267a2b,161d5c87-53c9-4e59-8f89-e3b2d847dc53,100000000,85.0,c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-22T10:02:00Z,2024-10-23T10:23:00Z,1,3,daf816d7-c346-439b-a89f-c1da16722869
0274ce40-e090-46b6-b186-a5a8d6ee526b,"Hot-Rolled Sheet, 185 t - Bamdad Profile Sazan Ltd.",Bamdad Profile Sazan Ltd.,Project Manager,100000002,Fars,7,c5144d98-b41c-404f-a346-f415e5267a2b,a2cd1590-58af-493c-8aa2-b4c93ba5bd76,100000002,135.0,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-21T12:33:00Z,2024-10-23T09:29:00Z,1,3,46d2696a-bc8f-4da8-a92b-e777c65dd413
47a2a10b-b62e-4b49-a472-96a4ff38b918,"Beams & Sections, 60 t - Atlas Fabrication Works Co.",Atlas Fabrication Works Co.,Project Manager,100000001,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,f8f9a45d-0f55-4896-b610-396b7df59abf,100000001,60.0,,5304317f-af42-412f-b838-b3268e944239,2024-10-22T13:19:00Z,2024-10-27T08:05:00Z,2,5,
a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,"Rebar, 55 t - Kimia Sakhteman Industries",Kimia Sakhteman Industries,Managing Director,100000000,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,97867b12-1328-4726-a4f4-34d6d1e91691,100000000,50.0,73e7f042-516c-4b0a-9385-3918bc4015fa,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-24T12:13:00Z,2024-10-29T06:07:00Z,1,3,6b5bf291-7227-4a6b-a594-5e9d4767fe83
c5285425-c7a9-433c-a2d8-39d333e4f986,"Hot-Rolled Sheet, 70 t - Ilia Loleh Sazi Co.",Ilia Loleh Sazi Co.,Managing Director,100000002,Khuzestan,7,c5144d98-b41c-404f-a346-f415e5267a2b,f18cccdc-131e-4723-bbcd-f203459ee674,100000002,65.0,73b0d676-3527-45c8-8534-ca08f6f24d1c,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-21T06:36:00Z,2024-10-27T04:51:00Z,1,3,350823d0-1684-403b-bf02-fd546e9e4d45
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,"Hot-Rolled Sheet, 130 t - Mahtab Omran Co.",Mahtab Omran Co.,Supply Chain Manager,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,370b9a29-0a53-4df9-9a72-083cb266986c,100000002,140.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-21T10:25:00Z,2024-10-22T10:33:00Z,2,7,
8e52fc42-73c3-44a6-9ac7-26b667863fb3,"Rebar, 40 t - Tarava Construction Group",Tarava Construction Group,Project Manager,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,f3bc9a71-07f4-4ee5-ac82-989ffd9cfbb0,100000000,45.0,0fc98d2e-030f-4be9-9f17-8f9323c97a1e,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-21T13:21:00Z,2024-10-26T06:41:00Z,1,3,7b8ac25b-1c38-4acc-bf48-8f64ce6b895e
f004e897-a15b-4e18-afb0-64065f4b1a97,"Rebar, 300 t - Javid Foolad Trading Industries",Javid Foolad Trading Industries,Managing Director,100000004,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,668c879b-d2dc-42c8-b2b8-d8aa21768dd7,100000000,340.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-21T10:50:00Z,2024-10-26T08:26:00Z,2,6,
6d39da75-aee7-4ab2-a1fa-8e7a078c26ce,"Hot-Rolled Sheet, 150 t - Rayan Contracting Co.",Rayan Contracting Co.,Purchasing Manager,100000000,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,7f0223bc-651e-4252-b974-4cded259f960,100000002,215.0,722dce13-47a4-4c42-8665-34972fe922aa,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-26T12:12:00Z,2024-11-02T12:00:00Z,1,3,cd896c41-b1ef-4e80-affc-6de2ae6725cd
a5b40983-3eeb-404a-9df2-372e9e825aae,"Rebar, 95 t - Taban Sazeh Ltd.",Taban Sazeh Ltd.,Managing Director,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,9d3616a1-08de-4921-a60c-b547e2280fe3,100000000,70.0,ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,5304317f-af42-412f-b838-b3268e944239,2024-10-22T05:42:00Z,2024-10-24T11:38:00Z,1,3,e2c38f89-f4e2-4ffb-82fd-089927aa6b24
c80c2195-8b65-44ce-bacc-99705beec570,"Pipes & Profiles, 250 t - Karun Metal Center Industries",Karun Metal Center Industries,Purchasing Manager,100000004,Khorasan Razavi,7,c5144d98-b41c-404f-a346-f415e5267a2b,b69f75c5-c82b-41be-a1eb-64e6fd498e20,100000005,270.0,453b45fe-636c-4499-9254-aad3809cd839,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-22T08:47:00Z,2024-10-28T12:43:00Z,1,3,8065a12d-0c23-4d1d-bb8b-ce563a2c0dd7
5b80b8d1-8788-4fed-b8c0-4ed8fdd4ff21,"Beams & Sections, 75 t - Mehr Metals Supply Industries",Mehr Metals Supply Industries,Project Manager,100000004,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,cf03f0c8-0eff-45bd-87eb-340dc74e48ff,100000001,85.0,bcaff931-ead1-4464-8a8e-858cd0f81063,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-24T08:35:00Z,2024-10-28T07:59:00Z,1,3,bd8cba3b-843b-417d-a2bd-82c1b0f25f49
cf767343-fced-4994-9631-c383303014d0,"Rebar, 100 t - Negin Omran Group",Negin Omran Group,Purchasing Manager,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,f2c84743-9027-4770-a460-d0d2904883c1,100000000,120.0,7a5d7c82-86c5-447c-851a-00393803dcee,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-24T13:06:00Z,2024-10-26T10:11:00Z,1,3,1a1d1873-7860-48cd-8179-3186bfb2f2e1
573bfc17-2167-435e-8e73-34f233932b6c,"Galvanized Sheet, 120 t - Mehrgan Tube Mills Co.",Mehrgan Tube Mills Co.,Managing Director,100000002,Fars,7,c5144d98-b41c-404f-a346-f415e5267a2b,9d37efb6-eafb-4e90-94ec-84ce002ccb25,100000004,130.0,0f3f0f48-52d6-4779-9e43-79cbd8230076,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-20T08:03:00Z,2024-10-23T07:39:00Z,1,3,36d47214-d8ff-4063-ac4e-f44ac528ecf1
5d696bc8-dc54-459b-86bb-42c7d8b2f8b6,"Rebar, 85 t - Hirad Steel Depot Co.",Hirad Steel Depot Co.,Managing Director,100000004,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,1c654aa2-c63c-421d-a443-5958eacf33a9,100000000,60.0,2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-22T11:05:00Z,2024-10-24T10:04:00Z,1,3,abb240db-7171-4825-b63a-520169ceba2d
52961fb3-4d40-4b28-9628-ddcd19dd3e8c,"Galvanized Sheet, 40 t - Rahyab Greenhouse Structures Co.",Rahyab Greenhouse Structures Co.,Purchasing Manager,100000006,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,96053035-6545-4030-a981-fa54f121e129,100000004,45.0,8fddbebc-f7ff-48d4-b509-f08a2c988bca,5304317f-af42-412f-b838-b3268e944239,2024-10-24T12:04:00Z,2024-10-27T12:03:00Z,1,3,4f9114f1-69ec-4a20-9ad4-7cfb44839883
aa604892-3926-42e9-9b58-eb49c9784b52,"Beams & Sections, 30 t - Fardis Eskelet Felezi Ltd.",Fardis Eskelet Felezi Ltd.,Managing Director,100000001,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,100000001,35.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-22T12:51:00Z,2024-10-26T06:04:00Z,2,6,
c55523ed-fe89-46c8-99cb-3540643ffdae,"Wire Rod, 295 t - Iranmehr Metal Center Industries",Iranmehr Metal Center Industries,Site Engineer,100000004,Khorasan Razavi,7,c5144d98-b41c-404f-a346-f415e5267a2b,92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,100000006,285.0,a3bfe403-388c-4751-9c83-79aef7b02805,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-23T05:07:00Z,2024-10-26T07:09:00Z,1,3,9842a8c8-2cc2-469c-b78d-42dddf3f1d00
35adde88-43e4-4668-82ea-d2df725656e3,"Hot-Rolled Sheet, 60 t - Borna Steel Structures Co.",Borna Steel Structures Co.,Procurement Lead,100000001,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,100000002,65.0,e2c328aa-3310-4475-8a86-22250b36e356,5304317f-af42-412f-b838-b3268e944239,2024-10-23T05:08:00Z,2024-10-24T10:31:00Z,1,3,c3f66c68-79ce-4112-9926-43508cfccda2
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,"Beams & Sections, 295 t - Iranmehr Dam & Water Works Co.",Iranmehr Dam & Water Works Co.,Procurement Lead,100000005,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,702f31e5-62cc-4604-8c53-644b0053f649,100000001,290.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-20T07:44:00Z,2024-10-22T11:41:00Z,2,6,
c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,"Hot-Rolled Sheet, 295 t - Darya Loleh Sazi Industries",Darya Loleh Sazi Industries,Supply Chain Manager,100000002,Mazandaran,7,c5144d98-b41c-404f-a346-f415e5267a2b,c9ea356a-7abf-4ebf-942c-b1ae19f738cb,100000002,250.0,088dbd82-d883-43f8-8c98-03de12de9e5a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-26T09:42:00Z,2024-10-29T12:18:00Z,1,3,4351868d-223b-444d-bceb-4b5613edc4f4
29310971-601e-4211-a34f-76b42b8c03bf,"Beams & Sections, 160 t - Elham Sakhteman Industries",Elham Sakhteman Industries,Procurement Lead,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,5780be17-12fe-4c2b-9acf-42c5f3a02120,100000001,180.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-24T11:46:00Z,2024-10-28T08:06:00Z,2,4,
4c2272f3-4811-4562-a91c-f19243e8644b,"Rebar, 140 t - Mehrgan Steel Trading Ltd.",Mehrgan Steel Trading Ltd.,Site Engineer,100000004,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,8a45a905-badf-4397-acf2-6429b8d77d2f,100000000,205.0,00fa0eb4-5c5f-48d4-8df4-07b82751ab86,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-23T09:59:00Z,2024-10-29T06:39:00Z,1,3,907fdee6-364d-463a-8fb5-6a91ebca02d3
788fd0cd-65c0-4b93-88ed-abdd4ef03f80,"Beams & Sections, 40 t - Gohar Eskelet Felezi Industries",Gohar Eskelet Felezi Industries,Managing Director,100000001,East Azerbaijan,7,c5144d98-b41c-404f-a346-f415e5267a2b,1d91fe39-d801-4004-b93b-ed1b14f9c394,100000001,25.0,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-24T10:02:00Z,2024-10-27T09:04:00Z,2,4,
907276ea-44c0-4a9a-964a-cb1f39eb038a,"Beams & Sections, 85 t - Bamdad Fabrication Works Industries",Bamdad Fabrication Works Industries,Site Engineer,100000001,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,436e3c49-770e-49db-b092-d40143675d58,100000001,70.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-23T12:40:00Z,2024-10-27T05:26:00Z,2,5,
f7336094-6b2b-48b9-85c7-f3bed183010f,"Rebar, 260 t - Iman Metal Center Group",Iman Metal Center Group,Procurement Lead,100000004,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,6319629b-d73e-4bb9-8f9c-a17b8db8dadf,100000000,305.0,3c53090e-e1b4-4171-929d-674d798e175f,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-22T06:15:00Z,2024-10-26T13:20:00Z,1,3,54ecfdd3-fd18-4543-b065-b97d9b9f896c
aee14f87-fcff-49e3-940f-f5896c624c2c,"Hot-Rolled Sheet, 160 t - Mehrgan Construction Co.",Mehrgan Construction Co.,Site Engineer,100000000,Khuzestan,7,c5144d98-b41c-404f-a346-f415e5267a2b,0aeccec7-204d-49da-b156-7f2acef74829,100000002,125.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-23T09:33:00Z,2024-10-24T05:31:00Z,2,5,
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,"Hot-Rolled Sheet, 120 t - Jahan Tube Mills Group",Jahan Tube Mills Group,Purchasing Manager,100000002,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,8d536c75-65b9-4e94-8e6d-e263635a775d,100000002,75.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-22T08:22:00Z,2024-10-23T05:10:00Z,2,4,
1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,"Hot-Rolled Sheet, 300 t - Tirdad Tube Mills Ltd.",Tirdad Tube Mills Ltd.,Purchasing Manager,100000002,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,f6ff3521-c225-4530-952a-53459682d9ff,100000002,400.0,,5304317f-af42-412f-b838-b3268e944239,2024-10-21T10:30:00Z,2024-10-26T07:54:00Z,2,4,
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,"Rebar, 985 t - Sahand Rail & Road Projects Co.",Sahand Rail & Road Projects Co.,Site Engineer,100000005,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,66d71d97-b193-48b8-ae49-c0799bd0d4c7,100000000,990.0,4f9a5f98-4d95-4273-8b2c-c805d1403430,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-26T11:02:00Z,2024-10-27T05:33:00Z,1,3,271d0a55-eebc-4f59-b6e6-ca372ac92502
f8f58a26-1924-4644-af52-7666b23909f4,"Galvanized Sheet, 220 t - Diba Tube Mills Industries",Diba Tube Mills Industries,Site Engineer,100000002,Khuzestan,7,c5144d98-b41c-404f-a346-f415e5267a2b,dbb54645-7dda-41b6-97c4-caed47c4cc51,100000004,335.0,bb2aa146-2999-494c-94a7-b69b1cd66b09,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-21T04:44:00Z,2024-10-26T05:42:00Z,2,4,
e9d6bb7e-361d-4014-b114-56de301c8db3,"Beams & Sections, 25 t - Elham Omran Group",Elham Omran Group,Managing Director,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,16db80db-a543-448e-9adf-e9816ab19e15,100000001,15.0,5fb8944d-de00-48aa-8439-6fc0c26e2706,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-22T10:40:00Z,2024-10-24T04:57:00Z,1,3,5f9a8e6c-cc39-4b30-b134-f6193d10571a
c7cfeca8-22b9-424c-a744-3fb881bd55d5,"Hot-Rolled Sheet, 80 t - Aban Eskelet Felezi Co.",Aban Eskelet Felezi Co.,Purchasing Manager,100000001,Hormozgan,7,c5144d98-b41c-404f-a346-f415e5267a2b,b5a6571c-4fa5-435e-90cc-460428b26b1b,100000002,70.0,0ec0ad4b-d644-4a9d-b362-d476d53ae57f,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-24T07:56:00Z,2024-10-27T08:40:00Z,1,3,db6b650e-1811-4f17-9f82-e561487a4b44
76d70561-d2d1-4ef5-9e4c-4fd1462363a9,"Rebar, 75 t - Kowsar Sazeh Industries",Kowsar Sazeh Industries,Project Manager,100000000,Khorasan Razavi,7,c5144d98-b41c-404f-a346-f415e5267a2b,32f8dbab-b462-43e8-9c41-8a83eb04159c,100000000,50.0,7233d5af-9813-4da1-bd21-20ad5f59fb4d,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-21T10:15:00Z,2024-10-27T12:05:00Z,1,3,45c2eb4e-f7f3-4337-a938-7093f3493a4a
5820b3f2-5989-4d6c-8d24-34f9963dc8bf,"Beams & Sections, 245 t - Kaspian Iron & Steel Supply Industries",Kaspian Iron & Steel Supply Industries,Site Engineer,100000004,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,797e3984-ded7-43ef-b5e4-a9c12d761ffa,100000001,225.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-23T08:01:00Z,2024-10-26T13:24:00Z,2,6,
c7a2f280-927f-4103-9a94-08c029b44cb1,"Hot-Rolled Sheet, 145 t - Zagros Pipe & Profile Industries",Zagros Pipe & Profile Industries,Site Engineer,100000002,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,0cb5ee5c-62f5-47c2-8706-fec248fa4e98,100000002,135.0,f796611f-c7c1-4b1b-9d58-631b052226b9,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-24T11:35:00Z,2024-10-27T13:24:00Z,1,3,68c6b0b2-e25a-44c6-b2bd-5848cdd327a2
2c56e0cd-a5ba-4472-a1df-5609e959137f,"Galvanized Sheet, 60 t - Arvand Loleh Sazi Co.",Arvand Loleh Sazi Co.,Purchasing Manager,100000002,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,795e6f2b-0247-4360-aea4-a441c47fa57e,100000004,75.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-22T05:31:00Z,2024-10-26T08:34:00Z,2,4,
9fa4a627-d306-48be-8548-867bad5cba24,"Hot-Rolled Sheet, 400 t - Sahand Pipe Works Ltd.",Sahand Pipe Works Ltd.,Purchasing Manager,100000002,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,4d59616b-7779-457f-b7dc-8c784082fcda,100000002,660.0,f76b9723-a990-4071-bfda-9a9382f29004,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-24T10:25:00Z,2024-10-26T06:01:00Z,1,3,2900fb65-e2f1-4201-a28a-972e4fe2b9ac
485d831c-9bea-4529-9801-7a2fa5b83693,"Hot-Rolled Sheet, 55 t - Nima Fabrication Works Co.",Nima Fabrication Works Co.,Procurement Lead,100000001,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,8fbba749-5fcd-459e-96e1-8109d7e174e6,100000002,35.0,f3c2944a-b60a-4dcc-a7f7-745142da8609,5304317f-af42-412f-b838-b3268e944239,2024-10-26T11:31:00Z,2024-11-02T11:22:00Z,1,3,9ea9e08e-d4e4-4a0c-bf8b-4420750f7fb8
3d846fc9-c3f6-4136-846d-5a3b2661c426,"Hot-Rolled Sheet, 460 t - Laleh Iron & Steel Supply Co.",Laleh Iron & Steel Supply Co.,Procurement Lead,100000004,Fars,7,c5144d98-b41c-404f-a346-f415e5267a2b,30385dd7-4c7d-4313-a6c6-81b0e4729be5,100000002,500.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-24T06:34:00Z,2024-10-28T05:06:00Z,2,5,
fea82e3a-b544-41cb-9541-0a9d090aaa93,"Hot-Rolled Sheet, 115 t - Espadana Steel Structures Industries",Espadana Steel Structures Industries,Site Engineer,100000001,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,bc9a7998-6365-4c2a-a793-cb096b271eff,100000002,145.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-23T13:00:00Z,2024-10-26T07:18:00Z,2,6,
2b843ef3-d86d-455d-8cd9-916481df62f4,"Beams & Sections, 255 t - Kaspian Sakhteman Co.",Kaspian Sakhteman Co.,Procurement Lead,100000000,Alborz,7,c5144d98-b41c-404f-a346-f415e5267a2b,5bc677ca-abff-4286-b0cf-9d73e8121ef0,100000001,255.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-21T05:43:00Z,2024-10-26T05:42:00Z,2,4,
e64b9b37-ae01-4122-b269-921c2edd9141,"Beams & Sections, 185 t - Farazan Steel Depot Industries",Farazan Steel Depot Industries,Site Engineer,100000004,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,100000001,400.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-21T07:03:00Z,2024-10-23T09:50:00Z,2,6,
a267d32f-ddcb-44bc-8dbd-c5da787515b9,"Rebar, 370 t - Mehr Steel Merchants Group",Mehr Steel Merchants Group,Purchasing Manager,100000004,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,1e26ed31-d9e9-4758-b6b9-04364b46ef33,100000000,400.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-24T05:56:00Z,2024-11-02T11:08:00Z,2,5,
c606ddc4-c2dd-401d-b59a-15334605ec0e,"Rebar, 45 t - Rahyab Steel Structures Group",Rahyab Steel Structures Group,Project Manager,100000001,Khorasan Razavi,7,c5144d98-b41c-404f-a346-f415e5267a2b,73b9c2ac-0134-476b-8ed9-fa95a26e865b,100000000,55.0,b7b8c1a5-9a45-493d-b227-890e4e76833a,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-20T04:36:00Z,2024-10-22T09:00:00Z,2,5,
e45a87e8-039a-4ed5-b337-b2615f8392d5,"Beams & Sections, 70 t - Gilan Builders Group",Gilan Builders Group,Site Engineer,100000000,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,100000001,55.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-22T10:42:00Z,2024-10-28T10:02:00Z,2,6,
10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,"Beams & Sections, 105 t - Mehr Fabrication Works Co.",Mehr Fabrication Works Co.,Purchasing Manager,100000001,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,80daa8ca-6230-4d27-9a4b-160621019bff,100000001,145.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-22T12:06:00Z,2024-10-26T07:14:00Z,2,4,
7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,"Beams & Sections, 530 t - Dena Dam & Water Works Co.",Dena Dam & Water Works Co.,Supply Chain Manager,100000005,East Azerbaijan,7,c5144d98-b41c-404f-a346-f415e5267a2b,2240063b-fed7-47be-afd0-d2f7e3524444,100000001,635.0,cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-21T06:18:00Z,2024-10-26T12:50:00Z,1,3,793830d4-e129-4fab-aa73-33d233e42940
b60b4f87-5dd8-4ffc-9f87-8b322b429596,"Beams & Sections, 150 t - Varna Steel Structures Co.",Varna Steel Structures Co.,Purchasing Manager,100000001,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,812faa38-96f6-4c09-859c-1ba0bbec721d,100000001,130.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-26T10:56:00Z,2024-10-30T06:13:00Z,2,6,
0c5921f8-050d-4bfe-960b-f603a750350e,"Rebar, 65 t - Borna Sazeh Co.",Borna Sazeh Co.,Project Manager,100000000,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,1bad52a8-a976-4c4d-8c47-2187fea35d37,100000000,50.0,349b5089-2733-4670-b3ad-a2ba797209c0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-23T04:43:00Z,2024-10-27T07:34:00Z,1,3,16c877e9-c9b6-46ce-a46e-ead901385fa9
19d9d0b5-a962-4996-abbe-3b5a4d15f7d8,"Hot-Rolled Sheet, 55 t - Yekta Steel Structures Ltd.",Yekta Steel Structures Ltd.,Site Engineer,100000001,Tehran,7,c5144d98-b41c-404f-a346-f415e5267a2b,0261c87a-a15c-459a-af8c-a888b1f81ad9,100000002,50.0,485f7888-1e23-4a4b-9e21-741fb8011026,5304317f-af42-412f-b838-b3268e944239,2024-10-23T07:24:00Z,2024-10-29T10:00:00Z,1,3,ad3970d1-125d-43d8-a465-2ac74b06dd1d
c72850c1-3322-468b-9be7-8aec32da81f0,"Hot-Rolled Sheet, 325 t - Laleh Foolad Trading Co.",Laleh Foolad Trading Co.,Procurement Lead,100000004,Mazandaran,7,c5144d98-b41c-404f-a346-f415e5267a2b,7f6bd3c6-1b34-4937-88e6-09391d2fed2a,100000002,380.0,8c52d271-0a16-4e18-a90e-3e894b9c22f4,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-21T07:45:00Z,2024-10-28T11:41:00Z,1,3,dac79cea-5b86-4333-9969-b46e9f6eb7b2
13365c0c-82ff-4f2e-878f-07cf170fa87b,"Rebar, 65 t - Elham Fabrication Works Ltd.",Elham Fabrication Works Ltd.,Project Manager,100000001,Khuzestan,7,c5144d98-b41c-404f-a346-f415e5267a2b,f30ee4fe-262e-4559-be7d-9a19ab450578,100000000,55.0,d02c75f9-198d-43a4-8cd2-0e4376dae194,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-22T07:54:00Z,2024-10-26T05:12:00Z,1,3,743d0ed3-5540-4f98-b8d8-b584ce04663f
1dabb10a-bd10-487c-ad0e-0597500d92a7,"Pipes & Profiles, 35 t - Diba Agri-Steel Ltd.",Diba Agri-Steel Ltd.,Procurement Lead,100000006,Hormozgan,7,c5144d98-b41c-404f-a346-f415e5267a2b,ad409244-cd35-46ef-9c37-07394a629c5e,100000005,30.0,54231dbe-2ba6-4158-a5ae-cf37a9d1a28e,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-21T05:00:00Z,2024-10-26T09:54:00Z,1,3,de1aa2e3-5f24-4615-a693-afe45cad27f4
bbaa574f-e0e3-45ce-84af-ecb79f2ebefc,"Beams & Sections, 265 t - Mehr Rail & Road Projects Ltd.",Mehr Rail & Road Projects Ltd.,Project Manager,100000005,Isfahan,7,c5144d98-b41c-404f-a346-f415e5267a2b,f480b91e-700e-4efc-a4ff-c31a5b86ea69,100000001,235.0,d5f0fb6a-4596-4a75-b4df-b83ff659f188,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-21T09:15:00Z,2024-10-26T04:53:00Z,1,3,f06dc5f3-f636-4fe5-9387-7d9e815c3d94
21ec4754-1cf1-4654-aab2-02c2cc0243c6,"Rebar, 25 t - Iman Builders Industries",Iman Builders Industries,Procurement Lead,100000000,Khuzestan,7,c5144d98-b41c-404f-a346-f415e5267a2b,e2d903c8-a61a-4d8e-abf7-240fccc62fed,100000000,30.0,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-24T12:50:00Z,2024-10-29T09:55:00Z,1,3,c6aba64f-da41-4fb6-b057-ffbf89711599
