quoteid,quotenumber,revisionnumber,opportunityid,customerid,customeridtype,ownerid,createdon,effectivefrom,effectiveto,discountpercentage,totalamount,statecode,statuscode,transactioncurrencyid
43506e9f-bd44-462f-9b92-3c7ba956d140,QUO-000070,5,b6838827-3509-455e-8ac3-5410eb3e0e8a,46327360-c45d-4c03-b4f6-b97ef998aaa1,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-24T00:53:37Z,2024-09-24,2024-09-27,3.85,333070700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
338b7068-0a80-4e58-94e7-5d36cdf691f7,QUO-000071,6,b6838827-3509-455e-8ac3-5410eb3e0e8a,46327360-c45d-4c03-b4f6-b97ef998aaa1,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-28T19:16:45Z,2024-09-28,2024-10-01,4.05,332377900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8b455e17-06fb-4fdc-92f4-d1b4ce3aa5dd,QUO-000072,0,a9529fa4-15bf-4efd-acd7-61701d0dc3cd,d57a1134-c82f-48db-9bc6-9dfca6a148c3,account,5304317f-af42-412f-b838-b3268e944239,2024-08-22T03:56:09Z,2024-08-22,2024-08-25,1.76,2459800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0f8d0cce-edd5-4dc6-b2bb-d74ccd6b8d3b,QUO-000073,1,a9529fa4-15bf-4efd-acd7-61701d0dc3cd,d57a1134-c82f-48db-9bc6-9dfca6a148c3,account,5304317f-af42-412f-b838-b3268e944239,2024-08-29T02:36:43Z,2024-08-29,2024-09-01,1.96,2454800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3c4c32ce-debf-4c16-ace9-bb6f277d05d7,QUO-000074,2,a9529fa4-15bf-4efd-acd7-61701d0dc3cd,d57a1134-c82f-48db-9bc6-9dfca6a148c3,account,5304317f-af42-412f-b838-b3268e944239,2024-09-05T16:28:29Z,2024-09-05,2024-09-08,2.16,2519300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cea81341-4e60-427b-a99c-4a4c6463ca6c,QUO-000075,0,b38f6de4-90c8-400b-bad0-8f4597826620,95517152-f060-4f3e-addd-b4ed63ed5635,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-08-21T15:26:04Z,2024-08-21,2024-08-24,2.45,11654400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3b465203-2824-45b9-a9df-367e0443df34,QUO-000076,1,b38f6de4-90c8-400b-bad0-8f4597826620,95517152-f060-4f3e-addd-b4ed63ed5635,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-08-27T12:33:29Z,2024-08-27,2024-08-30,2.65,11630500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f7c484dd-432e-4406-b3cf-d66d80901edf,QUO-000077,2,b38f6de4-90c8-400b-bad0-8f4597826620,95517152-f060-4f3e-addd-b4ed63ed5635,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-09-01T13:02:04Z,2024-09-01,2024-09-04,2.85,11610600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
39b8f052-0ebd-489b-a4d6-0a2d9f7d5c8a,QUO-000078,3,b38f6de4-90c8-400b-bad0-8f4597826620,95517152-f060-4f3e-addd-b4ed63ed5635,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-09-05T16:09:46Z,2024-09-05,2024-09-08,3.05,11586700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
58522ed4-a238-4e95-b992-04c21200630a,QUO-000079,4,b38f6de4-90c8-400b-bad0-8f4597826620,95517152-f060-4f3e-addd-b4ed63ed5635,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-09-11T14:01:47Z,2024-09-11,2024-09-14,3.25,11562800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
521e6d7d-42e7-4f06-9347-10eb9f7f8fdc,QUO-000080,5,b38f6de4-90c8-400b-bad0-8f4597826620,95517152-f060-4f3e-addd-b4ed63ed5635,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-09-16T11:41:43Z,2024-09-16,2024-09-19,3.45,11538900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2d91bd7c-dbee-4e63-8d6e-7885ab7af4cf,QUO-000081,0,8a4d341e-4ba5-4f41-82d2-0aa3f2b27c96,c33a8761-618f-478a-a66b-4b6db9ec28ff,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-08-26T12:35:16Z,2024-08-26,2024-08-29,8.0,39220900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
63a2d840-9394-47cb-8cc9-6644b13780e2,QUO-000082,1,8a4d341e-4ba5-4f41-82d2-0aa3f2b27c96,c33a8761-618f-478a-a66b-4b6db9ec28ff,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-02T10:54:52Z,2024-09-02,2024-09-05,8.2,39676700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
932808cb-9da0-4874-8569-151964265a67,QUO-000083,2,8a4d341e-4ba5-4f41-82d2-0aa3f2b27c96,c33a8761-618f-478a-a66b-4b6db9ec28ff,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-07T00:39:42Z,2024-09-07,2024-09-10,8.4,39590300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f67d0fdd-3c47-44b5-abd8-5572b44e282d,QUO-000084,3,8a4d341e-4ba5-4f41-82d2-0aa3f2b27c96,c33a8761-618f-478a-a66b-4b6db9ec28ff,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-14T13:40:14Z,2024-09-14,2024-09-17,8.6,39503800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3053e0d7-f937-4fb9-8390-6426775b583a,QUO-000085,0,f877fbc4-db00-4586-8ca3-5612b0fd219e,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,5304317f-af42-412f-b838-b3268e944239,2024-08-24T13:14:00Z,2024-08-24,2024-08-27,2.39,4493700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1a492555-2b89-44a1-a279-9225adb3a657,QUO-000086,1,f877fbc4-db00-4586-8ca3-5612b0fd219e,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,5304317f-af42-412f-b838-b3268e944239,2024-08-29T20:00:51Z,2024-08-29,2024-09-01,2.59,4484500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
74cdae7e-73ba-4afd-a6d7-1157b8faa516,QUO-000087,2,f877fbc4-db00-4586-8ca3-5612b0fd219e,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,5304317f-af42-412f-b838-b3268e944239,2024-09-07T13:26:06Z,2024-09-07,2024-09-10,2.79,4530400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0dfda103-9cbf-477c-9d87-1f74540541d0,QUO-000088,3,f877fbc4-db00-4586-8ca3-5612b0fd219e,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,5304317f-af42-412f-b838-b3268e944239,2024-09-11T14:53:19Z,2024-09-11,2024-09-14,2.99,4521000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bea2ceca-a7bd-4535-ae90-4535ed4d303c,QUO-000089,0,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-08-25T10:18:05Z,2024-08-25,2024-08-28,4.14,22803300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
05e99fae-b3b2-4d04-b535-898c3628746c,QUO-000090,1,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-08-29T13:41:16Z,2024-08-29,2024-09-01,4.34,22755700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5954d3d2-288a-4503-ae41-3b92cbf829fb,QUO-000091,2,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-04T10:03:08Z,2024-09-04,2024-09-07,4.54,23352000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6dee4228-631a-4e61-b78a-ad6e1a7d5a41,QUO-000092,3,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-10T11:19:35Z,2024-09-10,2024-09-13,4.74,23303100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9f7c7704-8854-4a0d-95ef-6f496fd90254,QUO-000093,4,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-14T21:29:11Z,2024-09-15,2024-09-18,4.94,23254200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e7f6405c-1e3a-4553-ac9d-d59a9c74ced5,QUO-000094,5,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-21T03:11:28Z,2024-09-21,2024-09-24,5.14,23205300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6afb0cf2-4921-4585-bd35-c6572a0b22ab,QUO-000095,6,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-26T05:05:10Z,2024-09-26,2024-09-29,5.34,23156300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
353924f4-da70-4690-9941-62c1290e9997,QUO-000096,7,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-01T06:42:15Z,2024-10-01,2024-10-04,5.54,23717600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
93bd10cb-5d4a-4bbc-8d8a-84c236ce365b,QUO-000097,8,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-05T14:52:21Z,2024-10-05,2024-10-08,5.74,23667400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8fccb3e5-58fd-41eb-b78f-9a41e3fb72a4,QUO-000098,9,c526e125-6d25-4689-9b74-b16bc33be859,41a5bf2e-76f4-4d2d-9981-9f9d349de483,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-10T02:44:48Z,2024-10-10,2024-10-13,5.94,23617200000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
74d488ee-80c9-417f-a9af-3d0f54d524b0,QUO-000099,0,d7e2786d-ff6b-4153-9f9e-156023294408,5c978975-f500-4058-8c3b-491fbb27dcbb,account,5304317f-af42-412f-b838-b3268e944239,2024-08-27T08:40:00Z,2024-08-27,2024-08-30,1.76,3689900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2a6ac433-df61-4c5f-8f76-cefd00b60e38,QUO-000100,1,d7e2786d-ff6b-4153-9f9e-156023294408,5c978975-f500-4058-8c3b-491fbb27dcbb,account,5304317f-af42-412f-b838-b3268e944239,2024-09-02T15:56:33Z,2024-09-02,2024-09-05,1.96,3786800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f519f70b-60be-405e-8328-bfc46cbc7e60,QUO-000101,2,d7e2786d-ff6b-4153-9f9e-156023294408,5c978975-f500-4058-8c3b-491fbb27dcbb,account,5304317f-af42-412f-b838-b3268e944239,2024-09-06T21:42:40Z,2024-09-07,2024-09-10,2.16,3779000000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
24687ed0-6ae3-4a1a-9a2a-7b2d4bb64f5a,QUO-000102,0,b74d79e0-081b-4b20-9f0c-3ee58128ed78,4f6b58c8-598d-4aec-aaaf-e5432434a678,account,5304317f-af42-412f-b838-b3268e944239,2024-08-27T09:09:12Z,2024-08-27,2024-08-30,1.75,52829500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0003d09b-548a-483a-b6f5-a8aac355a42b,QUO-000103,1,b74d79e0-081b-4b20-9f0c-3ee58128ed78,4f6b58c8-598d-4aec-aaaf-e5432434a678,account,5304317f-af42-412f-b838-b3268e944239,2024-08-31T19:50:05Z,2024-08-31,2024-09-03,1.95,52722000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a3a3cac1-a130-4203-8c72-bf11dbe271e5,QUO-000104,2,b74d79e0-081b-4b20-9f0c-3ee58128ed78,4f6b58c8-598d-4aec-aaaf-e5432434a678,account,5304317f-af42-412f-b838-b3268e944239,2024-09-07T16:10:53Z,2024-09-07,2024-09-10,2.15,53376700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9d52c38c-a3af-48cb-8710-fa6629aab1f8,QUO-000105,3,b74d79e0-081b-4b20-9f0c-3ee58128ed78,4f6b58c8-598d-4aec-aaaf-e5432434a678,account,5304317f-af42-412f-b838-b3268e944239,2024-09-14T07:46:27Z,2024-09-14,2024-09-17,2.35,53267600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9929c722-8f70-4f01-8e33-7defc0f886bd,QUO-000106,0,5ea4d9b3-469a-4b47-942c-a399f2a5e387,e10b1a47-7fae-4748-b781-321e83c501cb,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-08-28T20:52:20Z,2024-08-29,2024-09-01,2.62,10634100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8bd2e759-fc1e-4492-bae9-9c003d8ad150,QUO-000107,1,5ea4d9b3-469a-4b47-942c-a399f2a5e387,e10b1a47-7fae-4748-b781-321e83c501cb,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-09-03T05:34:16Z,2024-09-03,2024-09-06,2.82,10748300000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
24a5a90b-56f9-42b3-b659-c4ad999cbaf9,QUO-000108,0,a5d265b9-a527-4766-8305-aa61ec187737,2b0ee2c8-44b9-4f9c-8a49-d83b4f5c6a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-08-29T14:01:36Z,2024-08-29,2024-09-01,1.87,6712900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
79360dd3-b72a-437c-8cd4-f50e222b1dd1,QUO-000109,1,a5d265b9-a527-4766-8305-aa61ec187737,2b0ee2c8-44b9-4f9c-8a49-d83b4f5c6a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-05T14:27:11Z,2024-09-05,2024-09-08,2.07,6804000000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
145e0cb3-1f5c-4ea2-9032-7bcdc4222d52,QUO-000110,0,3fda8388-751f-4769-933e-0e04c10a59d2,57e9687c-436d-410d-b8ec-06fe4a5e84b3,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-01T01:49:37Z,2024-09-01,2024-09-04,3.33,17705500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6c5b92fb-9b73-4388-a4c8-91144981672e,QUO-000111,1,3fda8388-751f-4769-933e-0e04c10a59d2,57e9687c-436d-410d-b8ec-06fe4a5e84b3,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-06T23:30:25Z,2024-09-07,2024-09-10,3.53,17668900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d9c19d2d-6c73-4e30-b5bf-4d563d231498,QUO-000112,2,3fda8388-751f-4769-933e-0e04c10a59d2,57e9687c-436d-410d-b8ec-06fe4a5e84b3,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-12T07:42:53Z,2024-09-12,2024-09-15,3.73,17632300000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
99b5d706-5b8c-4739-8a75-9845fdf86210,QUO-000113,0,ac21a335-e93c-4172-8300-6a4d353b597d,83aabf08-2024-45b5-98d0-5a5948724928,account,5304317f-af42-412f-b838-b3268e944239,2024-08-31T16:05:46Z,2024-08-31,2024-09-03,3.0,3032300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
16c97de7-2b04-407a-85c5-f6fbbc43377b,QUO-000114,1,ac21a335-e93c-4172-8300-6a4d353b597d,83aabf08-2024-45b5-98d0-5a5948724928,account,5304317f-af42-412f-b838-b3268e944239,2024-09-07T17:04:56Z,2024-09-07,2024-09-10,3.2,3014500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9b31087f-1eec-417d-a30a-8de8fe1dd7a7,QUO-000115,0,55a7fce8-1e93-4357-8f92-b4535f8e4e27,f5141058-3138-4975-bbf3-3a349c2dfa97,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-01T14:03:52Z,2024-09-01,2024-09-04,3.04,11549000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
753ffc23-347e-4c8f-92e2-4f5d0c53fdc5,QUO-000116,1,55a7fce8-1e93-4357-8f92-b4535f8e4e27,f5141058-3138-4975-bbf3-3a349c2dfa97,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-07T14:37:49Z,2024-09-07,2024-09-10,3.24,11525200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c2565f79-729f-4eb2-95bc-ea625ea2b389,QUO-000117,2,55a7fce8-1e93-4357-8f92-b4535f8e4e27,f5141058-3138-4975-bbf3-3a349c2dfa97,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-12T09:34:16Z,2024-09-12,2024-09-15,3.44,11501400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fb785272-0091-477c-bb3b-e5e977439b31,QUO-000118,3,55a7fce8-1e93-4357-8f92-b4535f8e4e27,f5141058-3138-4975-bbf3-3a349c2dfa97,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-17T23:42:48Z,2024-09-18,2024-09-21,3.64,11477600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bcb00d33-7688-4e3b-bc00-334428fda294,QUO-000119,0,f82aad36-89c0-4ff0-9d4f-4215d46be0f2,c7d4f9ba-cf77-45c0-940b-86685d7b783f,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-02T14:01:19Z,2024-09-02,2024-09-05,1.85,79594800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
954134c7-68c3-4600-b173-e3150fc44567,QUO-000120,1,f82aad36-89c0-4ff0-9d4f-4215d46be0f2,c7d4f9ba-cf77-45c0-940b-86685d7b783f,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-07T22:11:13Z,2024-09-08,2024-09-11,2.05,79432600000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
623ccf37-c714-4715-b55e-5175961b7c53,QUO-000121,0,fe212f5b-5d8d-4406-8242-3206de34c4d3,61c9e3d4-b2da-486e-aecf-dd43e8fabfb4,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-09-03T08:46:52Z,2024-09-03,2024-09-06,2.27,37849900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f3944619-5596-406c-9c13-dc8a9562b6d9,QUO-000122,1,fe212f5b-5d8d-4406-8242-3206de34c4d3,61c9e3d4-b2da-486e-aecf-dd43e8fabfb4,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-09-11T03:44:03Z,2024-09-11,2024-09-14,2.47,37772500000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
833e7942-d778-4f4d-8a7a-bcd3a5587878,QUO-000123,0,9dc4ce08-d020-4059-826c-24327c3d7b49,250768f2-ba0e-4d56-a045-1dbd1835e89b,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-06T21:05:08Z,2024-09-07,2024-09-10,3.17,55003500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
acd11f21-3125-4a38-918f-3c4fb982fd52,QUO-000124,1,9dc4ce08-d020-4059-826c-24327c3d7b49,250768f2-ba0e-4d56-a045-1dbd1835e89b,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-11T17:55:20Z,2024-09-11,2024-09-14,3.37,54889900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bc823ba0-2c34-4fbf-ac13-6a9cf28ffb4f,QUO-000125,2,9dc4ce08-d020-4059-826c-24327c3d7b49,250768f2-ba0e-4d56-a045-1dbd1835e89b,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-17T23:19:15Z,2024-09-18,2024-09-21,3.57,54776300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f030235d-81ea-4197-949e-13cb0cee55c6,QUO-000126,3,9dc4ce08-d020-4059-826c-24327c3d7b49,250768f2-ba0e-4d56-a045-1dbd1835e89b,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-23T17:11:20Z,2024-09-23,2024-09-26,3.77,54662600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0dde9cd9-e112-4825-ae59-409124476cf8,QUO-000127,4,9dc4ce08-d020-4059-826c-24327c3d7b49,250768f2-ba0e-4d56-a045-1dbd1835e89b,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-28T10:58:38Z,2024-09-28,2024-10-01,3.97,54549000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4b329001-84e1-40e3-882c-44074e2402c5,QUO-000128,5,9dc4ce08-d020-4059-826c-24327c3d7b49,250768f2-ba0e-4d56-a045-1dbd1835e89b,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-06T01:02:52Z,2024-10-06,2024-10-09,4.17,54978800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c7fb59df-ccfb-47ba-8a07-61bc1fd8dcd1,QUO-000129,0,b4dd5307-0b30-4c62-bfa1-d66b18f59446,b4b4aba9-4db7-4ad7-85c3-822093cc50ac,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-09-07T21:57:41Z,2024-09-08,2024-09-11,3.95,26706400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fc09ce06-f242-4ab7-9444-8bafa74a5aa7,QUO-000130,1,b4dd5307-0b30-4c62-bfa1-d66b18f59446,b4b4aba9-4db7-4ad7-85c3-822093cc50ac,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-09-14T03:46:42Z,2024-09-14,2024-09-17,4.15,26650800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
92efe88b-7916-423e-aae5-d356bd25e429,QUO-000131,0,57658e13-d6f1-4320-8f2c-e5b9e850ad62,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-09-07T10:06:34Z,2024-09-07,2024-09-10,3.93,41873500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ce8d80e4-b50b-4e6d-9504-15c62baa4128,QUO-000132,1,57658e13-d6f1-4320-8f2c-e5b9e850ad62,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-09-12T02:41:16Z,2024-09-12,2024-09-15,4.13,41786300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3925ac0a-7f7d-4c7c-9743-faf6a39d41fc,QUO-000133,2,57658e13-d6f1-4320-8f2c-e5b9e850ad62,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-09-16T17:57:57Z,2024-09-16,2024-09-19,4.33,41699200000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d2cd66ea-1b13-45a8-b1ec-2acf230c1da7,QUO-000134,0,839fc54a-0b26-4728-aa04-56776ac494c2,c90b07d5-ab8a-4c06-91db-bb3f71ac8e6c,account,5304317f-af42-412f-b838-b3268e944239,2024-09-07T10:56:17Z,2024-09-07,2024-09-10,4.44,52847000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7501f85b-0286-4877-8490-61fb21f9dd6e,QUO-000135,1,839fc54a-0b26-4728-aa04-56776ac494c2,c90b07d5-ab8a-4c06-91db-bb3f71ac8e6c,account,5304317f-af42-412f-b838-b3268e944239,2024-09-14T18:44:44Z,2024-09-14,2024-09-17,4.64,52736400000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d7837d06-1526-4fbc-903c-4965d1e1b440,QUO-000136,0,21f110f3-9703-4a74-86ed-4e3453836097,512896b9-d1a8-470a-afba-959b5ff1e393,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-10T09:32:03Z,2024-09-10,2024-09-13,3.46,37284000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
823c69a2-4909-47c9-86d1-f4dbd3440ea3,QUO-000137,1,21f110f3-9703-4a74-86ed-4e3453836097,512896b9-d1a8-470a-afba-959b5ff1e393,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-17T23:03:32Z,2024-09-18,2024-09-21,3.66,37206800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
97ee078b-ee2e-4bed-95e0-686bf0c480c1,QUO-000138,2,21f110f3-9703-4a74-86ed-4e3453836097,512896b9-d1a8-470a-afba-959b5ff1e393,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-22T07:01:45Z,2024-09-22,2024-09-25,3.86,37129500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ab297730-4585-4e28-9b20-f42241af04a6,QUO-000139,3,21f110f3-9703-4a74-86ed-4e3453836097,512896b9-d1a8-470a-afba-959b5ff1e393,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-09-28T10:32:17Z,2024-09-28,2024-10-01,4.06,37052300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
