ahn_pipelinesnapshotid,ahn_snapshotdate,ahn_opportunityid,ownerid,ahn_stepname,ahn_closeprobability,ahn_estimatedvalue,ahn_forecastcategory,ahn_estimatedclosedate
613fa3c6-3479-4c45-8e7d-8965dcbc66f5,2024-09-07,55a7fce8-1e93-4357-8f92-b4535f8e4e27,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,11549000000.0,100000003,2024-09-17
fa6f9982-502b-433a-99d7-a574d90b8d03,2024-09-14,55a7fce8-1e93-4357-8f92-b4535f8e4e27,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,11549000000.0,100000003,2024-09-17
96850974-5c2a-4f50-88ea-7f1cc6c02dc3,2024-09-21,55a7fce8-1e93-4357-8f92-b4535f8e4e27,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,11549000000.0,100000003,2024-09-17
7f5115b7-2d97-4fc4-a51e-e90a86126456,2024-09-02,f82aad36-89c0-4ff0-9d4f-4215d46be0f2,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,79594800000.0,100000003,2024-09-18
02c1c619-04f9-443e-9fd9-dfaf6cba4702,2024-09-07,f82aad36-89c0-4ff0-9d4f-4215d46be0f2,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,79594800000.0,100000003,2024-09-18
e17cce4d-42e8-47f7-99d4-a4d442cbb969,2024-09-03,fe212f5b-5d8d-4406-8242-3206de34c4d3,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,37849900000.0,100000002,2024-09-19
ed62fc20-5899-4780-8ffd-faee31d61141,2024-09-07,fe212f5b-5d8d-4406-8242-3206de34c4d3,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,37849900000.0,100000003,2024-09-19
a126d75d-14df-46cc-8686-33f62a9acf17,2024-09-04,912cb8b4-5bc8-48a5-ba06-1bad345b428c,5304317f-af42-412f-b838-b3268e944239,1-Qualify,25,6156400000.0,100000001,2024-09-20
ab4e5cfe-0330-4eaf-b132-317ae7bdb9d2,2024-09-07,912cb8b4-5bc8-48a5-ba06-1bad345b428c,5304317f-af42-412f-b838-b3268e944239,1-Qualify,30,6156400000.0,100000001,2024-09-20
c3159755-c229-4827-a0d7-d7ff771ea95d,2024-09-14,912cb8b4-5bc8-48a5-ba06-1bad345b428c,5304317f-af42-412f-b838-b3268e944239,2-Develop,50,6156400000.0,100000002,2024-09-20
80d3487a-7d5b-4623-a501-533f19293656,2024-09-21,912cb8b4-5bc8-48a5-ba06-1bad345b428c,5304317f-af42-412f-b838-b3268e944239,2-Develop,45,6156400000.0,100000001,2024-09-20
6a8fff83-9a08-49a9-8599-ee2c7c3374ae,2024-09-28,912cb8b4-5bc8-48a5-ba06-1bad345b428c,5304317f-af42-412f-b838-b3268e944239,2-Develop,45,6156400000.0,100000001,2024-09-20
c2464175-cd99-4628-9c85-510c79cebed1,2024-09-05,9dc4ce08-d020-4059-826c-24327c3d7b49,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,35,55003500000.0,100000001,2024-09-21
f8ee840d-4a79-4758-8d1c-6add08cdaaea,2024-09-07,9dc4ce08-d020-4059-826c-24327c3d7b49,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,55003500000.0,100000002,2024-09-21
5738c021-ded0-4fe4-ab2a-6a442427b93e,2024-09-14,9dc4ce08-d020-4059-826c-24327c3d7b49,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,55003500000.0,100000002,2024-09-21
045dde84-9759-44bb-9f45-b2b2fddb5c6e,2024-09-21,9dc4ce08-d020-4059-826c-24327c3d7b49,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,55003500000.0,100000002,2024-09-21
dd971d7e-c820-40d2-b40b-a71a03cdd7a4,2024-09-28,9dc4ce08-d020-4059-826c-24327c3d7b49,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,55003500000.0,100000002,2024-09-21
4b6e9454-82de-4ffb-afb6-72bba1ca9354,2024-10-05,9dc4ce08-d020-4059-826c-24327c3d7b49,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,90,55003500000.0,100000003,2024-09-21
7e00752b-7e92-47dc-bd12-29fb187e5a61,2024-09-07,b4dd5307-0b30-4c62-bfa1-d66b18f59446,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,26706400000.0,100000001,2024-09-23
41e7e487-35a9-4ca8-8698-e317ad0c054e,2024-09-14,b4dd5307-0b30-4c62-bfa1-d66b18f59446,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,75,26706400000.0,100000003,2024-09-23
9cfa9b4a-27ec-46b6-9b4e-b35655ad1993,2024-09-07,57658e13-d6f1-4320-8f2c-e5b9e850ad62,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,41873500000.0,100000002,2024-09-23
7c8bcd14-b05a-4f1d-ad6c-60cdf4bb00b3,2024-09-14,57658e13-d6f1-4320-8f2c-e5b9e850ad62,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,80,41873500000.0,100000003,2024-09-23
45574625-3d64-416b-9ad8-f1a519b487d7,2024-09-07,839fc54a-0b26-4728-aa04-56776ac494c2,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,52847000000.0,100000002,2024-09-23
60818478-9b11-43c8-ac8c-4bf3419c0127,2024-09-14,839fc54a-0b26-4728-aa04-56776ac494c2,5304317f-af42-412f-b838-b3268e944239,3-Propose,60,52847000000.0,100000002,2024-09-23
fa93ce63-b04d-4761-ab48-19a48ab1577b,2024-09-21,839fc54a-0b26-4728-aa04-56776ac494c2,5304317f-af42-412f-b838-b3268e944239,4-Close,85,52847000000.0,100000003,2024-09-23
3ab5dc63-9c41-43b3-8f6d-2323e280df0b,2024-09-09,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1-Qualify,40,37284000000.0,100000001,2024-09-25
3cfca8cd-4000-4588-865f-06d7e5232adb,2024-09-14,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,70,37284000000.0,100000002,2024-09-25
edaddac5-79c4-4ed5-950b-ff58fb300623,2024-09-21,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,37284000000.0,100000003,2024-09-25
13919fb7-27be-433e-8b32-efbc8edffc0d,2024-09-28,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,37284000000.0,100000003,2024-09-25
191122b9-9890-4388-b06b-05a93cd30f3d,2024-10-05,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,80,37284000000.0,100000003,2024-09-25
b3f194f2-6fd6-4579-86e0-548e394b98f2,2024-10-12,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,80,37284000000.0,100000003,2024-09-25
7fced75f-f2cc-49e4-9e11-79499bff4a6a,2024-10-19,21f110f3-9703-4a74-86ed-4e3453836097,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4-Close,95,37284000000.0,100000003,2024-09-25
db008757-dd6d-43eb-b983-1b333ac5e17d,2024-09-11,29c96736-26cf-465a-95fa-4e8b405913ab,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,20135000000.0,100000002,2024-09-27
0b273478-256f-4c39-a9eb-d6a7748f4304,2024-09-14,29c96736-26cf-465a-95fa-4e8b405913ab,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,20135000000.0,100000002,2024-09-27
119f707f-e9fb-4063-8c2a-6a2f71cddba6,2024-09-21,29c96736-26cf-465a-95fa-4e8b405913ab,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,90,20135000000.0,100000003,2024-09-27
8e9a911d-9aa8-461d-acb7-6586eac2bf6c,2024-09-11,376ed1bf-5875-43b7-bba6-f9be99651c91,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,3931700000.0,100000001,2024-09-27
e714cd55-8e37-458b-a083-ff49a9fea1b5,2024-09-14,376ed1bf-5875-43b7-bba6-f9be99651c91,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2-Develop,55,3931700000.0,100000002,2024-09-27
35b15604-74bf-490f-b021-22937d53a8bb,2024-09-21,376ed1bf-5875-43b7-bba6-f9be99651c91,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2-Develop,55,3931700000.0,100000002,2024-09-27
e1077091-5e9b-4204-8410-462cc55bba63,2024-09-11,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,35,38526000000.0,100000001,2024-10-29
8e88ae2a-0f99-4e2c-ba2d-c158199fc57d,2024-09-14,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,30,38526000000.0,100000001,2024-10-29
81e4f881-c3e5-4f5a-98bf-105885f839b6,2024-09-21,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,35,38526000000.0,100000001,2024-10-29
94139184-b067-4682-b4b1-5243905d2920,2024-09-28,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,2-Develop,60,38526000000.0,100000002,2024-10-29
ab02e549-b5c2-4587-b926-2d658411974f,2024-10-05,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,2-Develop,55,38526000000.0,100000002,2024-10-29
e973eaf7-1f59-4253-871b-e6f417e46eb7,2024-10-12,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,2-Develop,55,38526000000.0,100000002,2024-10-29
9a05150a-f449-4a32-8c8b-cb711986a61a,2024-10-19,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,2-Develop,60,38526000000.0,100000002,2024-10-29
8fb567c4-2e6c-4fb7-8530-55259ecf9252,2024-10-26,28c7db88-5f71-4df9-b4bf-393b39e29a6d,beb79919-3f22-4af8-a3be-d01d43cf2fde,2-Develop,55,38526000000.0,100000002,2024-10-29
c671ea03-46eb-46e2-a5f8-16784a81a32c,2024-09-15,e388d11f-d162-47e2-bf35-e6031ebf333b,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,14134000000.0,100000002,2024-10-01
f89cfea0-a06b-4806-93f4-dd82322b65f7,2024-09-21,e388d11f-d162-47e2-bf35-e6031ebf333b,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,14134000000.0,100000002,2024-10-01
082ce094-d960-4a70-961b-cb7cc5abf6c4,2024-09-28,e388d11f-d162-47e2-bf35-e6031ebf333b,5304317f-af42-412f-b838-b3268e944239,3-Propose,60,14134000000.0,100000002,2024-10-01
a52cabc4-9ce7-463a-8640-5427ddac110b,2024-10-05,e388d11f-d162-47e2-bf35-e6031ebf333b,5304317f-af42-412f-b838-b3268e944239,3-Propose,60,14134000000.0,100000002,2024-10-01
f73df91b-bd8f-4122-ae41-9c8314bf8f46,2024-10-12,e388d11f-d162-47e2-bf35-e6031ebf333b,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,14134000000.0,100000002,2024-10-01
1c914637-3997-4fda-b5a4-d815c34ce0ff,2024-10-19,e388d11f-d162-47e2-bf35-e6031ebf333b,5304317f-af42-412f-b838-b3268e944239,4-Close,85,14134000000.0,100000003,2024-10-01
8a292acb-cfa9-44a0-9e92-85037eea0bf0,2024-09-15,00f901be-3a37-4645-a5df-8d4a4b1b9e7c,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,9800700000.0,100000001,2024-10-01
ef3e0952-6e82-4445-968a-89d4f1435d69,2024-09-21,00f901be-3a37-4645-a5df-8d4a4b1b9e7c,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,9800700000.0,100000003,2024-10-01
0cc2fa26-13ff-4ff8-bc13-44e199a26957,2024-09-28,00f901be-3a37-4645-a5df-8d4a4b1b9e7c,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,9800700000.0,100000003,2024-10-01
5f57de9c-0d79-4093-8c5e-785688ecd131,2024-09-18,d607bb17-80cc-499e-bd40-466c91a38a10,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,104129200000.0,100000003,2024-10-04
0555cd43-f936-4c6a-8bf8-5b3646aae4c2,2024-09-21,d607bb17-80cc-499e-bd40-466c91a38a10,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,104129200000.0,100000002,2024-10-04
70050f93-777e-45ab-a4d8-657cc05d9598,2024-09-28,d607bb17-80cc-499e-bd40-466c91a38a10,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,104129200000.0,100000002,2024-10-04
aa55b5b3-1dfc-439b-8f20-e0f563cd5e1b,2024-10-05,d607bb17-80cc-499e-bd40-466c91a38a10,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,104129200000.0,100000003,2024-10-04
da702265-fb79-4367-b195-f73068344756,2024-09-21,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,23716800000.0,100000003,2024-10-07
5488333b-2254-483f-b8dd-572f797e042c,2024-09-28,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,23716800000.0,100000003,2024-10-07
23ac33af-17e7-4c00-9cfb-75ecd34bfbc6,2024-10-05,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,23716800000.0,100000002,2024-10-07
ef29d131-8573-42b0-a9ec-973d98834fe2,2024-10-12,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,23716800000.0,100000003,2024-10-07
34a0d836-ded8-4d16-be72-9e01080256fa,2024-10-19,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,90,23716800000.0,100000003,2024-10-07
27041d21-fef2-4358-9d20-0d2a28fa4981,2024-09-21,7450f00c-c846-45c1-a233-2726097c98e3,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1-Qualify,30,64201400000.0,100000001,2024-10-07
4806a14d-5375-48ad-a8e3-e5519364eb72,2024-09-28,7450f00c-c846-45c1-a233-2726097c98e3,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2-Develop,50,64201400000.0,100000002,2024-10-07
d5402c19-2897-4385-883a-2443e3adf2fb,2024-09-21,c16491f0-d11d-40f7-b427-0c94562fc272,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,24540600000.0,100000003,2024-10-07
28c1cd6e-70e3-4adf-b43a-e510ee69d5a6,2024-09-28,c16491f0-d11d-40f7-b427-0c94562fc272,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,24540600000.0,100000003,2024-10-07
6fde7d31-4171-4646-ba3d-ddc0fcf8afa1,2024-10-05,c16491f0-d11d-40f7-b427-0c94562fc272,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4-Close,80,24540600000.0,100000003,2024-10-07
459598d3-601c-4aae-8d77-1c78884b6ff5,2024-09-22,624c2f33-ddee-4cec-b3af-6b066c9460ac,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,65,9078500000.0,100000002,2024-10-08
9e0cf613-1546-48e5-bb77-21893abab629,2024-09-28,624c2f33-ddee-4cec-b3af-6b066c9460ac,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,65,9078500000.0,100000002,2024-10-08
a7ae00b1-f5b7-4e84-b153-55ded78add06,2024-10-05,624c2f33-ddee-4cec-b3af-6b066c9460ac,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,70,9078500000.0,100000002,2024-10-08
b1d192d1-0a3d-4cb8-a5ed-c96fed4c6ef4,2024-10-12,624c2f33-ddee-4cec-b3af-6b066c9460ac,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4-Close,90,9078500000.0,100000003,2024-10-08
f2c6fc30-bb25-411a-a3a1-6aadbdfdf0b6,2024-09-22,9f5367fb-82f6-41d9-8db8-e652c02ff878,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,116862000000.0,100000001,2024-10-08
cfd06e4f-47ab-480d-9165-17e2ae8dc791,2024-09-28,9f5367fb-82f6-41d9-8db8-e652c02ff878,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,116862000000.0,100000003,2024-10-08
17e84a53-013c-4824-814c-1eee2efdc015,2024-10-05,9f5367fb-82f6-41d9-8db8-e652c02ff878,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,116862000000.0,100000003,2024-10-08
bdc7c359-ad35-4fd0-85dd-b4e358e817ef,2024-10-12,9f5367fb-82f6-41d9-8db8-e652c02ff878,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,116862000000.0,100000003,2024-10-08
5e85c0dc-bf93-4d8d-b7e0-c16f86fd457a,2024-09-23,c9f8892c-f9c9-48ff-9c6e-cbd2771e996c,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,80,13515200000.0,100000003,2024-10-09
80ae0477-fc6c-4355-9a2f-d4a3e4753071,2024-09-28,c9f8892c-f9c9-48ff-9c6e-cbd2771e996c,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,13515200000.0,100000003,2024-10-09
51438560-c351-47b2-ae6a-7b32ed290d99,2024-09-23,930fd1fd-72ee-4462-9ce8-f06bc3f9a546,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,50789700000.0,100000003,2024-10-09
82f71fc9-c266-4ffd-8e85-a7d53b89a4f5,2024-09-28,930fd1fd-72ee-4462-9ce8-f06bc3f9a546,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,50789700000.0,100000003,2024-10-09
0175d981-87aa-4162-9563-91411b63d9e6,2024-10-05,930fd1fd-72ee-4462-9ce8-f06bc3f9a546,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,90,50789700000.0,100000003,2024-10-09
de537673-5e3f-4ec7-8abf-ae4af61a8c46,2024-09-25,f6a262c2-6770-4f35-9bc8-c7cb8b17e9ed,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,35,10868500000.0,100000001,2024-10-11
30c6ca05-62ba-4d67-a400-4f919cc893f9,2024-09-28,f6a262c2-6770-4f35-9bc8-c7cb8b17e9ed,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,10868500000.0,100000003,2024-10-11
c4310ddd-cd36-4f3b-92e0-8ed051737624,2024-10-05,f6a262c2-6770-4f35-9bc8-c7cb8b17e9ed,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,10868500000.0,100000003,2024-10-11
59d23f31-7c60-4faa-98e5-ef0b8f3ae537,2024-10-12,f6a262c2-6770-4f35-9bc8-c7cb8b17e9ed,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,90,10868500000.0,100000003,2024-10-11
d4cdf91b-907b-4286-b5c5-71aa285ff996,2024-09-25,900e0786-0aa3-4c8a-ae5e-ae54d08cd4b1,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,35602400000.0,100000003,2024-10-11
122bd073-49fa-4f06-a810-b3cbf84ba4e1,2024-09-28,900e0786-0aa3-4c8a-ae5e-ae54d08cd4b1,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,35602400000.0,100000003,2024-10-11
6d680a1c-3619-4d80-8eae-0439a863da0f,2024-10-05,900e0786-0aa3-4c8a-ae5e-ae54d08cd4b1,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,35602400000.0,100000003,2024-10-11
cd4d475e-6a88-4c46-b986-16f51b072b29,2024-09-26,44239cd4-9767-4ed8-a478-329586393390,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,35,103848200000.0,100000001,2024-10-12
728adc3d-24a8-4550-8b6e-7c599234c7c4,2024-09-28,44239cd4-9767-4ed8-a478-329586393390,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,103848200000.0,100000002,2024-10-12
7d86d104-2b5d-4716-9c0f-e54b58544c3a,2024-10-05,44239cd4-9767-4ed8-a478-329586393390,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,80,103848200000.0,100000003,2024-10-12
0c1c78e7-ed2d-42eb-a9ed-7ba24f3d3990,2024-10-12,44239cd4-9767-4ed8-a478-329586393390,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,103848200000.0,100000003,2024-10-12
5ed21d4c-21dc-40f9-b725-465e837d84fb,2024-09-26,f82f9674-0427-42d9-8b0a-dcaf15970500,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,85,5909300000.0,100000003,2024-10-12
c851a77c-b066-426e-acf3-24d5a1354e25,2024-09-28,f82f9674-0427-42d9-8b0a-dcaf15970500,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,5909300000.0,100000003,2024-10-12
ddd629e4-be61-49bc-a19b-62e265f241d4,2024-10-05,f82f9674-0427-42d9-8b0a-dcaf15970500,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,5909300000.0,100000003,2024-10-12
1cb0dd20-5ce0-4199-a6dc-f095be621d8c,2024-09-28,c0135411-2650-499d-ab51-d5b401946e64,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,36444400000.0,100000002,2024-10-14
c5e3f524-41dd-4517-a192-023b91426c7d,2024-10-05,c0135411-2650-499d-ab51-d5b401946e64,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,36444400000.0,100000003,2024-10-14
eac62d03-f84e-48f9-a97f-a32e229721a9,2024-10-12,c0135411-2650-499d-ab51-d5b401946e64,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,80,36444400000.0,100000003,2024-10-14
81c23330-5450-4510-afd8-5485970f1058,2024-10-19,c0135411-2650-499d-ab51-d5b401946e64,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,65,36444400000.0,100000002,2024-10-14
6ec142ca-1f1d-4fa9-a2da-73bea19139ec,2024-10-26,c0135411-2650-499d-ab51-d5b401946e64,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,65,36444400000.0,100000002,2024-10-14
101b14a7-1bc9-492b-a556-ada07231720f,2024-11-02,c0135411-2650-499d-ab51-d5b401946e64,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4-Close,95,36444400000.0,100000003,2024-10-14
ea7aa9ed-2455-4113-8af2-c75df6e39260,2024-09-28,050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1-Qualify,30,24479800000.0,100000001,2024-10-14
436c836a-ccab-4b5f-9575-ef18535a7e7a,2024-10-05,050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2-Develop,50,24479800000.0,100000002,2024-10-14
54d25b61-0ce7-4887-865e-2e70a2f291f8,2024-10-12,050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2-Develop,45,24479800000.0,100000001,2024-10-14
5864f696-f291-4077-b773-6f87b2003c36,2024-10-19,050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2-Develop,55,24479800000.0,100000002,2024-10-14
a3382729-cd4e-4ad8-9d98-b4b234d3e3be,2024-09-28,5424b149-f88c-4bbe-964d-d2e59e20d3db,5304317f-af42-412f-b838-b3268e944239,3-Propose,60,32385300000.0,100000002,2024-10-14
1b1a14b6-3c2f-450f-83ac-34f821589df4,2024-10-05,5424b149-f88c-4bbe-964d-d2e59e20d3db,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,32385300000.0,100000002,2024-10-14
7319ce35-6a52-47d5-8625-935fc734a5b4,2024-10-12,5424b149-f88c-4bbe-964d-d2e59e20d3db,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,32385300000.0,100000002,2024-10-14
c92d313f-bb66-4aec-94ea-6d806ce136ea,2024-10-19,5424b149-f88c-4bbe-964d-d2e59e20d3db,5304317f-af42-412f-b838-b3268e944239,4-Close,90,32385300000.0,100000003,2024-10-14
281aca54-a1fd-4742-8819-fa9960db057b,2024-09-29,4ea623e3-47b2-4835-b655-4281d10ef70c,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,89589100000.0,100000003,2024-10-15
9bd2e9ae-b584-4e0e-8ac2-f47ef283a8a2,2024-10-05,4ea623e3-47b2-4835-b655-4281d10ef70c,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,89589100000.0,100000003,2024-10-15
a6972800-f20a-4a14-af25-29d5d957f7c8,2024-10-12,4ea623e3-47b2-4835-b655-4281d10ef70c,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,89589100000.0,100000003,2024-10-15
eff1d130-2561-4ee6-b708-e237c50e8a5e,2024-09-29,98692735-ff68-40a2-925d-81aa4c3cf681,5304317f-af42-412f-b838-b3268e944239,3-Propose,60,8250100000.0,100000002,2024-10-15
ce4a7635-2c6c-4b91-86df-af7dc87208ef,2024-10-05,98692735-ff68-40a2-925d-81aa4c3cf681,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,8250100000.0,100000002,2024-10-15
6d1eb722-60ab-4c7f-847b-90ed77eba921,2024-10-12,98692735-ff68-40a2-925d-81aa4c3cf681,5304317f-af42-412f-b838-b3268e944239,4-Close,85,8250100000.0,100000003,2024-10-15
e479efe5-d9e4-4318-81be-09d0538c37d8,2024-09-30,4a1eb843-a1ae-410b-88c7-8c39bbcf7d2c,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,30106800000.0,100000001,2024-10-16
5bee3490-4b3c-44f1-903e-b26ef708c172,2024-10-05,4a1eb843-a1ae-410b-88c7-8c39bbcf7d2c,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,30106800000.0,100000003,2024-10-16
7bf97c14-c536-44b3-9d66-713dd0e34696,2024-10-02,fbb5ac74-2c15-4ef5-8d9a-0bcbfd74f325,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,70475700000.0,100000001,2024-10-18
9ad3a383-4da2-47f5-9e5b-c5e5abbc7c04,2024-10-05,fbb5ac74-2c15-4ef5-8d9a-0bcbfd74f325,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,70475700000.0,100000003,2024-10-18
aa1f3a39-2615-41a5-a267-a276e6d13d2c,2024-10-12,fbb5ac74-2c15-4ef5-8d9a-0bcbfd74f325,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,70,70475700000.0,100000002,2024-10-18
