opportunityid,name,customerid,customeridtype,originatingleadid,campaignid,ownerid,createdon,estimatedclosedate,estimatedvalue,ahn_productgroup,ahn_tonnage,ahn_isrepeatbusiness,transactioncurrencyid,actualclosedate,actualvalue,ahn_lossreason,statecode,statuscode,closeprobability,salesstage,stepname,msdyn_forecastcategory,modifiedon
f6a262c2-6770-4f35-9bc8-c7cb8b17e9ed,25 t Galvanized Sheet - Nikan-Chakad Press Works,b635592c-bfac-483b-8a04-068ddd87547d,account,a242e494-9ca8-464f-83ec-99dd98628425,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-25T04:35:00Z,2024-10-11,10868500000.0,100000004,25.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-17,,100000000.0,2,5,0,3,4-Close,100000006,2024-10-17T06:19:00Z
900e0786-0aa3-4c8a-ae5e-ae54d08cd4b1,110 t Hot-Rolled Sheet - Diba Pipe Works Group,eb105574-3b8e-4686-a9ec-f49c5224bc01,account,4e630ebf-2b46-430a-a54b-d7ea443ec2bb,649f7d88-8989-45ab-be2b-34d82db0728d,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-25T04:41:00Z,2024-10-11,35602400000.0,100000002,110.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-07,35944044000.0,,1,3,100,3,4-Close,100000005,2024-10-07T11:32:00Z
44239cd4-9767-4ed8-a478-329586393390,305 t Hot-Rolled Sheet - Sabalan Loleh Sazi Co.,0faea29a-04a5-464c-bd7f-c8e64086d68b,account,33b35cf6-29ef-4f81-a210-d828b66b37c0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-26T11:31:00Z,2024-10-12,103848200000.0,100000002,305.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-13,,100000000.0,2,5,0,3,4-Close,100000006,2024-10-13T09:14:00Z
f82f9674-0427-42d9-8b0a-dcaf15970500,20 t Beams & Sections - Raman-Laleh Steel Structures,74799ed4-1a43-44bb-86b6-c38c5eca0ea3,account,93f82386-003f-43ee-a368-854ba1319f08,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-26T12:33:00Z,2024-10-12,5909300000.0,100000001,20.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-09,6023380000.0,,1,3,100,3,4-Close,100000005,2024-10-09T06:56:00Z
c0135411-2650-499d-ab51-d5b401946e64,110 t Hot-Rolled Sheet - Hirad Construction Ltd.,0d18ab95-668c-4477-8b95-017c5dae1201,account,e280ea23-d770-4e6e-a54c-b568784f7e7e,649f7d88-8989-45ab-be2b-34d82db0728d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-09-28T04:31:00Z,2024-10-14,36444400000.0,100000002,110.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-07,,100000000.0,2,5,0,3,4-Close,100000006,2024-11-07T09:40:00Z
050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,75 t Hot-Rolled Sheet - Arvand Profile Works Co.,2c164dac-6508-4414-b3d2-57938025eb36,account,706ee9a0-5ea4-49df-a749-7654fecdd103,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-09-28T06:29:00Z,2024-10-14,24479800000.0,100000002,75.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-19,,100000002.0,2,5,0,1,2-Develop,100000006,2024-10-19T07:15:00Z
5424b149-f88c-4bbe-964d-d2e59e20d3db,100 t Beams & Sections - Kavir Sabz-Kian Sakhteman,f20eda5a-5f7a-4611-b00e-aba654032982,account,a2fafb69-e35d-4d8b-a8e2-6a151a1b31b1,649f7d88-8989-45ab-be2b-34d82db0728d,5304317f-af42-412f-b838-b3268e944239,2024-09-28T08:07:00Z,2024-10-14,32385300000.0,100000001,100.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-19,,100000003.0,2,4,0,3,4-Close,100000006,2024-10-19T12:02:00Z
4ea623e3-47b2-4835-b655-4281d10ef70c,255 t Pipes & Profiles - Sabalan Foolad Trading Group,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,account,01d39216-2f82-4fd6-93ae-22403573fdb6,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-29T06:41:00Z,2024-10-15,89589100000.0,100000005,255.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-12,90868960000.0,,1,3,100,3,4-Close,100000005,2024-10-12T06:56:00Z
98692735-ff68-40a2-925d-81aa4c3cf681,25 t Hot-Rolled Sheet - Darya-Sahand Steel Structures,6c32e888-f4bd-4373-9e04-aa492f166543,account,ffb377bc-9078-4212-8983-fd671075ac32,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,5304317f-af42-412f-b838-b3268e944239,2024-09-29T10:46:00Z,2024-10-15,8250100000.0,100000002,25.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-13,,100000001.0,2,5,0,3,4-Close,100000006,2024-10-13T10:24:00Z
4a1eb843-a1ae-410b-88c7-8c39bbcf7d2c,100 t Beams & Sections - Fardis-Dena Eskelet Felezi,d9ae029a-edff-4902-9693-090fde366fb7,account,9a068ba9-5474-463b-90ee-d2a25e3e21ee,649f7d88-8989-45ab-be2b-34d82db0728d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-30T12:06:00Z,2024-10-16,30106800000.0,100000001,100.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-09,,100000004.0,2,4,0,2,3-Propose,100000006,2024-10-09T10:31:00Z
fbb5ac74-2c15-4ef5-8d9a-0bcbfd74f325,210 t Hot-Rolled Sheet - Mahtab Tube Mills Co.,904ee7f6-da42-44e8-adf9-5944d39d1b14,account,106725b0-b0b0-4b20-bd34-3e97663849db,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-02T13:14:00Z,2024-10-18,70475700000.0,100000002,210.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-19,,100000001.0,2,5,0,3,4-Close,100000006,2024-10-19T04:58:00Z
33ab6ceb-1cf0-4f03-802f-74068c13ea4e,170 t Hot-Rolled Sheet - Pardis Ahan Bazar Ltd.,9db51ce2-8797-4353-97d6-7d9288c55582,account,837f9bc8-4911-4cde-be10-654048d7f57e,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-03T07:20:00Z,2024-10-19,57808900000.0,100000002,170.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-24,57451804000.0,,1,3,100,3,4-Close,100000005,2024-10-24T09:35:00Z
99a2eeee-e5fa-4aa9-b3b5-cb686059f8d9,95 t Hot-Rolled Sheet - Parsian Eskelet Felezi Ltd.,e7e646c7-0158-4463-9d87-76a072d78bdd,account,014212cc-d07b-454e-bd82-c6fd79c0009b,649f7d88-8989-45ab-be2b-34d82db0728d,5304317f-af42-412f-b838-b3268e944239,2024-10-05T05:14:00Z,2024-10-21,31838000000.0,100000002,95.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-05,,100000001.0,2,5,0,3,4-Close,100000006,2024-11-05T08:01:00Z
75737b6c-0fb8-4e08-bf21-6c151443e283,20 t Pipes & Profiles - Mehrgan Agri-Steel Ltd.,603f2c7a-372d-4833-9ce7-160aef16b665,account,0e5650c3-492f-4756-a037-c111ccc2afef,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-05T05:32:00Z,2024-10-21,7316900000.0,100000005,20.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-19,,100000001.0,2,5,0,3,4-Close,100000006,2024-10-19T06:18:00Z
df40ab5d-819a-4f42-ba51-f278e7b86544,175 t Hot-Rolled Sheet - Arvand Foolad Trading Ltd.,fe8702cd-7a9b-4f90-a059-f07ac1d10053,account,1c036ebe-4384-4061-ae9f-59935c8bfec4,649f7d88-8989-45ab-be2b-34d82db0728d,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-05T06:11:00Z,2024-10-21,58891500000.0,100000002,175.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-12,58768253000.0,,1,3,100,3,4-Close,100000005,2024-10-12T08:37:00Z
f2da5c53-821f-4d01-8be4-f91422327bb3,84 t Hot-Rolled Sheet - Sepehr Appliance Components Ltd.,ac0d5bc8-a8c7-4df3-8b69-26312bda49c1,account,212132b3-30d0-4f88-98b4-d74d06f880eb,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-05T07:29:00Z,2024-10-21,28474900000.0,100000002,84.5,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-16,,100000001.0,2,5,0,2,3-Propose,100000006,2024-10-16T06:53:00Z
26c0bad2-4791-4825-b010-dbfaa6b6ef9e,50 t Wire Rod - Espadana Ahan Bazar Group,682f4a0a-b5cf-4e9d-946d-e3a8a173ba1a,account,a59b7d72-45ab-4c0d-82b8-f53b2f192ad2,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-05T07:45:00Z,2024-10-21,12819900000.0,100000006,50.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-07,,100000000.0,2,5,0,3,4-Close,100000006,2024-11-07T09:52:00Z
d1300e62-2cfb-441e-9b02-c29637dbb397,110 t Pipes & Profiles - Parsian Iron & Steel Supply Group,19dad534-be2b-4dee-b848-c332ee1caec8,account,6b2b0c27-1eec-4480-aab1-803803f89c7b,c3093b6e-37e9-42e2-935a-c07aaa0217d0,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-05T09:14:00Z,2024-10-21,39767600000.0,100000005,110.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-26,,100000002.0,2,5,0,1,2-Develop,100000006,2024-10-26T12:22:00Z
9bcb3032-e24e-4ead-af20-df26f36f9bc7,70 t Rebar - Laleh Steel Trading Industries,04d340e8-7ecf-4fc6-a249-a5869c186d49,account,9696e833-4728-4df6-8532-499e08a43ec0,c3093b6e-37e9-42e2-935a-c07aaa0217d0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-05T13:15:00Z,2024-10-21,17858900000.0,100000000,70.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-12,,100000000.0,2,5,0,1,2-Develop,100000006,2024-10-12T07:17:00Z
c6af6852-c571-4091-a587-cb1289dc3fe5,65 t Beams & Sections - Darya-Sahand Steel Structures,6c32e888-f4bd-4373-9e04-aa492f166543,account,5f004cfb-fdfa-45c1-91f5-691a76e9403f,649f7d88-8989-45ab-be2b-34d82db0728d,5304317f-af42-412f-b838-b3268e944239,2024-10-07T05:27:00Z,2024-10-23,20090900000.0,100000001,65.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-13,20090860000.0,,1,3,100,3,4-Close,100000005,2024-10-13T05:10:00Z
ca498604-7092-4c28-a845-72f565a2ea25,80 t Pipes & Profiles - Darya Iron & Steel Supply Ltd.,705f052b-d682-40b4-bbb7-cc429cba7bc6,account,e008e8ed-3ecf-4f0a-b80e-c19dfbb713fd,86879aa9-14f5-43d0-8991-2032df85c777,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-10T09:17:00Z,2024-10-26,28557000000.0,100000005,80.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-04,,100000000.0,2,5,0,3,4-Close,100000006,2024-11-04T09:13:00Z
b51f81c1-a320-4090-81bc-940061ab57d8,25 t Beams & Sections - Elham-Ilia Eskelet Felezi,e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,account,7eb212b7-e283-4ffc-a31f-f2e958b95614,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-12T08:41:00Z,2024-10-28,8249500000.0,100000001,25.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-24,8215764000.0,,1,3,100,3,4-Close,100000005,2024-10-24T13:09:00Z
83fbc4ab-9ec0-4b56-8cac-575e3d8e3a9c,220 t Rebar - Orang Contracting Industries,2ff3cde4-6aa4-4c9f-9217-04753d959e3f,account,ae7f87cb-7c3f-4866-a501-17576281116f,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-12T13:08:00Z,2024-10-28,59040200000.0,100000000,219.5,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-30,58800218000.0,,1,3,100,3,4-Close,100000005,2024-10-30T11:56:00Z
2fd4b066-0ef0-4398-bfe7-8b0f7405da66,100 t Rebar - Kavir Sabz Rail & Road Projects Group,935d1c24-0246-4d11-97ab-d79712886be9,account,1f75214a-f058-4d1b-817e-26a4888a711c,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-13T11:21:00Z,2024-11-30,28063500000.0,100000000,100.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-12-03,28339591000.0,,1,3,100,3,4-Close,100000005,2024-12-03T08:45:00Z
08303126-82ec-4f42-9a40-77920209f205,50 t Galvanized Sheet - Espadana Loleh Sazi Ltd.,9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,account,592c6a0e-14d4-4d3a-8b40-fcdd9cd2da08,74797b61-2737-4b52-ba6a-210722319050,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-14T07:10:00Z,2024-10-30,22464100000.0,100000004,50.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-21,23098877000.0,,1,3,100,3,4-Close,100000005,2024-11-21T13:04:00Z
78036104-2b64-4d93-b4ac-c51f1c1611c5,75 t Hot-Rolled Sheet - Gohar-Tirdad Fabrication Works,0290220b-9e7e-4520-b1ec-3c1c04947595,account,af976123-8684-4d76-8dcd-7f27322abec8,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-14T11:47:00Z,2024-10-30,25812900000.0,100000002,75.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-24,26895179000.0,,1,3,100,3,4-Close,100000005,2024-11-24T10:25:00Z
8ba6bffc-3819-4da3-bebe-21f0b0925999,65 t Cold-Rolled Sheet - Iman Appliance Components Ltd.,5354f30f-409c-4120-a18a-ab8219e4d432,account,6135d80a-4b47-4a0b-8baa-b659a06fda4b,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-15T08:23:00Z,2024-10-31,26489600000.0,100000003,65.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-07,26833158000.0,,1,3,100,3,4-Close,100000005,2024-11-07T11:50:00Z
1caa2ddb-c30c-4876-85a6-022fbfd53346,80 t Cold-Rolled Sheet - Tous-Farazan Auto Parts Mfg.,291022d3-eca8-4ba9-96a0-faa54fbe6dca,account,ffa8e93a-188c-46e9-affc-0282b816815f,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-15T10:36:00Z,2024-10-31,31361300000.0,100000003,80.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-28,,100000000.0,2,5,0,3,4-Close,100000006,2024-10-28T07:46:00Z
f238bb58-d7b1-4fd7-98b0-8e2d5c11434f,20 t Rebar - Pouya-Rahyab Builders,0c7b981e-1d93-4e25-84b4-fa5643bf9523,account,009af9ba-8015-4e13-b4e4-9cb1966a58d6,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-16T06:19:00Z,2024-11-01,5534600000.0,100000000,20.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-13,,100000006.0,2,4,0,3,4-Close,100000006,2024-11-13T11:23:00Z
89f5f2ec-054f-422c-98af-e5395ab6b863,50 t Rebar - Nima Sakhteman Industries,e716eb38-581f-43df-be71-bda810128b96,account,3da325e2-bc46-40bd-9842-20f1d3105f4f,5c9deee0-b42a-4456-8736-5a84725e134d,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-16T09:59:00Z,2024-11-01,12408000000.0,100000000,50.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-24,12407950000.0,,1,3,100,3,4-Close,100000005,2024-10-24T07:33:00Z
5fb921af-6831-4ce5-bf68-d20d716727b8,70 t Cold-Rolled Sheet - Golestan Appliance Components Group,45044404-fb7a-4a14-bc87-b2c32c779434,account,8bcbc7d2-745b-49ba-84ad-0ca199a3b137,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-16T12:55:00Z,2024-11-01,28589200000.0,100000003,70.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-29,28530901000.0,,1,3,100,3,4-Close,100000005,2024-10-29T08:46:00Z
7dac893d-6942-46db-b2da-52c6915b3cd3,80 t Rebar - Darya Iron & Steel Supply Co.,7d68fb16-11a0-406c-abe0-a95329f32051,account,20fcfc53-0e04-47be-a070-931c3ccb9d66,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-19T12:47:00Z,2024-11-04,20646200000.0,100000000,80.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-02,21259997000.0,,1,3,100,3,4-Close,100000005,2024-11-02T11:14:00Z
737f718a-ad6a-400c-ba20-97bd1a9fdb8e,170 t Hot-Rolled Sheet - Bamdad Steel Merchants Industries,51f4a724-9950-4858-88ca-c260b3f5a21c,account,380a1bb7-d653-44bb-8bfc-a0caf1613bab,74797b61-2737-4b52-ba6a-210722319050,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-20T07:50:00Z,2024-11-05,58241400000.0,100000002,170.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-29,58122360000.0,,1,3,100,3,4-Close,100000005,2024-10-29T09:57:00Z
c89e3801-7af6-4542-8277-ff741329d3a2,50 t Galvanized Sheet - Farnam Auto Parts Mfg.,ff4625af-bd20-463b-b275-b5f3d436a7a8,account,575eba77-0d53-46d1-a9d5-4ab506b2d29c,1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-22T07:07:00Z,2024-11-07,23894000000.0,100000004,50.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-06,,100000000.0,2,5,0,2,3-Propose,100000006,2024-11-06T04:39:00Z
7d86b46c-eee4-4f6a-bb66-ff200510ad2e,45 t Hot-Rolled Sheet - Atlas Fabrication Works Group,902f3465-0b57-4720-9cd8-758ba5a1c825,account,cff2b1c4-e53f-4644-b39e-4df25c0a1feb,c5144d98-b41c-404f-a346-f415e5267a2b,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-22T10:51:00Z,2024-11-07,15277000000.0,100000002,45.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-04,,100000006.0,2,4,0,3,4-Close,100000006,2024-11-04T05:59:00Z
2bf4870c-6465-4f73-a57a-21429c3e8d17,85 t Rebar - Sabalan Abadgaran Ltd.,37f25d36-8bdd-4ee3-b0fd-6672b80f16c5,account,929d6377-1cfb-455f-82c4-2e488cbadae5,c5144d98-b41c-404f-a346-f415e5267a2b,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-23T05:33:00Z,2024-11-08,21539200000.0,100000000,85.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-29,,100000000.0,2,5,0,1,2-Develop,100000006,2024-10-29T11:32:00Z
36d47214-d8ff-4063-ac4e-f44ac528ecf1,120 t Galvanized Sheet - Mahan Profile Sazan Ltd.,0f3f0f48-52d6-4779-9e43-79cbd8230076,account,573bfc17-2167-435e-8e73-34f233932b6c,c5144d98-b41c-404f-a346-f415e5267a2b,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-23T07:39:00Z,2024-11-08,54251100000.0,100000004,120.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-18,,100000005.0,2,4,0,3,4-Close,100000006,2024-11-18T12:38:00Z
46d2696a-bc8f-4da8-a92b-e777c65dd413,185 t Hot-Rolled Sheet - Borna Pipe Works Ltd.,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,account,0274ce40-e090-46b6-b186-a5a8d6ee526b,c5144d98-b41c-404f-a346-f415e5267a2b,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-23T09:29:00Z,2024-11-08,60687000000.0,100000002,185.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-02,63018805000.0,,1,3,100,3,4-Close,100000005,2024-11-02T13:10:00Z
daf816d7-c346-439b-a89f-c1da16722869,95 t Rebar - Laleh Contracting Group,c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,account,5e717fca-020a-4497-b4ed-51458d9765c7,c5144d98-b41c-404f-a346-f415e5267a2b,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-23T10:23:00Z,2024-11-08,24947200000.0,100000000,95.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-16,25585696000.0,,1,3,100,3,4-Close,100000005,2024-11-16T08:56:00Z
5f9a8e6c-cc39-4b30-b134-f6193d10571a,25 t Beams & Sections - Pouya Construction Co.,5fb8944d-de00-48aa-8439-6fc0c26e2706,account,e9d6bb7e-361d-4014-b114-56de301c8db3,c5144d98-b41c-404f-a346-f415e5267a2b,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-24T04:57:00Z,2024-11-09,7580200000.0,100000001,25.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-09,,100000005.0,2,4,0,3,4-Close,100000006,2024-11-09T08:25:00Z
ad4e4ff8-8736-4422-b74e-e609d86fd87e,140 t Rebar - Kimia Contracting Industries,e8b77f7b-7321-4f6b-8a80-76ece5582e16,account,ac5f12ef-8085-4147-9e91-0f365f705b25,c5144d98-b41c-404f-a346-f415e5267a2b,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-24T07:50:00Z,2024-11-09,37188900000.0,100000000,140.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-18,38192070000.0,,1,3,100,3,4-Close,100000005,2024-11-18T09:18:00Z
85d438ce-9a87-4ebf-946b-6e101d2f82d1,70 t Rebar - Orang Builders Group,16591c89-21eb-4aa9-9a2b-d69c450f69ee,account,277eb0aa-a247-441d-88ad-0899b630794d,c5144d98-b41c-404f-a346-f415e5267a2b,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-24T09:03:00Z,2024-11-09,18504200000.0,100000000,70.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-02,19103727000.0,,1,3,100,3,4-Close,100000005,2024-11-02T05:20:00Z
abb240db-7171-4825-b63a-520169ceba2d,85 t Rebar - Hirad Steel Depot Co.,2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,account,5d696bc8-dc54-459b-86bb-42c7d8b2f8b6,c5144d98-b41c-404f-a346-f415e5267a2b,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-24T10:04:00Z,2024-11-09,21897800000.0,100000000,85.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-18,22437316000.0,,1,3,100,3,4-Close,100000005,2024-11-18T11:52:00Z
c3f66c68-79ce-4112-9926-43508cfccda2,60 t Hot-Rolled Sheet - Borna Steel Structures Co.,e2c328aa-3310-4475-8a86-22250b36e356,account,35adde88-43e4-4668-82ea-d2df725656e3,c5144d98-b41c-404f-a346-f415e5267a2b,5304317f-af42-412f-b838-b3268e944239,2024-10-24T10:31:00Z,2024-11-09,20098200000.0,100000002,60.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-10,20766167000.0,,1,3,100,3,4-Close,100000005,2024-11-10T05:28:00Z
4b2e7986-d743-42a7-a1b7-4c92fdcc48a5,375 t Rebar - Rastin Sakhteman Ltd.,7317591a-3283-4aa4-a212-ab7c9d361cb6,account,a84554c3-a3f6-4c61-afb7-0dab2f383b43,c5144d98-b41c-404f-a346-f415e5267a2b,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-24T10:56:00Z,2024-11-09,96907700000.0,100000000,375.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-25,99604317000.0,,1,3,100,3,4-Close,100000005,2024-11-25T12:40:00Z
e2c38f89-f4e2-4ffb-82fd-089927aa6b24,95 t Rebar - Taban Sazeh Ltd.,ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,account,a5b40983-3eeb-404a-9df2-372e9e825aae,c5144d98-b41c-404f-a346-f415e5267a2b,5304317f-af42-412f-b838-b3268e944239,2024-10-24T11:38:00Z,2024-11-09,24910300000.0,100000000,95.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-19,25631753000.0,,1,3,100,3,4-Close,100000005,2024-11-19T07:05:00Z
7c142149-da02-4f54-84d6-5a2123e2c160,35 t Galvanized Sheet - Zarrin Auto Parts Mfg.,89a3c811-895c-4fde-a3fa-40691519fd38,account,495743a2-81b1-4b80-a5e1-b0f5ca0ee8c4,c5144d98-b41c-404f-a346-f415e5267a2b,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-10-26T04:49:00Z,2024-11-11,16911900000.0,100000004,35.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-07,17390212000.0,,1,3,100,3,4-Close,100000005,2024-11-07T07:19:00Z
f06dc5f3-f636-4fe5-9387-7d9e815c3d94,264 t Beams & Sections - Javid Urban Infrastructure Co.,d5f0fb6a-4596-4a75-b4df-b83ff659f188,account,bbaa574f-e0e3-45ce-84af-ecb79f2ebefc,c5144d98-b41c-404f-a346-f415e5267a2b,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-26T04:53:00Z,2024-12-13,85661000000.0,100000001,264.5,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-04-17,100413159000.0,,1,3,100,3,4-Close,100000005,2025-04-17T05:11:00Z
743d0ed3-5540-4f98-b8d8-b584ce04663f,65 t Rebar - Tarava Eskelet Felezi Group,d02c75f9-198d-43a4-8cd2-0e4376dae194,account,13365c0c-82ff-4f2e-878f-07cf170fa87b,c5144d98-b41c-404f-a346-f415e5267a2b,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-10-26T05:12:00Z,2024-11-11,17520200000.0,100000000,65.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-26,18010591000.0,,1,3,100,3,4-Close,100000005,2024-11-26T05:33:00Z
