salesorderdetailid,salesorderid,productid,uomid,quantity,priceperunit,baseamount,manualdiscountamount,extendedamount,ahn_costperton,sequencenumber,transactioncurrencyid
7e65e275-70ca-4d26-9ca3-a9c18b26cc8d,1fe82970-5264-479d-8444-9da1094e271a,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,68.5,270400000.0,18522400000.0,1185989000.0,17336411000.0,243287000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
01b05586-6186-4d77-a147-da0629615636,c737c4fa-a38b-4284-afe1-da1a7823d81f,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,69.0,278500000.0,19216500000.0,1411280000.0,17805220000.0,250860000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
371bcd26-e0fb-4cfa-aea1-7568e12579e5,c737c4fa-a38b-4284-afe1-da1a7823d81f,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,21.0,292000000.0,6132000000.0,450341000.0,5681659000.0,265166000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ebdc963f-ec09-4ee8-a60d-ca7137be1793,e7f1b740-657d-4528-82b1-df91850bdd6e,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,130.0,334700000.0,43511000000.0,1463965000.0,42047035000.0,300394000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1e1461e2-9182-4f85-b100-f0364fa999ea,f1982a1e-a734-468d-b692-e469a45c2576,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,26.5,374000000.0,9911000000.0,410795000.0,9500205000.0,326525000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d22a7420-5b14-48b2-9379-99333f2bef64,f1982a1e-a734-468d-b692-e469a45c2576,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,19.5,357200000.0,6965400000.0,288705000.0,6676695000.0,323842000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
322c1995-57b5-43b9-a3fd-e9bf6187fc95,f1982a1e-a734-468d-b692-e469a45c2576,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,23.5,356300000.0,8373050000.0,347049000.0,8026001000.0,316720000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1fc665f-b12b-4cc3-adfc-56ab323f54b5,24c75676-169d-46c3-89d6-29006ee7518a,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,70.0,357200000.0,25004000000.0,1035825000.0,23968175000.0,323842000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8338b77c-77f1-47f4-9eee-2da0464f9c60,8e55a9db-8e04-4430-a205-b500e567e354,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,100.0,345000000.0,34500000000.0,1035100000.0,33464900000.0,307348000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
416968f2-b771-43f5-bdf6-75a1c34aace7,d16c0a67-a5fd-499b-833b-4d4316b6556f,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,210.0,353000000.0,74130000000.0,2738159000.0,71391841000.0,322548000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f8d3fd11-b508-4a6b-868d-d40027187cb4,675bb586-f70e-4b43-a66e-a696322f04e6,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.0,484400000.0,19376000000.0,387547000.0,18988453000.0,412587000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c3e45ead-3117-483b-9114-670ac49d82d4,86c6855b-a041-4f85-966c-c616b14d63b3,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,31.0,292000000.0,9052000000.0,197774000.0,8854226000.0,265166000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7d939246-6c3a-450b-91d6-710d5e0243ce,86c6855b-a041-4f85-966c-c616b14d63b3,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,59.0,270400000.0,15953600000.0,348565000.0,15605035000.0,243287000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7600edca-eac5-4155-aea4-660f249cfba5,0e6a1812-9c4f-4a37-932d-02319c5659d1,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,75.0,334700000.0,25102500000.0,975617000.0,24126883000.0,300394000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7617d328-868a-4d10-b36e-47cd93b634c4,eb8e8311-1ce6-4dbb-92f0-633fe31c06da,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,105.5,374000000.0,39457000000.0,1090021000.0,38366979000.0,326525000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4743eace-ebc3-4609-b030-5c140feeb142,eb8e8311-1ce6-4dbb-92f0-633fe31c06da,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,219.5,356300000.0,78207850000.0,2160535000.0,76047315000.0,316720000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6919cff2-3735-4803-af59-c3cec0a91574,ed4f23ec-70a6-4d66-9737-21715b932740,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,80.0,356300000.0,28504000000.0,1344248000.0,27159752000.0,316720000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ed799a10-a419-48e5-9c5f-bcb69235eb00,b89cd9fd-ded0-4368-b1f0-ef7f1373ec3a,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,95.5,383000000.0,36576500000.0,1625257000.0,34951243000.0,332761000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cac7ec48-a6e9-4afb-a218-091af8b7aa63,b89cd9fd-ded0-4368-b1f0-ef7f1373ec3a,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,81.0,401700000.0,32537700000.0,1445795000.0,31091905000.0,344486000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d85e183e-803e-40ba-91c4-d471d7fa531b,b89cd9fd-ded0-4368-b1f0-ef7f1373ec3a,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,73.0,381900000.0,27878700000.0,1238775000.0,26639925000.0,334193000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e26074f7-cd4c-4c5a-a79e-22dc6f0dd1e0,5f7a51ba-7f33-4ead-a808-9c29e55ed31a,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,13.0,278500000.0,3620500000.0,85091000.0,3535409000.0,250860000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0590e87c-2ff8-4c17-9ed0-1a38e7b62d67,5f7a51ba-7f33-4ead-a808-9c29e55ed31a,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,7.5,281600000.0,2112000000.0,49637000.0,2062363000.0,254788000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
51bebb83-7374-488e-9d15-c40429ec7788,5f7a51ba-7f33-4ead-a808-9c29e55ed31a,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,34.5,276600000.0,9542700000.0,224277000.0,9318423000.0,250112000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e4238fa3-772b-40d5-a5e6-ae053a3899c3,240a2db9-c6ac-4fa0-94b4-f289317bfb2d,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,38.0,292000000.0,11096000000.0,278639000.0,10817361000.0,265166000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5d9bf75e-eaa4-4083-bb4b-f1adec6842b4,240a2db9-c6ac-4fa0-94b4-f289317bfb2d,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,102.0,270400000.0,27580800000.0,692601000.0,26888199000.0,243287000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3263f779-c70d-4488-a857-b3c5f0d5cc6b,71e7f679-4cf2-4c15-b0fa-4d187c3772a1,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,178.0,274400000.0,48843200000.0,1470242000.0,47372958000.0,258621000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b89764b7-a8b0-456a-b21e-2ae8958d861d,71e7f679-4cf2-4c15-b0fa-4d187c3772a1,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,109.0,281900000.0,30727100000.0,924925000.0,29802175000.0,265353000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ff66a6b9-f80c-4164-b43a-9ab013cd1ebd,71e7f679-4cf2-4c15-b0fa-4d187c3772a1,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,543.0,278000000.0,150954000000.0,4543907000.0,146410093000.0,263296000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
589c898f-1d00-4b24-859b-2bca5167d5c6,db88d6ff-6799-46f8-b8a2-8fa08801646e,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,25.0,281600000.0,7040000000.0,215458000.0,6824542000.0,254788000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b00e3c1e-d098-4e9e-a5bb-fc56fee930df,1b657a6b-0978-4000-b68e-974d6a2f3280,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,46.5,357200000.0,16609800000.0,412741000.0,16197059000.0,323842000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ddf7cf3e-b127-41a6-9e9d-943355b3b8a7,1b657a6b-0978-4000-b68e-974d6a2f3280,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,8.5,356300000.0,3028550000.0,75257000.0,2953293000.0,316720000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a9b91791-054f-4c2f-b7a5-703e5470ea74,c4b3486f-c68a-4cec-ac52-8ec320aad273,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,100.0,268800000.0,26880000000.0,1174479000.0,25705521000.0,248442000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b7efd7b4-936b-468c-bc2b-5f929620c246,8ab2e4dc-0ae2-4162-aab4-1975bff2e281,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,65.0,340600000.0,22139000000.0,722143000.0,21416857000.0,301401000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7cb1e08a-e791-427e-9f2c-ac5bc4db0e36,1980de61-b893-46e5-9d25-386f90b4e432,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,145.0,356300000.0,51663500000.0,1261638000.0,50401862000.0,316720000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c327abb1-edd1-412b-824b-a0331c11d8ea,3644faf7-b089-4bfb-b26a-2ccf1938180b,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,68.0,281900000.0,19169200000.0,565091000.0,18604109000.0,265353000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8d3353c0-b97e-48a1-bc43-0e68392ef388,3644faf7-b089-4bfb-b26a-2ccf1938180b,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,62.0,274400000.0,17012800000.0,501522000.0,16511278000.0,258621000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
26661c54-9489-4233-93f8-ac5ee13d78f0,b9fffe81-dd49-4b10-8efe-9e88a2e07952,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,25.0,375400000.0,9385000000.0,363570000.0,9021430000.0,341800000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
89fdb00c-ed23-4378-8be3-e66aca8f9ccb,e7b5e004-eb94-48da-b4b9-37475ae7039d,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,5.0,290500000.0,1452500000.0,44467000.0,1408033000.0,273020000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d701f79e-5f04-472b-ac99-9ac8bbbbe76a,e7b5e004-eb94-48da-b4b9-37475ae7039d,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,5.0,269900000.0,1349500000.0,41313000.0,1308187000.0,252824000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1113e35f-22a2-4a1f-b5c9-cdcff058a9dc,e0ba46f3-feb7-4b5e-b5bc-a0caf919db88,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,30.0,269900000.0,8097000000.0,438187000.0,7658813000.0,252824000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
324726fc-b0b4-421b-8604-844f3181b56b,67fafcda-6921-4be0-a7e7-c28d5954369a,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,17.0,273400000.0,4647800000.0,100913000.0,4546887000.0,260398000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
83353c3d-3b91-44f4-b326-af5861c0b62b,67fafcda-6921-4be0-a7e7-c28d5954369a,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,17.5,274400000.0,4802000000.0,104261000.0,4697739000.0,258621000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
824bf5b0-4ec7-4e38-b709-2ce3697d5a43,67fafcda-6921-4be0-a7e7-c28d5954369a,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.5,281900000.0,2959950000.0,64266000.0,2895684000.0,265353000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9214a1ae-ca27-4a98-b9cd-9801927a1f9a,76af5875-d668-4668-9c72-2c55d80c6d2a,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,2.5,491700000.0,1229250000.0,28984000.0,1200266000.0,428694000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
86829f2e-e677-464b-8333-cc74d4081ae9,76af5875-d668-4668-9c72-2c55d80c6d2a,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,2.5,491700000.0,1229250000.0,28984000.0,1200266000.0,444536000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8bfc3d12-911b-4a37-97c4-cedeb32f965f,00282c85-be95-4daf-83b7-1074fdc05d54,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.0,380000000.0,3800000000.0,133867000.0,3666133000.0,344486000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6a992297-0178-49cd-b4b9-5ac10890c943,11c8deeb-e0e1-4ce6-9bb8-fd430bf387a2,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,50.0,274500000.0,13725000000.0,591051000.0,13133949000.0,252356000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a08eb5e1-b47d-4f4a-bfce-4856fe4605e4,603a8090-df89-4abd-8ed3-fa89bdd1018b,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.0,281900000.0,23961500000.0,836397000.0,23125103000.0,265353000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
167500a2-5a54-4f04-8c7e-10a0fa6ca54f,aa22012f-9174-4b8a-b0c0-cf38fc16a8ce,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.0,353600000.0,14144000000.0,457313000.0,13686687000.0,328468000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
74edb5b3-9d71-4487-9338-825de73c4467,8d395898-3f04-43c1-996f-eddb6bc6e8c0,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,7.5,392900000.0,2946750000.0,63667000.0,2883083000.0,359522000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cffb3d4f-f36c-4c46-86a6-e59fd11289f3,8d395898-3f04-43c1-996f-eddb6bc6e8c0,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,2.5,375400000.0,938500000.0,20277000.0,918223000.0,341800000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
44926202-4eb8-4913-ae6f-31e936e74f20,ca0b6af7-572d-4d61-aaa1-5b6a0216cd40,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.0,368400000.0,31314000000.0,811927000.0,30502073000.0,338458000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f5582545-1f85-45c7-9405-05bd8161d7bd,d169dc5f-3ae4-42a4-8f4c-86882d59cdbe,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,415.0,283300000.0,117569500000.0,6727512000.0,110841988000.0,262081000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
68a48e26-b51e-4f0c-a0ce-689c2a257a53,8d7d8726-28ad-478d-8c28-0a8fb25d9eb0,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,22.5,295100000.0,6639750000.0,241145000.0,6398605000.0,271618000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
af058d4c-0f74-469a-8a1e-29ea72c827a0,8d7d8726-28ad-478d-8c28-0a8fb25d9eb0,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,22.5,276300000.0,6216750000.0,225782000.0,5990968000.0,256564000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5d3f138a-37a6-4575-973b-88fb24207636,1d816760-bb10-438d-84aa-3398975a7a37,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,64.5,423500000.0,27315750000.0,585420000.0,26730330000.0,384716000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0d428dae-305b-4e94-aaa7-9e26551938b7,1d816760-bb10-438d-84aa-3398975a7a37,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.5,413300000.0,18805150000.0,403024000.0,18402126000.0,377476000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ecbafab5-d2e4-43ef-a333-cf5827751a9b,00344c1d-5134-4aea-9a0f-08b3d3861047,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,25.0,393100000.0,9827500000.0,358029000.0,9469471000.0,351646000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7f214692-2970-41cd-a352-e8c675e3863e,04929028-71f6-4ec1-a711-5a553bca4dbf,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,6.5,385600000.0,2506400000.0,79058000.0,2427342000.0,340100000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
23a94f8b-b498-486e-82bd-3935e9866054,04929028-71f6-4ec1-a711-5a553bca4dbf,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,2.5,400600000.0,1001500000.0,31590000.0,969910000.0,343412000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dffcde3f-0b8a-4cc7-877e-335fe5669825,04929028-71f6-4ec1-a711-5a553bca4dbf,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,30.5,399400000.0,12181700000.0,384241000.0,11797459000.0,351824000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
48575b3f-85d0-4c52-b276-3701c1d281ce,8e5e8130-4bc0-4b5b-9301-6ab9e1cc8b5b,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.0,331700000.0,3317000000.0,78145000.0,3238855000.0,305244000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c4953f5f-a1c3-4aa6-b4c3-3e413314533d,a5531f42-ef5d-45d9-9d58-d0bb976ecaec,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,50.0,364900000.0,18245000000.0,1031047000.0,17213953000.0,330406000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2c5c99d2-343a-467e-bd57-7957bb6ad59d,45db82fc-3f7e-4e2d-a35a-7f2f682209c1,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,48.5,363800000.0,17644300000.0,639280000.0,17005020000.0,330318000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1f60087a-0293-4518-967a-4fa9531c10d2,45db82fc-3f7e-4e2d-a35a-7f2f682209c1,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,41.5,368400000.0,15288600000.0,553929000.0,14734671000.0,338458000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6fb62281-67db-4883-a603-15844acf1169,a95f9395-caff-4791-92ea-b2bd5182fc6a,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,29.5,360500000.0,10634750000.0,489758000.0,10144992000.0,327080000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ebfe213e-21b0-419d-a037-ff939b47338b,a95f9395-caff-4791-92ea-b2bd5182fc6a,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,3.0,379200000.0,1137600000.0,52390000.0,1085210000.0,340770000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c66d3435-7bd9-4da9-8062-693adcacfce3,a95f9395-caff-4791-92ea-b2bd5182fc6a,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,7.5,368300000.0,2762250000.0,127209000.0,2635041000.0,336515000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b02e2a8a-0536-43a6-a776-b1abe4c12bc5,91cfccef-2c21-4528-8c87-30e10bfaf3a5,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,23.0,493200000.0,11343600000.0,300006000.0,11043594000.0,435154000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b823b2b3-837b-4dc5-b454-2acb337d3f2d,91cfccef-2c21-4528-8c87-30e10bfaf3a5,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,17.0,483700000.0,8222900000.0,217473000.0,8005427000.0,435154000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bbcd2da5-ba29-4407-97f7-f279f478e343,7c8cf76b-e7a1-43ee-b117-88ef84d0b556,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,90.0,351600000.0,31644000000.0,1328263000.0,30315737000.0,318328000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6d3bb8af-53e5-4913-b45d-4debc11e6e19,22013a2f-a832-45b1-831e-5ca628eef579,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,275.0,279300000.0,76807500000.0,1981440000.0,74826060000.0,257686000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8af7c297-38fa-48be-84b4-87db0a51ca64,e8656f06-324f-4928-a920-246e6a2c8a90,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,64.5,432300000.0,27883350000.0,1022161000.0,26861189000.0,383268000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
