incidentid,ticketnumber,title,customerid,customeridtype,ahn_salesorderid,ahn_shipmentid,casetypecode,ahn_casecategory,ahn_investigatingteam,prioritycode,caseorigincode,ownerid,createdon,responseby,resolveby,firstresponsesent,ahn_firstresponseon,isescalated,escalatedon,ahn_claimupheld,ahn_compensationamount,customersatisfactioncode,statecode,statuscode,modifiedon
c81157c6-74aa-4943-9ccc-4c9400c66963,CAS-00199-NJA8WC,Late delivery: ORD-001211,4806f804-0cf0-474c-8c74-dc0f5a575539,account,94947430-5da3-4f0a-9aaa-507f19c9dcd0,e0a1ba58-c3f7-454c-aa61-5f575e286601,2,100000001,100000002,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-06-06T15:25:59Z,2026-06-06T19:25:59Z,2026-06-11T15:25:59Z,True,2026-06-06T17:13:08Z,False,,True,0.0,,1,5,2026-06-07T17:57:40Z
ab0c595d-f76a-425c-871f-bdcc2b454607,CAS-00200-BK9CCJ,Mill certificate request: ORD-001220,4926ce5f-7878-4140-ac2a-4f71a77d95f1,account,3ca2f5bc-2c6d-49ff-bfbf-f5a8243eaa56,b262196a-40f5-4052-81c1-39619bff1538,3,100000005,100000003,3,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-03-18T06:18:34Z,2026-03-18T14:18:34Z,2026-03-28T06:18:34Z,True,2026-03-18T07:37:07Z,False,,,0.0,3.0,1,1000,2026-03-18T19:53:11Z
0b7ed55c-f2ee-4fd8-8725-34eff04688bf,CAS-00201-PQ28PL,Invoice dispute: ORD-001231,5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,account,f855da68-b9e1-4531-8d9b-dac8aa78eb46,8d4a8394-a44f-418b-9ab9-c349be2c5e13,2,100000004,100000004,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2025-01-22T21:02:41Z,2025-01-23T01:02:41Z,2025-01-27T21:02:41Z,True,2025-01-23T02:05:13Z,True,2025-01-26T15:02:41Z,True,134600000.0,,1,5,2025-01-27T10:48:32Z
ca84f0f6-5c71-4fc3-aefd-cec3db1d374f,CAS-00202-7J3RK1,Invoice dispute: ORD-001235,62e7c1a6-12d2-4a06-89e1-cd138da00495,account,1f5491c9-6b2e-4435-bb7d-64c7d092483f,2ff4272a-128f-4aca-b637-9f37d0455fa3,2,100000004,100000004,2,2,7931db9d-7b28-4616-ab82-a35fc263b420,2024-11-13T02:31:04Z,2024-11-13T06:31:04Z,2024-11-18T02:31:04Z,True,2024-11-13T04:18:34Z,True,2024-11-16T20:31:04Z,False,0.0,,1,5,2024-11-19T23:52:51Z
60290b38-fb89-462a-ac7c-2b2163ef922b,CAS-00203-H3E46W,Mill certificate request: ORD-001238,20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,account,e16a3a50-d952-4faa-97c6-0d4d26f82533,5d717c43-26ac-46ac-9ac6-2c5bb6ab1497,3,100000005,100000003,3,1,7931db9d-7b28-4616-ab82-a35fc263b420,2024-07-20T22:32:50Z,2024-07-21T06:32:50Z,2024-07-30T22:32:50Z,True,2024-07-21T01:43:15Z,False,,,0.0,,1,1000,2024-07-22T04:22:35Z
b82b0f7f-f989-474f-a873-8857a5b8e5ac,CAS-00204-K24QSR,Late delivery: ORD-001246,24eeb4a6-c145-45c7-9d98-6115f05eeefe,account,76cc168e-5ef3-457a-9dc9-c99d7b7201c1,19a28336-f3e3-49e8-89ca-846610251803,2,100000001,100000002,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-11-24T14:28:13Z,2024-11-24T18:28:13Z,2024-11-29T14:28:13Z,True,2024-11-24T17:24:19Z,False,,True,0.0,,1,5,2024-11-25T19:10:07Z
142f7e93-5744-453e-952f-010769dea9d1,CAS-00205-7KUM95,Quality / spec claim: ORD-001246,24eeb4a6-c145-45c7-9d98-6115f05eeefe,account,76cc168e-5ef3-457a-9dc9-c99d7b7201c1,19a28336-f3e3-49e8-89ca-846610251803,2,100000002,100000003,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-11-27T20:17:55Z,2024-11-28T00:17:55Z,2024-12-02T20:17:55Z,True,2024-11-27T22:22:53Z,True,2024-12-01T14:17:55Z,False,0.0,1.0,1,5,2024-12-04T05:31:17Z
13531b4c-2661-4b73-a5fe-376cbc58d602,CAS-00206-WANVJY,Damaged or rusted material: ORD-001252,66c14dca-8255-4a61-9a3b-031932f57510,account,de6a4c5b-616e-426f-8982-33d21a164704,91719ce2-415e-4db2-86c3-64014a301eef,2,100000003,100000003,1,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-09-13T04:56:45Z,2025-09-13T06:56:45Z,2025-09-15T04:56:45Z,True,2025-09-13T06:48:37Z,False,,True,2277700000.0,,1,5,2025-09-13T17:48:00Z
c4ca8590-de76-40be-902c-26d4fac105eb,CAS-00207-229ZM4,Mill certificate request: ORD-001261,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,account,5ff5e611-e27f-4d87-9fdb-792fa1d03f2d,3cc38ef5-632c-4898-8590-605f6a070765,3,100000005,100000003,3,1,7931db9d-7b28-4616-ab82-a35fc263b420,2025-04-12T04:03:05Z,2025-04-12T12:03:05Z,2025-04-22T04:03:05Z,True,2025-04-12T04:35:26Z,False,,,0.0,5.0,1,1000,2025-04-12T17:18:23Z
d0c04007-e262-40c1-9bd4-a26e3e57cffc,CAS-00208-FHC1XQ,Damaged or rusted material: ORD-001263,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,account,23ab098e-db88-4ee8-be47-bbad7b45206a,34dab140-f693-4205-ab3e-a2537559f34c,2,100000003,100000003,1,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-10-22T22:37:18Z,2025-10-23T00:37:18Z,2025-10-24T22:37:18Z,True,2025-10-23T00:20:38Z,False,,False,0.0,,1,5,2025-10-23T21:57:43Z
506fe085-7a8f-4638-957c-43f12f940183,CAS-00209-WA0W9Q,Mill certificate request: ORD-001264,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,account,78dd8f9d-9f08-4ae6-a838-61cbdc363940,ff3ac939-7248-4cb7-8309-ba732ac25f35,3,100000005,100000003,3,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-04-06T14:36:45Z,2026-04-06T22:36:45Z,2026-04-16T14:36:45Z,True,2026-04-06T16:03:30Z,False,,,0.0,4.0,1,1000,2026-04-07T13:58:10Z
b33cf8c1-d20a-44e7-a282-8a9bf7a0fa48,CAS-00210-BGNXD6,Mill certificate request: ORD-001266,2620f9a9-74fd-43d1-84f2-fd0f79474bfa,account,929a48a6-2c27-4aa7-ba16-ed4c5be067b0,91478306-d035-4493-a50c-6e0260735919,3,100000005,100000003,3,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-02-11T19:06:43Z,2025-02-12T03:06:43Z,2025-02-21T19:06:43Z,True,2025-02-11T19:28:07Z,False,,,0.0,5.0,1,1000,2025-02-13T00:49:29Z
215199d0-3f94-4f7e-b08f-b5696faebb41,CAS-00211-RX2XBB,Invoice dispute: ORD-001268,2620f9a9-74fd-43d1-84f2-fd0f79474bfa,account,95fb706a-72f5-4438-947e-7ece96e756ab,b1665c16-7a56-4250-8ac8-d774bdc9df18,2,100000004,100000004,2,2,7931db9d-7b28-4616-ab82-a35fc263b420,2025-12-15T07:26:09Z,2025-12-15T11:26:09Z,2025-12-20T07:26:09Z,True,2025-12-15T10:55:03Z,True,2025-12-19T01:26:09Z,False,0.0,2.0,1,5,2025-12-25T07:08:28Z
8d1c8e0b-ef1e-42e0-82b1-c455682738e4,CAS-00212-8CAQYU,Mill certificate request: ORD-001272,9dd2f9de-fd98-4e33-a498-abe92999bbef,account,47602625-6342-4afa-b03f-5b46a3c686e7,b6c51416-1d85-45ae-a8b1-5a2b048f3629,3,100000005,100000003,3,1,7931db9d-7b28-4616-ab82-a35fc263b420,2024-08-31T19:00:22Z,2024-09-01T03:00:22Z,2024-09-10T19:00:22Z,True,2024-08-31T22:59:33Z,False,,,0.0,4.0,1,1000,2024-09-01T09:53:35Z
4624bcdf-28e4-4836-84f4-5f87620959f3,CAS-00213-0PCH48,Delivery change request: ORD-001287,901bcdef-b56f-48ce-bd66-971e88476c56,account,b9856fa7-22a3-44c3-a3f3-d14f8b197faa,a60829ad-34bc-4a19-8d80-3d0ace36acdc,3,100000006,100000002,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-08-14T09:30:17Z,2025-08-14T13:30:17Z,2025-08-19T09:30:17Z,True,2025-08-14T11:05:38Z,False,,,0.0,5.0,1,1000,2025-08-14T11:35:38Z
89ac10cb-75d9-4771-8ddb-3fc8bc0ce7e7,CAS-00214-D9YVCL,Delivery change request: ORD-001292,044251db-d0d4-4a67-b992-8faa4cbf131d,account,dec789ca-8e81-4ce0-95ef-43cbcee44ebb,30b2313d-a5a0-4b38-b3c1-461fc8587836,3,100000006,100000002,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-12-28T17:45:38Z,2025-12-28T21:45:38Z,2026-01-02T17:45:38Z,True,2025-12-28T21:28:01Z,False,,,0.0,,1,1000,2025-12-29T01:34:53Z
4ae5a653-71e3-4bac-b37e-9b079217a879,CAS-00215-X717JE,Weight discrepancy: ORD-001296,4ec3f970-956d-40e4-aaa2-6216fada98f5,account,6eb3db2c-adfe-4114-9603-a2497b8a7083,38ff2a2e-e385-4adc-b8d2-3d4783d422f4,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-09-28T19:06:57Z,2025-09-28T23:06:57Z,2025-10-03T19:06:57Z,True,2025-09-28T19:57:18Z,False,,True,72800000.0,,1,5,2025-09-30T12:09:23Z
cb20973b-7e9e-4373-97f4-734174a54026,CAS-00216-4D2L18,Weight discrepancy: ORD-001301,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,57c0c8ab-1fb0-4cba-992f-436b9ee7deff,ce1e1cee-98ea-4ac2-b49c-f8165f94ce2d,2,100000000,100000001,2,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-08-25T17:21:02Z,2025-08-25T21:21:02Z,2025-08-30T17:21:02Z,True,2025-08-25T19:38:24Z,False,,True,552300000.0,5.0,1,5,2025-08-27T02:01:22Z
0ee16380-c833-4358-a42b-23f6b7050dc6,CAS-00217-YJ0TUT,Quality / spec claim: ORD-001301,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,57c0c8ab-1fb0-4cba-992f-436b9ee7deff,ce1e1cee-98ea-4ac2-b49c-f8165f94ce2d,2,100000002,100000003,2,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-08-30T12:31:21Z,2025-08-30T16:31:21Z,2025-09-04T12:31:21Z,True,2025-08-30T17:39:35Z,True,2025-09-03T06:31:21Z,True,3849900000.0,,1,5,2025-10-04T00:24:26Z
60bf3e1c-081c-48bc-bec2-b9b4b0203e77,CAS-00218-G3PRNF,Mill certificate request: ORD-001302,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,504f1b83-9b43-4b3d-989f-56a000648e70,f3143240-a431-4d37-8800-6be66b1b8812,3,100000005,100000003,3,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-08-23T18:35:31Z,2025-08-24T02:35:31Z,2025-09-02T18:35:31Z,True,2025-08-23T22:48:41Z,False,,,0.0,5.0,1,1000,2025-08-27T20:38:59Z
730bd7eb-df7a-426f-8cdb-b1c43870b339,CAS-00219-8CSYNM,Late delivery: ORD-001307,98cf1188-06d2-4913-a117-3719b023a0ea,account,dd4835b7-1508-4d35-b04a-b92272083910,b7718266-2c1a-45d4-b00b-e80b090abe19,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-04-14T13:31:40Z,2025-04-14T17:31:40Z,2025-04-19T13:31:40Z,True,2025-04-14T15:32:07Z,False,,False,0.0,,1,5,2025-04-15T10:44:37Z
a11f5ddb-51e4-45ad-bd99-253490fc0166,CAS-00220-RNY8FK,Quality / spec claim: ORD-001311,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,30059598-ef2b-41a1-8eb1-741e52291d35,0712a9e7-ad48-4c4f-a79b-babfecf5a774,2,100000002,100000003,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-01-26T15:32:33Z,2025-01-26T19:32:33Z,2025-01-31T15:32:33Z,True,2025-01-26T16:44:39Z,True,2025-01-30T09:32:33Z,True,1365400000.0,,1,5,2025-02-03T03:13:08Z
f86738c4-8e30-4c3e-bb05-3cf86e58609c,CAS-00221-P54UHU,Weight discrepancy: ORD-001316,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,34cb2744-f419-4217-aafd-c1cdbfd4be2c,c50a49dc-3bc1-482e-ad9f-4c1b04aceca8,2,100000000,100000001,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-03-02T15:43:35Z,2026-03-02T19:43:35Z,2026-03-07T15:43:35Z,True,2026-03-02T19:52:16Z,True,2026-03-06T09:43:35Z,True,252700000.0,4.0,1,5,2026-03-06T18:05:27Z
f06a30ed-c727-4e9f-9449-a659abe5a824,CAS-00222-B70ZK6,Late delivery: ORD-001320,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,9dcda0ac-b0d8-4db9-bbb0-5f90e228daae,07abefd0-922b-4399-bd86-d32381f44c3d,2,100000001,100000002,2,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-06-20T13:04:08Z,2026-06-20T17:04:08Z,2026-06-25T13:04:08Z,True,2026-06-20T16:47:18Z,False,,False,0.0,2.0,1,5,2026-06-20T23:22:05Z
c72d4918-3fea-489e-b038-7378304879b5,CAS-00223-4F9A2W,Weight discrepancy: ORD-001324,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,72b275c8-ed5b-4df4-8ae3-4e6dd813c458,0c6c1dc8-9cae-479a-8a87-4cf71a0d3bee,2,100000000,100000001,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-05-25T14:24:13Z,2025-05-25T18:24:13Z,2025-05-30T14:24:13Z,True,2025-05-25T16:59:38Z,True,2025-05-29T08:24:13Z,False,0.0,,1,5,2025-05-30T02:45:51Z
5f183308-fd3f-498a-81f0-eb4893e86f1e,CAS-00224-EBSMJN,Invoice dispute: ORD-001330,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,5fc0f5cc-0acc-406f-ac09-2276f985bb7a,2a813e62-b0e5-49ba-a0f5-660ec5e231f9,2,100000004,100000004,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-06-15T13:51:50Z,2026-06-15T17:51:50Z,2026-06-20T13:51:50Z,True,2026-06-15T14:32:25Z,True,2026-06-19T07:51:50Z,False,0.0,2.0,1,5,2026-06-22T04:54:04Z
b887b1b0-8328-4679-b31f-af59fd7c37c5,CAS-00225-VHYGXG,Damaged or rusted material: ORD-001342,9293f705-0815-4147-be00-980eae441e21,account,0ccff45b-3a58-42f0-a84d-33c0e50406fc,ea1e210b-6663-4ad4-9c81-c493927c7b87,2,100000003,100000003,1,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-06-03T16:11:37Z,2025-06-03T18:11:37Z,2025-06-05T16:11:37Z,True,2025-06-03T18:32:56Z,False,,True,122600000.0,5.0,1,5,2025-06-04T13:01:00Z
5ea08af6-c447-49eb-a348-dae3c2d9222f,CAS-00226-2RJG1K,Weight discrepancy: ORD-001352,6b352f85-504e-4687-b0e7-e75604d9145e,account,a4617393-7a8f-474f-b9e3-cdd383875b58,e4603a9b-3556-4911-8039-13544feec4e6,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-10-11T22:26:50Z,2024-10-12T02:26:50Z,2024-10-16T22:26:50Z,True,2024-10-12T00:20:28Z,False,,False,0.0,5.0,1,5,2024-10-13T17:36:57Z
f33f5233-1244-44d4-a0ac-4b5845c7fea3,CAS-00227-JC5CYY,Damaged or rusted material: ORD-001406,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,account,07eeb464-f26b-4378-a71d-5a6ebc4633e3,ab9e991c-b53a-4e71-845c-55350b047ce6,2,100000003,100000003,1,3,7931db9d-7b28-4616-ab82-a35fc263b420,2024-12-14T08:47:19Z,2024-12-14T10:47:19Z,2024-12-16T08:47:19Z,True,2024-12-14T21:58:50Z,False,,True,1092400000.0,,1,5,2024-12-15T15:24:57Z
92b4adf1-8353-462f-94ea-1337caeecf10,CAS-00228-HZ42BC,Weight discrepancy: ORD-001408,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,account,6f29912f-3820-41ee-80ec-9072af34e315,4a96ba53-344f-4515-986e-6bcf1998b0c7,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-05-18T20:55:22Z,2025-05-19T00:55:22Z,2025-05-23T20:55:22Z,True,2025-05-18T21:29:54Z,False,,True,493900000.0,,1,5,2025-05-20T06:44:38Z
534a43b2-97d0-41f3-9ab5-d93343970136,CAS-00229-C8E61F,Delivery change request: ORD-001408,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,account,6f29912f-3820-41ee-80ec-9072af34e315,4a96ba53-344f-4515-986e-6bcf1998b0c7,3,100000006,100000002,2,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-05-15T08:17:09Z,2025-05-15T12:17:09Z,2025-05-20T08:17:09Z,True,2025-05-15T13:12:49Z,False,,,0.0,4.0,1,1000,2025-05-15T16:41:03Z
f47ed908-689b-4817-80d9-12b5dee3cbef,CAS-00230-A7B1DM,Quality / spec claim: ORD-001410,fb756923-f910-4bb3-b105-32523990e2c9,account,14c70902-ed8b-4753-9c65-45c5f478a411,68f292a9-717c-4e02-aa73-338a56123749,2,100000002,100000003,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-04-27T07:23:53Z,2025-04-27T11:23:53Z,2025-05-02T07:23:53Z,True,2025-04-27T08:07:15Z,True,2025-05-01T01:23:53Z,True,2524100000.0,3.0,1,5,2025-05-02T19:49:17Z
91c49c37-afa5-4cbd-8f34-7efb6f667044,CAS-00231-EC056H,Late delivery: ORD-001415,b4746349-49fc-4cd8-856b-ad4c4c3077c4,account,32bc3dea-b5eb-43b7-8940-1787dfac31e4,dd497c3d-1338-4282-94c6-59824c216b85,2,100000001,100000002,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-08-17T06:49:53Z,2024-08-17T10:49:53Z,2024-08-22T06:49:53Z,True,2024-08-17T08:31:07Z,False,,True,0.0,5.0,1,5,2024-08-18T13:47:50Z
9e3c2753-c549-47fa-838e-2e065f17166c,CAS-00232-L3NCPW,Weight discrepancy: ORD-001421,7d2f4e58-b47a-4c5b-b0b3-901535102852,account,7f5c9d70-26a1-4c2e-a145-cec278893f47,7cbf84a9-f69c-420a-ae1e-aa8e157dd570,2,100000000,100000001,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-06-29T19:12:36Z,2025-06-29T23:12:36Z,2025-07-04T19:12:36Z,True,2025-06-29T21:19:39Z,False,,False,0.0,3.0,1,5,2025-07-03T08:09:21Z
ebf1d26a-954f-4695-a885-034809710cf3,CAS-00233-FS20N2,Late delivery: ORD-001434,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,account,1a8ada9f-62ab-43e9-8ed1-1847e3e31f7d,36b6bfe5-b1d7-4c36-afd9-4d463cdee6da,2,100000001,100000002,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2024-07-16T09:19:29Z,2024-07-16T13:19:29Z,2024-07-21T09:19:29Z,True,2024-07-16T09:50:09Z,False,,True,0.0,,1,5,2024-07-17T05:22:09Z
50da7eaf-06fd-4dc3-beba-9ea95ffccd11,CAS-00234-77LALU,Damaged or rusted material: ORD-001438,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,account,fbd9bfc3-b7af-4b80-9198-8f257b64a6ea,3b3cb57e-7f47-4391-bc39-0bfe47b481ed,2,100000003,100000003,1,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-09-13T05:39:57Z,2025-09-13T07:39:57Z,2025-09-15T05:39:57Z,True,2025-09-13T07:23:37Z,True,2025-09-14T17:39:57Z,True,447900000.0,,1,5,2025-09-20T04:38:51Z
b571fb92-7d02-4a04-9ecb-b6e910561f95,CAS-00235-SCFN3B,Mill certificate request: ORD-001438,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,account,fbd9bfc3-b7af-4b80-9198-8f257b64a6ea,3b3cb57e-7f47-4391-bc39-0bfe47b481ed,3,100000005,100000003,3,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-09-09T08:46:00Z,2025-09-09T16:46:00Z,2025-09-19T08:46:00Z,True,2025-09-09T12:53:24Z,False,,,0.0,,1,1000,2025-09-12T03:27:24Z
0d290ead-c0f6-44b5-b45c-0ac3d8d349e8,CAS-00236-QW26NV,Quality / spec claim: ORD-001460,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,account,dea5d321-8bda-4cf3-9b35-fbef3976efe2,d7d25106-ab89-48c6-a8e4-be521bc22038,2,100000002,100000003,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-04-19T12:12:10Z,2025-04-19T16:12:10Z,2025-04-24T12:12:10Z,True,2025-04-19T16:49:03Z,True,2025-04-23T06:12:10Z,False,0.0,,1,5,2025-04-23T17:29:59Z
ecc8c60f-dfeb-4644-ba7e-1048b5ee344a,CAS-00237-VKGLLD,Damaged or rusted material: ORD-001460,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,account,dea5d321-8bda-4cf3-9b35-fbef3976efe2,d7d25106-ab89-48c6-a8e4-be521bc22038,2,100000003,100000003,1,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-04-21T18:21:56Z,2025-04-21T20:21:56Z,2025-04-23T18:21:56Z,True,2025-04-21T20:11:13Z,False,,True,744700000.0,,1,5,2025-04-23T06:05:16Z
d0ed6a4f-f102-4193-8571-35d0a832a7f1,CAS-00238-K96YLZ,Late delivery: ORD-001470,1bf645f6-2324-4211-8588-fc1bb2384849,account,cfa933d5-4739-40c8-87ed-14ef1de31ff7,7b031d27-7bce-4ec3-8965-8ca8e5fce58a,2,100000001,100000002,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-03-25T12:57:01Z,2026-03-25T16:57:01Z,2026-03-30T12:57:01Z,True,2026-03-25T14:30:00Z,False,,False,0.0,,1,5,2026-03-27T08:13:56Z
62a42822-4583-440b-b1ec-60960f9b7a77,CAS-00239-01P6UZ,Late delivery: ORD-001471,3d4196fe-963a-4617-bdab-07e79d9d028e,account,69cbc7c8-9ab2-4baa-8663-371242537e65,1aba9d6b-9563-44ef-ac9c-2c8ee614d1b5,2,100000001,100000002,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-09-14T10:10:22Z,2024-09-14T14:10:22Z,2024-09-19T10:10:22Z,True,2024-09-14T14:09:53Z,False,,True,0.0,4.0,1,5,2024-09-15T15:36:11Z
78359b69-39de-42db-b3a6-84620594f790,CAS-00240-LMUH1L,Quality / spec claim: ORD-001475,3d4196fe-963a-4617-bdab-07e79d9d028e,account,0fff731d-eea9-4e6f-9cd3-8419783f3d47,ad058d15-79ec-41d5-ae5c-0b62f0b789ef,2,100000002,100000003,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-12-07T14:33:18Z,2025-12-07T18:33:18Z,2025-12-12T14:33:18Z,True,2025-12-07T15:51:44Z,True,2025-12-11T08:33:18Z,False,0.0,2.0,1,5,2025-12-12T14:48:27Z
593b47c5-1d6a-47d9-9a58-02d5451bd3a1,CAS-00241-TN7K3F,Quality / spec claim: ORD-001485,3b9b2d45-a350-45e4-b9c5-9df987f255d6,account,760f0126-7b15-4c15-a35a-c0101d3821ce,06d8e837-f845-4569-82ed-7316eaac3b3b,2,100000002,100000003,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2024-11-24T19:37:51Z,2024-11-24T23:37:51Z,2024-11-29T19:37:51Z,True,2024-11-24T21:03:13Z,False,,True,640700000.0,,1,5,2024-11-28T05:01:14Z
cb6a52c8-7e82-44f6-ad4d-c6dadbcd60b9,CAS-00242-WH2J3S,Weight discrepancy: ORD-001502,e1721c83-ef5e-4376-a723-fb72682b163a,account,38750319-cdad-4dae-802e-850645034176,da80e865-39b9-4ace-b3d5-ec8105f8f6d1,2,100000000,100000001,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-09-14T13:22:12Z,2025-09-14T17:22:12Z,2025-09-19T13:22:12Z,True,2025-09-14T15:28:02Z,False,,False,0.0,3.0,1,5,2025-09-17T02:17:02Z
cf7a2640-70b5-41ba-bd06-29f4a0466ae1,CAS-00243-1FVP5G,Weight discrepancy: ORD-001513,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,account,244d7a16-fb9d-46ea-b410-1619594e81f1,2c1c3a75-4644-4fb2-8650-483b3a299e76,2,100000000,100000001,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-09-24T23:42:13Z,2024-09-25T03:42:13Z,2024-09-29T23:42:13Z,True,2024-09-25T01:21:54Z,True,2024-09-28T17:42:13Z,True,160900000.0,5.0,1,5,2024-09-29T22:46:27Z
87d8c8ac-486c-4fb0-bcf7-266ef49dc912,CAS-00244-EHH3E8,Late delivery: ORD-001519,9a4ffc0c-9165-42ed-8c63-6e95025f5543,account,9e234573-8166-484b-bc62-c0307741cf44,bcde64b5-4308-4906-9167-70ff7870a5dd,2,100000001,100000002,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-01-11T10:40:20Z,2025-01-11T14:40:20Z,2025-01-16T10:40:20Z,True,2025-01-11T12:22:43Z,False,,False,0.0,,1,5,2025-01-11T17:36:52Z
8855b536-a4eb-4d59-9f61-87d5a95069c9,CAS-00245-13A8FZ,Mill certificate request: ORD-001526,9a4ffc0c-9165-42ed-8c63-6e95025f5543,account,29542781-f26b-4c4a-95d0-fb7004df6f26,346d4666-c4d5-43a7-9252-9339ea68f93a,3,100000005,100000003,3,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-02-05T00:02:51Z,2026-02-05T08:02:51Z,2026-02-15T00:02:51Z,True,2026-02-05T01:14:02Z,False,,,0.0,,1,1000,2026-02-05T15:26:11Z
12db4e93-f314-44ac-808b-fc515735a8dd,CAS-00246-EVYTRP,Weight discrepancy: ORD-001527,9a4ffc0c-9165-42ed-8c63-6e95025f5543,account,d1048076-f2e6-4a9b-8da1-86d5c4448dd9,b1c1c08e-f74d-4439-9cd7-5c587f648997,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-04-20T16:46:58Z,2026-04-20T20:46:58Z,2026-04-25T16:46:58Z,True,2026-04-20T20:26:38Z,False,,True,313800000.0,5.0,1,5,2026-04-21T18:19:41Z
45545488-52fd-4ad5-8538-007c4d27d76f,CAS-00247-PE0Z4X,Weight discrepancy: ORD-001534,a42d0cd7-fd35-4f6a-b450-388748d90846,account,376c05ad-581b-4151-883f-b047247e62ca,52a15d65-8316-4e43-81f0-aff5cfd84b2a,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-08-20T00:05:54Z,2024-08-20T04:05:54Z,2024-08-25T00:05:54Z,True,2024-08-20T01:28:17Z,False,,True,49700000.0,4.0,1,5,2024-08-21T13:58:33Z
