productpricelevelid,pricelevelid,productid,uomid,amount,transactioncurrencyid
3d225c30-b28f-41de-bb14-0bc3304b8590,d664d264-4c6e-47ff-b9de-7a3a486822b9,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,348100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
db23aa8c-3bca-4f85-a20a-60ac9261549d,d664d264-4c6e-47ff-b9de-7a3a486822b9,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,445600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
517400f8-0b2c-482a-a928-8e92c68a152f,d664d264-4c6e-47ff-b9de-7a3a486822b9,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,430400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e9d68f23-b489-4070-b914-f8a8bea4ff31,d664d264-4c6e-47ff-b9de-7a3a486822b9,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,433800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,d664d264-4c6e-47ff-b9de-7a3a486822b9,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,465100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,d664d264-4c6e-47ff-b9de-7a3a486822b9,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,421500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,d664d264-4c6e-47ff-b9de-7a3a486822b9,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,430200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f72169bb-8096-4718-a051-acef097a1e10,d664d264-4c6e-47ff-b9de-7a3a486822b9,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,461400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
19b17e80-dea4-4e17-94fd-9ad39716108e,d664d264-4c6e-47ff-b9de-7a3a486822b9,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,450400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,d664d264-4c6e-47ff-b9de-7a3a486822b9,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,464900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,d664d264-4c6e-47ff-b9de-7a3a486822b9,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,540900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
def57689-68f4-4bce-a4e7-5e8eb8f21423,d664d264-4c6e-47ff-b9de-7a3a486822b9,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,534299999.99999994,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1327f1bc-2784-478f-b84f-16b3a79fbfaf,d664d264-4c6e-47ff-b9de-7a3a486822b9,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,623600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
43d88870-f81d-4aa1-8812-0a8e78308930,d664d264-4c6e-47ff-b9de-7a3a486822b9,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,620100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
65c17795-b155-46bc-9f8d-ed9756abf2f1,d664d264-4c6e-47ff-b9de-7a3a486822b9,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,495500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,d664d264-4c6e-47ff-b9de-7a3a486822b9,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,483800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
889b78d5-dbfd-497e-aca2-b148da330aa1,d664d264-4c6e-47ff-b9de-7a3a486822b9,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,507000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a075e927-5110-4492-b442-7e0b61484bb3,d664d264-4c6e-47ff-b9de-7a3a486822b9,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,347400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9e11d2cd-0930-4ef6-8a80-068ddf547e50,7cea2045-c268-483e-a32f-2e63b7fddd71,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,375700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
af34cf65-a193-44b2-bc19-e71d118405ad,7cea2045-c268-483e-a32f-2e63b7fddd71,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,367400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,7cea2045-c268-483e-a32f-2e63b7fddd71,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,361500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fa745761-6f18-4108-9723-199dbf2c14a0,7cea2045-c268-483e-a32f-2e63b7fddd71,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,353900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b4323070-a23d-4c2f-82a7-96891933918c,7cea2045-c268-483e-a32f-2e63b7fddd71,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,358000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,7cea2045-c268-483e-a32f-2e63b7fddd71,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,345900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,7cea2045-c268-483e-a32f-2e63b7fddd71,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,449300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0e5dd462-cbd0-4ef2-930a-37df0bc61066,7cea2045-c268-483e-a32f-2e63b7fddd71,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,438300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,7cea2045-c268-483e-a32f-2e63b7fddd71,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,435900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
697c3923-87fa-441a-be83-b91f25440fe0,7cea2045-c268-483e-a32f-2e63b7fddd71,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,470600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2e183554-cae2-4e66-ae8a-781390e0a95b,7cea2045-c268-483e-a32f-2e63b7fddd71,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,424200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9c07a751-1437-4509-acd1-586a2b840c67,7cea2045-c268-483e-a32f-2e63b7fddd71,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,429600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,7cea2045-c268-483e-a32f-2e63b7fddd71,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,454200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9549c931-e9af-499d-bf67-1eec3da70577,7cea2045-c268-483e-a32f-2e63b7fddd71,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,459700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,7cea2045-c268-483e-a32f-2e63b7fddd71,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,465100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aab612c9-415d-474a-b5a6-69814104a8b5,7cea2045-c268-483e-a32f-2e63b7fddd71,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,547200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
771ad655-cdfc-4ee0-a61e-de900267deb3,7cea2045-c268-483e-a32f-2e63b7fddd71,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,535700000.00000006,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8beddb12-ad77-482f-89a2-3a89e6b5a92c,7cea2045-c268-483e-a32f-2e63b7fddd71,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,631800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1faf665-7115-43f3-92e8-9d1028711733,7cea2045-c268-483e-a32f-2e63b7fddd71,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,627000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4c955f6a-966b-4964-bcd6-bdca5876fd09,7cea2045-c268-483e-a32f-2e63b7fddd71,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,497500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b0b862ef-6c9f-42b9-b647-8986a3917c99,7cea2045-c268-483e-a32f-2e63b7fddd71,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,483900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4d57d880-d865-469a-b4f3-310340066ff2,7cea2045-c268-483e-a32f-2e63b7fddd71,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,510300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
da743152-627b-41a1-bfd6-f23232ffe294,7cea2045-c268-483e-a32f-2e63b7fddd71,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,342200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4bbe4aff-9326-4ffd-9be4-bf5192698698,61a11729-3cb9-4350-9b4d-a0fe7bb38605,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,383500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
059dd55d-4b94-4e30-b303-f438fe2110d0,61a11729-3cb9-4350-9b4d-a0fe7bb38605,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,372300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6553867d-a881-4fd3-947d-577bfa5a91ca,61a11729-3cb9-4350-9b4d-a0fe7bb38605,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,367300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dd750e98-90e0-495f-8212-b554464458b4,61a11729-3cb9-4350-9b4d-a0fe7bb38605,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,364000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,61a11729-3cb9-4350-9b4d-a0fe7bb38605,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,361900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,61a11729-3cb9-4350-9b4d-a0fe7bb38605,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,358900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e726be23-e776-4886-9534-ee1d7f2984f5,61a11729-3cb9-4350-9b4d-a0fe7bb38605,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,452500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3ae909fe-cc82-48da-8696-f5e64944051b,61a11729-3cb9-4350-9b4d-a0fe7bb38605,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,446500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3810ae66-5a31-44cc-8d4b-69a99b689c88,61a11729-3cb9-4350-9b4d-a0fe7bb38605,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,448500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,61a11729-3cb9-4350-9b4d-a0fe7bb38605,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,477900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c478f6f1-b88e-4318-816d-83edad81f8bd,61a11729-3cb9-4350-9b4d-a0fe7bb38605,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,435100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,61a11729-3cb9-4350-9b4d-a0fe7bb38605,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,440500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a0a11839-e745-4704-98df-bc3ca0d4de3d,61a11729-3cb9-4350-9b4d-a0fe7bb38605,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,474200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c9e26074-4f16-49a0-8a17-991ea5769411,61a11729-3cb9-4350-9b4d-a0fe7bb38605,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,461700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5d678bb1-945e-42e4-888a-93ec70d9c9f8,61a11729-3cb9-4350-9b4d-a0fe7bb38605,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,484700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,61a11729-3cb9-4350-9b4d-a0fe7bb38605,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,563400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,61a11729-3cb9-4350-9b4d-a0fe7bb38605,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,550000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c958e75e-21d5-4971-b367-49b52cf6bf75,61a11729-3cb9-4350-9b4d-a0fe7bb38605,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,646800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,61a11729-3cb9-4350-9b4d-a0fe7bb38605,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,637400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,61a11729-3cb9-4350-9b4d-a0fe7bb38605,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,510000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,61a11729-3cb9-4350-9b4d-a0fe7bb38605,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,498200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,61a11729-3cb9-4350-9b4d-a0fe7bb38605,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,518000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ded255d0-bf1e-4366-8b8e-63d4ce7607ad,61a11729-3cb9-4350-9b4d-a0fe7bb38605,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,354100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c1101266-2408-46dc-9346-d1a9f6802cdb,77e490c7-1d7b-4313-8de2-2f1c56b60afc,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,412700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ad238d36-dc32-4c97-b9c1-e262f76c8ede,77e490c7-1d7b-4313-8de2-2f1c56b60afc,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,404100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
65bcc272-fadd-4ea3-aca5-e2fdb966442a,77e490c7-1d7b-4313-8de2-2f1c56b60afc,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,398100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,77e490c7-1d7b-4313-8de2-2f1c56b60afc,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,394800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6502d6a2-ca6a-4224-971e-16cc5da36f1b,77e490c7-1d7b-4313-8de2-2f1c56b60afc,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,389600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1fa382e8-895c-4d99-83b3-8eb403902c5d,77e490c7-1d7b-4313-8de2-2f1c56b60afc,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,388200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,77e490c7-1d7b-4313-8de2-2f1c56b60afc,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,490800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
618ae305-95a5-4afa-831d-029fac1e86d8,77e490c7-1d7b-4313-8de2-2f1c56b60afc,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,488200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5f18e583-f0b6-483f-a377-f6f1d289f0ab,77e490c7-1d7b-4313-8de2-2f1c56b60afc,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,480800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
78b2b549-3bdb-409e-acc2-16a01bbc91f7,77e490c7-1d7b-4313-8de2-2f1c56b60afc,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,520100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1738856-e25d-46eb-9e9a-9f83066803ee,77e490c7-1d7b-4313-8de2-2f1c56b60afc,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,477700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9c2e58de-ea4e-4617-93f8-382b8fb864e4,77e490c7-1d7b-4313-8de2-2f1c56b60afc,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,475700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,77e490c7-1d7b-4313-8de2-2f1c56b60afc,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,514299999.99999994,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,77e490c7-1d7b-4313-8de2-2f1c56b60afc,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,501400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1dde7969-6886-43db-a634-8e784d5c55c7,77e490c7-1d7b-4313-8de2-2f1c56b60afc,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,524400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0986bbeb-f23e-423d-8b9b-d93423c86d30,77e490c7-1d7b-4313-8de2-2f1c56b60afc,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,613300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1dba1267-7e1c-45a1-bef5-18a64dead645,77e490c7-1d7b-4313-8de2-2f1c56b60afc,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,597800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
899ca782-e323-4d1a-bc1b-dacc18e19331,77e490c7-1d7b-4313-8de2-2f1c56b60afc,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,715300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5efa9c5b-7421-4f46-a37e-4b0122bae10e,77e490c7-1d7b-4313-8de2-2f1c56b60afc,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,688900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b24cc64f-be3e-4e57-b30a-9e32aba4fc03,77e490c7-1d7b-4313-8de2-2f1c56b60afc,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,548100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
965befdf-6b4b-4411-8a4a-0e2df22b5b98,77e490c7-1d7b-4313-8de2-2f1c56b60afc,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,546000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e2aa7a5d-278e-400d-ba02-66efbe055787,77e490c7-1d7b-4313-8de2-2f1c56b60afc,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,560600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d56ce8ea-1959-4b5a-a7a8-f6366a35df59,77e490c7-1d7b-4313-8de2-2f1c56b60afc,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,389500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
